,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Psmb6,ENSMUSG00000018286,11,70527858,70525367,+,0.3624,0.017129468,-0.713742733001709,False
Mink1,ENSMUSG00000020827,11,70614483,70562881,+,-0.0624,0.7617185,-1.5290453433990479,False
Rnf167,ENSMUSG00000040746,11,70651421,70647235,+,-0.1876,0.1411492,-1.2028186321258545,False
Kif1c,ENSMUSG00000020821,11,70731964,70700548,+,-0.015,0.34393603,-0.19892919063568115,False
Zfp3,ENSMUSG00000043602,11,70772928,70764209,+,0.0036,0.59110415,-0.3766460418701172,False
Rabep1,ENSMUSG00000020817,11,70943105,70844778,+,-0.0342,3.445718,-0.5401917695999146,False
Rpain,ENSMUSG00000018449,11,70977833,70970213,+,0.0539,1.0375466,-0.4535367488861084,False
Mis12,ENSMUSG00000040599,11,71027371,71019611,+,0.0289,0.20380996,0.06434345245361328,True
Pimreg,ENSMUSG00000020808,11,72047370,72042032,+,0.1244,0.003941536,-0.052921295166015625,False
Txndc17,ENSMUSG00000020803,11,72210015,72207547,+,0.1458,0.020718308,-3.955759048461914,False
Xaf1,ENSMUSG00000040483,11,72313733,72301629,+,-0.0418,0.09262182,0.3343661427497864,True
Mybbp1a,ENSMUSG00000040463,11,72451768,72441355,+,0.0897,0.036079433,-0.014602899551391602,False
Ube2g1,ENSMUSG00000020794,11,72686481,72607283,+,0.049,2.2548058,-0.726927638053894,False
Ankfy1,ENSMUSG00000020790,11,72772146,72690006,+,-0.0294,1.0573407,-2.0723040103912354,False
Zzef1,ENSMUSG00000055670,11,72927120,72796226,+,-0.0842,1.7097865,-0.880545973777771,False
Atp2a3,ENSMUSG00000020788,11,72993044,72961169,+,-0.0573,0.26271984,0.013009846210479736,True
Ncbp3,ENSMUSG00000020783,11,73089317,73047783,+,0.0404,0.7323929,-0.5254652500152588,False
Itgae,ENSMUSG00000005947,11,73147446,73090583,+,-0.1038,0.37576765,0.012270510196685791,True
Cluh,ENSMUSG00000020741,11,74670847,74649495,+,0.0363,0.15943444,-0.03203582763671875,False
Mettl16,ENSMUSG00000010554,11,74828525,74770830,+,0.0732,0.7324091,-0.38237762451171875,False
Mnt,ENSMUSG00000000282,11,74845725,74830920,+,-0.0643,0.5247701,-1.2349011898040771,False
Tsr1,ENSMUSG00000038335,11,74909342,74898071,+,0.0167,0.2344982,-0.0004445314407348633,False
Smg6,ENSMUSG00000038290,11,75164448,74925823,+,-0.0748,4.2425904,-4.164704322814941,False
Rtn4rl1,ENSMUSG00000045287,11,75267769,75193783,+,-0.0602,0.968297,-0.04316413402557373,False
Smyd4,ENSMUSG00000018809,11,75405705,75348433,+,0.0136,2.2114236,-0.9416860342025757,False
Tlcd2,ENSMUSG00000038217,11,75470899,75461715,+,0.0243,2.2927055,-1.60429048538208,False
Prpf8,ENSMUSG00000020850,11,75509449,75486816,+,0.0653,0.44682923,-0.733756422996521,False
Slc43a2,ENSMUSG00000038178,11,75577575,75531694,+,-0.0704,2.7221415,-0.288036584854126,False
Pitpna,ENSMUSG00000017781,11,75628804,75588097,+,0.1297,0.73614633,-2.132615804672241,False
Inpp5k,ENSMUSG00000006127,11,75648871,75630988,+,-0.0794,0.29578817,-0.31545019149780273,False
Myo1c,ENSMUSG00000017774,11,75673910,75650504,+,0.0195,0.93944114,-0.28684818744659424,False
Crk,ENSMUSG00000017776,11,75706908,75679259,+,-0.0498,1.6146954,-2.7788174152374268,False
Ywhae,ENSMUSG00000020849,11,75765845,75732869,+,0.4101,0.24262455,-1.950103759765625,False
Fam57a,ENSMUSG00000069808,11,76214827,76179671,+,-0.0017,2.2909546,-1.404097080230713,False
Mrm3,ENSMUSG00000038046,11,76250619,76243715,+,0.0619,0.25420934,-0.10791957378387451,False
Timm22,ENSMUSG00000020843,11,76416292,76406952,+,0.1501,0.19091183,-0.7967865467071533,False
Blmh,ENSMUSG00000020840,11,76987379,76924809,+,0.1798,0.42915437,0.06425970792770386,True
Ssh2,ENSMUSG00000037926,11,77460220,77216287,+,-0.1521,3.5241547,-0.5063204765319824,False
Git1,ENSMUSG00000011877,11,77507786,77493562,+,-0.0203,0.09245951,-0.8022192716598511,False
Nufip2,ENSMUSG00000037857,11,77741921,77686155,+,-0.0605,2.3906271,-3.741769790649414,False
Myo18a,ENSMUSG00000000631,11,77865980,77763246,+,0.0114,0.6423914,-0.17710530757904053,False
Phf12,ENSMUSG00000037791,11,78030539,77982754,+,-0.0713,1.2000786,-0.830642819404602,False
Dhrs13,ENSMUSG00000020834,11,78037866,78032280,+,0.0773,0.1955989,0.038851797580718994,True
Flot2,ENSMUSG00000061981,11,78060434,78037931,+,0.0278,0.48778233,-0.4613684415817261,False
Fam222b,ENSMUSG00000037750,11,78156700,78094660,+,-0.0339,3.1560462,-1.7155475616455078,False
Tlcd1,ENSMUSG00000019437,11,78181909,78176711,+,0.0061,0.7886281,-0.2403813600540161,False
Sdf2,ENSMUSG00000002064,11,78255496,78245746,+,-0.025,0.47536975,-0.2249743938446045,False
2610507B11Rik,ENSMUSG00000010277,11,78290623,78261752,+,-0.0018,0.57702965,-0.3698962926864624,False
Spag5,ENSMUSG00000002055,11,78322457,78301529,+,0.1395,1.1427692,0.548466831445694,True
Pigs,ENSMUSG00000041958,11,78342782,78328415,+,0.0173,0.32829,-0.5522922277450562,False
Unc119,ENSMUSG00000002058,11,78349164,78343482,+,0.0215,0.037448972,-1.2512152194976807,False
Poldip2,ENSMUSG00000001100,11,78522736,78512193,+,0.0528,0.14554326,-0.2656676769256592,False
Ift20,ENSMUSG00000001105,11,78541737,78536361,+,0.0319,0.09664879,-1.6962487697601318,False
Lyrm9,ENSMUSG00000072640,11,78846870,78826584,+,0.051,0.076462954,-2.5158002376556396,False
Nf1,ENSMUSG00000020716,11,79581612,79339693,+,-0.005,5.281626,-2.652944803237915,False
Rab11fip4,ENSMUSG00000017639,11,79698023,79591212,+,-0.0503,0.22229008,-0.2858785390853882,False
Suz12,ENSMUSG00000017548,11,80034123,79993106,+,0.1848,0.90167624,0.7194998264312744,True
Atad5,ENSMUSG00000017550,11,80135794,80089400,+,0.1383,2.7620225,0.8899957463145256,True
Rnf135,ENSMUSG00000020707,11,80199757,80183851,+,-0.0078,0.22502817,-0.16151964664459229,False
Rhot1,ENSMUSG00000017686,11,80267907,80209019,+,-0.012,1.1061594,-0.9492398500442505,False
Zfp207,ENSMUSG00000017421,11,80405733,80383279,+,0.0301,3.129909,-0.3040497303009033,False
Psmd11,ENSMUSG00000017428,11,80473248,80428615,+,0.2444,1.084585,0.09975820779800415,True
Ccl2,ENSMUSG00000035385,11,82037453,82035571,+,0.0039,0.009898445,0.7822798490524292,False
Lig3,ENSMUSG00000020697,11,82804274,82781108,+,-0.0068,0.90049314,-0.8214664459228516,False
Slfn5,ENSMUSG00000054404,11,82964840,82951349,+,-0.0988,0.025609126,0.6776956915855408,True
Slfn2,ENSMUSG00000072620,11,83070678,83065112,+,-0.1977,0.044125933,-0.31598830223083496,False
Slfn1,ENSMUSG00000078763,11,83122670,83116849,+,-0.1906,0.06523461,0.413388192653656,True
Slfn4,ENSMUSG00000000204,11,83190216,83175186,+,-0.0265,0.20907848,0.32075464725494385,True
Slfn3,ENSMUSG00000018986,11,83215154,83191330,+,0.0375,4.6883655,-0.07938957214355469,False
Ap2b1,ENSMUSG00000035152,11,83405035,83299024,+,0.0154,1.9608197,-1.9167449474334717,False
Taf15,ENSMUSG00000020680,11,83506743,83473086,+,0.0975,1.3103384,0.21941107511520386,True
Ccl4,ENSMUSG00000018930,11,83664683,83662584,+,-0.0978,0.017331537,0.4449304938316345,True
Wfdc17,ENSMUSG00000069792,11,83706268,83703991,+,-0.0307,1.1419457e-05,-0.006273388862609863,False
Heatr6,ENSMUSG00000000976,11,83783754,83753696,+,0.0159,0.90889966,-0.8093444108963013,False
Ddx52,ENSMUSG00000020677,11,83963088,83942062,+,0.0159,0.61345917,-0.4826408624649048,False
Synrg,ENSMUSG00000034940,11,84044578,83964428,+,-0.0313,0.6485564,-0.3800466060638428,False
Acaca,ENSMUSG00000020532,11,84401651,84129672,+,0.0665,6.8988633,-0.7576891183853149,False
Myo19,ENSMUSG00000020527,11,84911226,84880148,+,0.0177,0.7721884,-0.21997582912445068,False
Ppm1d,ENSMUSG00000020525,11,85347066,85311244,+,0.0313,2.5513587,-1.5789265632629395,False
Bcas3,ENSMUSG00000059439,11,85826058,85353167,+,-0.0396,13.270668,-0.29583024978637695,False
Rnft1,ENSMUSG00000020521,11,86499025,86484657,+,0.0705,0.8005601,-0.9744985103607178,False
Tubd1,ENSMUSG00000020513,11,86567360,86544991,+,0.0299,0.44756696,-0.1076042652130127,False
Ptrh2,ENSMUSG00000072582,11,86692457,86683985,+,0.0973,0.47416812,-0.21547365188598633,False
Ska2,ENSMUSG00000020492,11,87124635,87109234,+,0.0642,0.38998643,0.20814913511276245,True
Trim37,ENSMUSG00000018548,11,87220683,87127077,+,0.1135,1.9066223,-0.27593278884887695,False
Tex14,ENSMUSG00000010342,11,87555823,87405065,+,-0.0159,7.53309,-2.557462692260742,False
Mtmr4,ENSMUSG00000018401,11,87616302,87592162,+,0.048,0.22510739,-0.2091233730316162,False
Rnf43,ENSMUSG00000034177,11,87735539,87662722,+,-0.0213,2.7354817,-0.36572694778442383,False
Supt4a,ENSMUSG00000020485,11,87743623,87737552,+,0.0388,0.1469718,-0.33617115020751953,False
Tspoap1,ENSMUSG00000034156,11,87785928,87760541,+,-0.0202,0.54299146,-0.11864280700683594,False
Srsf1,ENSMUSG00000018379,11,88053755,88047373,+,0.0939,0.09111683,-0.002663850784301758,False
Vezf1,ENSMUSG00000018377,11,88084729,88068279,+,-0.101,0.3035821,-0.739713191986084,False
Cuedc1,ENSMUSG00000018378,11,88194140,88098058,+,-0.0426,0.30569527,-0.1730743646621704,False
Mrps23,ENSMUSG00000023723,11,88211507,88204388,+,0.1346,0.05166186,-3.5868163108825684,False
Coil,ENSMUSG00000033983,11,88991613,88970252,+,0.0157,1.8829561,-0.24583125114440918,False
Trim25,ENSMUSG00000000275,11,89020293,88999376,+,-0.0331,0.6488314,-0.18258929252624512,False
Mmd,ENSMUSG00000003948,11,90278589,90249456,+,0.1149,1.2460248,-0.4351402521133423,False
Cox11,ENSMUSG00000020544,11,90644931,90638173,+,0.0371,1.6147056,-0.3990936279296875,False
Mbtd1,ENSMUSG00000059474,11,93946985,93885852,+,-0.095,2.1544797,-2.830301284790039,False
Spag9,ENSMUSG00000020859,11,94126085,93996091,+,-0.0328,4.685846,-1.8707387447357178,False
Tob1,ENSMUSG00000037573,11,94215495,94211454,+,-0.0587,0.23744656,-0.41431093215942383,False
Ankrd40,ENSMUSG00000020864,11,94341841,94328001,+,0.0196,0.41497773,-1.0007805824279785,False
Lrrc59,ENSMUSG00000020869,11,94645216,94629767,+,0.2663,0.16226347,-0.8583629131317139,False
Mrpl27,ENSMUSG00000024414,11,94660089,94653767,+,0.2371,0.1616375,-0.3967292308807373,False
Ppp1r9b,ENSMUSG00000038976,11,95006899,94991035,+,-0.1116,0.16527939,-0.3499715328216553,False
Fam117a,ENSMUSG00000038893,11,95381872,95337018,+,-0.1124,0.43951675,0.5944465398788452,True
Slc35b1,ENSMUSG00000020873,11,95391776,95384692,+,0.1111,0.28452474,0.2316538691520691,True
Spop,ENSMUSG00000057522,11,95493406,95414080,+,0.0164,1.0412776,-0.7505338191986084,False
Phb,ENSMUSG00000038845,11,95680773,95666957,+,0.0288,0.2849304,-0.05728614330291748,False
Zfp652,ENSMUSG00000075595,11,95835115,95712673,+,-0.066,3.48374,-1.1329865455627441,False
Gngt2,ENSMUSG00000038811,11,95845734,95837216,+,-0.0486,0.042418934,-0.06675589084625244,False
Snf8,ENSMUSG00000006058,11,96047430,96034885,+,0.2154,0.18945085,-0.5494970083236694,False
Skap1,ENSMUSG00000057058,11,96759130,96464593,+,-0.0267,4.52348,0.34316372871398926,True
Cbx1,ENSMUSG00000018666,11,96808640,96789127,+,0.2264,0.28433585,-0.02281773090362549,False
Mrpl10,ENSMUSG00000001445,11,97049213,97041560,+,0.0585,0.2359949,-0.3747507333755493,False
Osbpl7,ENSMUSG00000038534,11,97068904,97050628,+,-0.0343,0.7783011,-1.0443847179412842,False
Mrpl45,ENSMUSG00000018882,11,97329920,97315716,+,0.1151,0.11495068,-0.15833032131195068,False
Socs7,ENSMUSG00000038485,11,97398542,97362435,+,-0.0386,0.4358059,-0.40331006050109863,False
Mllt6,ENSMUSG00000038437,11,97685463,97663414,+,-0.1027,0.119327985,-0.28644752502441406,False
Cisd3,ENSMUSG00000078695,11,97688621,97685826,+,0.1053,0.10607734,-0.538819432258606,False
Psmb3,ENSMUSG00000069744,11,97713500,97703399,+,0.2957,0.032858595,-0.5390118360519409,False
Lasp1,ENSMUSG00000038366,11,97838764,97799000,+,-0.011,0.17013887,-0.5606118440628052,False
Rpl19,ENSMUSG00000017404,11,98030492,98026710,+,-0.2164,0.0024626064,-0.5588099956512451,False
Cdk12,ENSMUSG00000003119,11,98278504,98203059,+,-0.0787,1.3506756,-2.5726823806762695,False
Stard3,ENSMUSG00000018167,11,98381112,98358368,+,-0.0121,0.16932,-0.6626455783843994,False
Zpbp2,ENSMUSG00000017195,11,98558665,98551097,+,-0.0007,0.35742292,-0.20040488243103027,False
Psmd3,ENSMUSG00000017221,11,98695979,98682554,+,0.1773,0.028645556,-0.4421612024307251,False
Thra,ENSMUSG00000058756,11,98769006,98740638,+,-0.0456,0.57973164,-0.3002583980560303,False
Msl1,ENSMUSG00000052915,11,98807859,98795516,+,-0.0095,0.40764645,-0.2642897367477417,False
Casc3,ENSMUSG00000078676,11,98833814,98804905,+,-0.0221,1.6053658,-1.125648021697998,False
Wipf2,ENSMUSG00000038013,11,98905040,98863638,+,-0.0999,0.6883182,-0.9461175203323364,False
Cdc6,ENSMUSG00000017499,11,98923940,98907801,+,0.1926,0.5877197,0.7814704328775406,True
Rara,ENSMUSG00000037992,11,98974942,98927818,+,-0.1035,0.3299124,-0.4373946189880371,False
Igfbp4,ENSMUSG00000017493,11,99054392,99041244,+,-0.1712,0.0,0.0,False
Eif1,ENSMUSG00000035530,11,100322096,100319885,+,0.0653,0.033490993,-2.4136085510253906,False
Cnp,ENSMUSG00000006782,11,100591729,100574904,+,-0.0495,0.27384225,-0.27843165397644043,False
Nkiras2,ENSMUSG00000017837,11,100627607,100619244,+,0.0138,0.42188928,-0.5175387859344482,False
Stat5a,ENSMUSG00000004043,11,100885169,100859351,+,-0.0001,1.5785755,-0.7770254611968994,False
Mlx,ENSMUSG00000017801,11,101092207,101087277,+,0.0553,0.05024851,-0.837749719619751,False
Tubg1,ENSMUSG00000035198,11,101126419,101119938,+,0.2069,0.12202933,-0.6125258207321167,False
Psme3,ENSMUSG00000078652,11,101323537,101316213,+,0.1291,0.077445805,-0.1588345766067505,False
Rundc1,ENSMUSG00000035007,11,101435673,101425085,+,-0.0373,0.7959615,-1.3256759643554688,False
Rpl27,ENSMUSG00000063316,11,101445529,101442298,+,-0.0905,0.009663712,-1.343940258026123,False
Ifi35,ENSMUSG00000010358,11,101458698,101448407,+,-0.0233,0.2839406,0.18990248441696167,True
Nbr1,ENSMUSG00000017119,11,101581951,101552149,+,-0.0762,1.5804832,-1.996964693069458,False
Tmem106a,ENSMUSG00000034947,11,101591788,101582242,+,0.0051,0.10529665,-0.3639746904373169,False
Rdm1,ENSMUSG00000010362,11,101636100,101627195,+,0.1586,0.19970551,-0.010125994682312012,False
Dhx8,ENSMUSG00000034931,11,101767358,101732919,+,0.0159,0.8175911,-0.8992886543273926,False
G6pc3,ENSMUSG00000034793,11,102194081,102189620,+,0.0264,0.16906588,-1.5255327224731445,False
BC030867,ENSMUSG00000034773,11,102265187,102248882,+,0.0855,0.21329403,0.5674428045749664,True
Tmub2,ENSMUSG00000034757,11,102289237,102284931,+,-0.0205,0.08303533,-0.42670679092407227,False
Grn,ENSMUSG00000034708,11,102437048,102430315,+,-0.0324,0.02585556,0.008447825908660889,False
Nmt1,ENSMUSG00000020936,11,103068912,103028190,+,0.0824,0.7162232,-0.12424266338348389,False
Acbd4,ENSMUSG00000056938,11,103112200,103101682,+,-0.0166,0.37356135,-0.23238110542297363,False
Hexim2,ENSMUSG00000043372,11,103139876,103132429,+,0.0236,0.37544328,-0.3284139633178711,False
Fmnl1,ENSMUSG00000055805,11,103198901,103171107,+,0.0349,0.4741669,-1.2581236362457275,False
Arf2,ENSMUSG00000062421,11,103985337,103966739,+,-0.0139,0.3672818,-0.2911728620529175,False
Mapt,ENSMUSG00000018411,11,104332090,104231390,+,-0.0351,12.987357,-0.3225969076156616,False
Myl4,ENSMUSG00000061086,11,104595753,104550663,+,0.1612,0.1314006,0.05483764410018921,True
Itgb3,ENSMUSG00000020689,11,104670476,104608000,+,-0.0037,1.0247173,-0.09256935119628906,False
Mettl2,ENSMUSG00000020691,11,105140394,105126425,+,0.0143,1.1878355,-0.345062255859375,False
Tlk2,ENSMUSG00000020694,11,105283959,105178807,+,-0.0292,2.6495428,-1.1142969131469727,False
Tanc2,ENSMUSG00000053580,11,105929304,105589986,+,0.0159,5.552626,-1.3175971508026123,False
Dcaf7,ENSMUSG00000049354,11,106059324,106036872,+,0.0203,0.8048892,-0.3722400665283203,False
Taco1,ENSMUSG00000001983,11,106073612,106066061,+,0.0601,2.10105,-0.5282248258590698,False
Map3k3,ENSMUSG00000020700,11,106155446,106084613,+,-0.0703,3.3738449,-4.045708656311035,False
Ddx42,ENSMUSG00000020705,11,106249139,106216926,+,0.0248,0.88545257,-0.6860495805740356,False
Psmc5,ENSMUSG00000020708,11,106263120,106256154,+,0.2218,0.09808102,0.1218869686126709,True
Milr1,ENSMUSG00000040528,11,106768794,106751226,+,0.0309,1.0191029,-0.39186716079711914,False
Cep95,ENSMUSG00000018372,11,106819930,106789252,+,-0.0239,1.6819667,-2.4735066890716553,False
Psmd12,ENSMUSG00000020720,11,107504362,107479484,+,0.2511,0.24461387,-0.24511146545410156,False
Helz,ENSMUSG00000020721,11,107693826,107547930,+,-0.076,1.4046198,-1.3398444652557373,False
Axin2,ENSMUSG00000000142,11,108950783,108920349,+,-0.0418,0.2284163,-0.24077486991882324,False
Gna13,ENSMUSG00000020611,11,109401369,109362831,+,-0.0295,1.0508938,-0.23849666118621826,False
Amz2,ENSMUSG00000020610,11,109452813,109425946,+,-0.0044,1.2553053,-0.5012632608413696,False
Prkar1a,ENSMUSG00000020612,11,109669656,109649405,+,0.2883,0.09068237,-0.8601324558258057,False
Map2k6,ENSMUSG00000020623,11,110525522,110399122,+,-0.0261,3.8268106,-1.1944687366485596,False
Cog1,ENSMUSG00000018661,11,113667054,113649169,+,0.023,0.76835126,-0.46080565452575684,False
Rpl38,ENSMUSG00000057322,11,114672331,114668524,+,-0.1437,0.22738568,-0.32996201515197754,False
Cd300a,ENSMUSG00000034652,11,114904654,114890041,+,-0.0263,0.35315508,0.880574144423008,True
Rab37,ENSMUSG00000020732,11,115162236,115091431,+,-0.1048,0.03842747,-0.31198060512542725,False
Slc9a3r1,ENSMUSG00000020733,11,115181181,115163341,+,0.0802,0.12895226,-2.7462317943573,False
Tmem104,ENSMUSG00000045980,11,115247023,115187487,+,-0.014,1.0272263,-0.7350778579711914,False
Mrpl58,ENSMUSG00000018858,11,115412674,115403752,+,0.0724,0.047236033,-2.2839722633361816,False
Kctd2,ENSMUSG00000016940,11,115431274,115420128,+,-0.0934,0.22182894,-0.7065829038619995,False
Slc16a5,ENSMUSG00000045775,11,115474398,115462474,+,-0.0751,0.089749165,0.09412109851837158,True
Armc7,ENSMUSG00000057219,11,115490467,115475667,+,-0.0704,2.0549595,-0.2854224443435669,False
Nup85,ENSMUSG00000020739,11,115583985,115564434,+,0.1046,0.6267397,-0.1388862133026123,False
Mrps7,ENSMUSG00000046756,11,115608036,115603925,+,0.2102,0.074332274,-0.2762507200241089,False
Tmem94,ENSMUSG00000020747,11,115799366,115765433,+,0.0069,0.22642317,-0.19571948051452637,False
Tsen54,ENSMUSG00000020781,11,115823094,115814724,+,0.088,0.19113597,-0.5438758134841919,False
Llgl2,ENSMUSG00000020782,11,115855780,115824049,+,-0.0238,0.6121496,-0.5772514343261719,False
Sap30bp,ENSMUSG00000020755,11,115966725,115933282,+,0.0488,0.9441338,-0.6198606491088867,False
Unk,ENSMUSG00000020770,11,116061214,116030322,+,-0.0459,1.384332,-1.6339280605316162,False
Ten1,ENSMUSG00000020778,11,116215318,116198855,+,0.0392,0.26847968,-0.5190789699554443,False
Ubald2,ENSMUSG00000050628,11,116439077,116434094,+,0.0077,1.2833446,-0.7603816986083984,False
Mettl23,ENSMUSG00000090266,11,116854263,116843278,+,-0.0177,0.8727112,-1.7747974395751953,False
Mfsd11,ENSMUSG00000020818,11,116875635,116852440,+,0.0031,0.36871967,-0.4447885751724243,False
Sec14l1,ENSMUSG00000020823,11,117159268,117115168,+,0.0002,0.31248096,-0.27676916122436523,False
Sept9,ENSMUSG00000059248,11,117362325,117199661,+,0.0159,0.19412707,-1.2538228034973145,False
Tnrc6c,ENSMUSG00000025571,11,117763439,117654289,+,-0.1496,1.911767,-0.08859789371490479,False
Tmc8,ENSMUSG00000050106,11,117793110,117782076,+,-0.0498,0.37638924,-0.2501600980758667,False
Birc5,ENSMUSG00000017716,11,117855743,117849251,+,0.4879,0.023393812,0.3660460114479065,True
Pgs1,ENSMUSG00000017715,11,118024011,117986292,+,-0.0703,0.2720696,-0.953905463218689,False
Gaa,ENSMUSG00000025579,11,119285454,119267887,+,-0.0229,0.1336793,-0.13112449645996094,False
Slc26a11,ENSMUSG00000039908,11,119381079,119355557,+,-0.0572,1.1621691,-0.20593702793121338,False
Rnf213,ENSMUSG00000070327,11,119487418,119393100,+,-0.1188,0.80998737,0.7122042179107666,True
Endov,ENSMUSG00000039850,11,119511437,119491347,+,-0.0224,0.5059073,-0.2631160020828247,False
Rptor,ENSMUSG00000025583,11,119899576,119602905,+,-0.044,6.602434,-2.0301060676574707,False
Baiap2,ENSMUSG00000025372,11,120006782,119942763,+,0.0079,1.2636487,-0.9839867353439331,False
Ndufaf8,ENSMUSG00000078572,11,120100705,120098928,+,0.0452,0.042617463,-2.7563083171844482,False
Ccdc137,ENSMUSG00000049957,11,120464358,120458115,+,-0.0121,0.6615778,-0.9184750318527222,False
Hgs,ENSMUSG00000025793,11,120483979,120467635,+,-0.0185,0.16122828,-0.32667815685272217,False
Mrpl12,ENSMUSG00000039640,11,120489065,120484613,+,0.3381,0.009274215,-0.4857872724533081,False
Anapc11,ENSMUSG00000025135,11,120608198,120598421,+,0.1688,0.043785594,-0.6669522523880005,False
Aspscr1,ENSMUSG00000025142,11,120709447,120672973,+,-0.0012,1.4230777,-1.4793221950531006,False
Gps1,ENSMUSG00000025156,11,120789102,120784272,+,0.0671,0.2959959,-0.35310184955596924,False
Slc16a3,ENSMUSG00000025161,11,120960868,120948480,+,0.0454,0.10055781,-0.49485111236572266,False
Narf,ENSMUSG00000000056,11,121255856,121237253,+,-0.0377,0.6458774,-1.0467565059661865,False
Foxk2,ENSMUSG00000039275,11,121309896,121259990,+,0.0406,1.2558717,-0.8511359691619873,False
Tbcd,ENSMUSG00000039230,11,121617164,121451949,+,0.0343,2.3441002,-2.265981435775757,False
Metrnl,ENSMUSG00000039208,11,121716306,121701544,+,-0.0161,0.10227253,0.18048131465911865,True
Rab10,ENSMUSG00000020671,12,3309969,3247428,-,0.0716,1.0916855,-0.9413449764251709,False
Cenpo,ENSMUSG00000020652,12,4234294,4196004,-,0.0251,2.9358587,-0.9921177625656128,False
Ncoa1,ENSMUSG00000020647,12,4477182,4247362,-,-0.0292,4.5174923,-3.7093100547790527,False
Mfsd2b,ENSMUSG00000037336,12,4874359,4862440,-,0.003,1.1348387,-0.31851816177368164,False
Ubxn2a,ENSMUSG00000020634,12,4907705,4879032,-,0.0009,0.84496254,-1.0094079971313477,False
Gen1,ENSMUSG00000051235,12,11265801,11238920,-,0.1367,0.22776711,0.37497657537460327,True
Ddx1,ENSMUSG00000037149,12,13249213,13216973,-,0.2194,0.37776452,0.20548534393310547,True
Trib2,ENSMUSG00000020601,12,15816922,15791727,-,-0.0576,0.13870017,0.011024951934814453,True
Lpin1,ENSMUSG00000020593,12,16646966,16535669,-,-0.1156,0.22222812,-1.2547252178192139,False
Pqlc3,ENSMUSG00000045679,12,17000408,16988648,-,0.048,0.06410671,-1.947782278060913,False
Itgb1bp1,ENSMUSG00000062352,12,21286284,21240825,-,0.0548,3.3577528,-0.4682643413543701,False
Adam17,ENSMUSG00000052593,12,21373632,21323509,-,-0.0007,3.4934845,-0.30100250244140625,False
Ywhaq,ENSMUSG00000076432,12,21417637,21390071,-,0.2231,1.0899943,-0.8168764114379883,False
Id2,ENSMUSG00000020644,12,25097140,25093799,-,-0.0551,0.051815927,-0.11884593963623047,False
Rnf144a,ENSMUSG00000020642,12,26415254,26300964,-,-0.0032,1.2439029,-0.5298649072647095,False
Rsad2,ENSMUSG00000020641,12,26456452,26442746,-,-0.0565,0.10762825,0.8314287066459656,True
Rps7,ENSMUSG00000061477,12,28635953,28630854,-,-0.2327,0.0016516328,-0.11898422241210938,False
Trappc12,ENSMUSG00000020628,12,28750472,28690628,-,0.0051,1.5126095,-0.6625101566314697,False
Acp1,ENSMUSG00000044573,12,30911589,30893326,-,0.1471,0.09811692,-0.39516520500183105,False
Dld,ENSMUSG00000020664,12,31351453,31331277,-,0.1487,0.28695518,-0.358218789100647,False
Cbll1,ENSMUSG00000020659,12,31499616,31484829,-,0.0,1.4246193,-1.2919397354125977,False
Bcap29,ENSMUSG00000020650,12,31634658,31590967,-,0.047,0.49981222,-0.10012876987457275,False
Dus4l,ENSMUSG00000020648,12,31654826,31640050,-,0.0379,2.3362815,-0.41939234733581543,False
Hbp1,ENSMUSG00000002996,12,31950535,31926254,-,-0.1267,0.87718195,-0.8068509101867676,False
Prkar2b,ENSMUSG00000002997,12,32061296,31958476,-,0.0114,0.66081333,-0.2949107885360718,False
Pik3cg,ENSMUSG00000020573,12,32208659,32173473,-,0.0336,1.7022473,-0.6531845331192017,False
Hdac9,ENSMUSG00000004698,12,34917095,34047580,-,-0.0121,7.2699924,0.14361917972564697,True
Ahr,ENSMUSG00000019256,12,35535038,35497974,-,-0.0119,1.0911938,0.7128364145755768,True
Tspan13,ENSMUSG00000020577,12,36042500,36014557,-,0.0224,1.0236328,-1.1388866901397705,False
Bzw2,ENSMUSG00000020547,12,36158080,36091835,-,0.0654,1.8618675,-0.2665137052536011,False
Arl4a,ENSMUSG00000047446,12,40038025,40005447,-,0.0057,0.9827806,-0.9084402322769165,False
Lsmem1,ENSMUSG00000071342,12,40199490,40175493,-,-0.0106,2.5881352,0.16351503133773804,True
Ifrd1,ENSMUSG00000001627,12,40248504,40201567,-,0.0308,2.663055,-0.4163234233856201,False
Zfp277,ENSMUSG00000055917,12,40445902,40315046,-,-0.0046,1.0792958,-0.5483192205429077,False
Dnajb9,ENSMUSG00000014905,12,44210326,44205559,-,-0.0822,0.4271862,-0.7396312952041626,False
Strn3,ENSMUSG00000020954,12,51691897,51609632,-,-0.066,3.8418205,-3.0682029724121094,False
Hectd1,ENSMUSG00000035247,12,51829536,51743722,-,-0.0242,1.293542,-1.0113494396209717,False
Heatr5a,ENSMUSG00000035181,12,51971321,51875871,-,0.0006,5.0977182,-1.2527523040771484,False
Dtd2,ENSMUSG00000020956,12,52006501,51988312,-,0.0249,0.34850442,-0.2845594882965088,False
Egln3,ENSMUSG00000035105,12,54203860,54178981,-,0.0183,0.41915542,-0.22393572330474854,False
Sptssa,ENSMUSG00000044408,12,54656573,54645392,-,0.1592,0.1916516,-0.6501282453536987,False
