,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Ube2e1,ENSMUSG00000021774,14,18331859,18282722,-,0.0502,0.57623386,-2.139359474182129,False
Rtraf,ENSMUSG00000021807,14,19823824,19811351,-,0.1379,0.02194037,-9.415230751037598,False
Gng2,ENSMUSG00000043004,14,19977627,19872559,-,0.2586,0.33791274,0.1496785283088684,True
Saysd1,ENSMUSG00000045107,14,20138534,20075636,-,-0.0487,0.47855145,-0.1696699857711792,False
Ecd,ENSMUSG00000021810,14,20348121,20319852,-,0.0169,0.6529929,-0.4377932548522949,False
Gm30054,ENSMUSG00000114937,14,20378876,20364567,-,0.0027,0.8524033,0.06372755765914917,True
Dnajc9,ENSMUSG00000021811,14,20388910,20384638,-,0.222,0.020312786,-1.7771143913269043,False
Mrps16,ENSMUSG00000049960,14,20393634,20389304,-,0.2058,0.04509986,-4.436707496643066,False
Ppp3cb,ENSMUSG00000021816,14,20546573,20499364,-,0.0512,0.6164784,-0.9670190811157227,False
Camk2g,ENSMUSG00000021820,14,20794088,20734875,-,-0.0245,1.4152459,-0.6467305421829224,False
Ap3m1,ENSMUSG00000021824,14,21052508,21031442,-,-0.0134,0.6600146,-0.4607642889022827,False
Slmap,ENSMUSG00000021870,14,26534931,26413168,-,-0.0372,1.9167873,-1.334589958190918,False
Appl1,ENSMUSG00000040760,14,26971232,26918988,-,0.0088,0.84284025,-0.6036864519119263,False
Gnl3,ENSMUSG00000042354,14,31019152,31012433,-,-0.0654,0.4856718,0.3989616632461548,True
Smim4,ENSMUSG00000058351,14,31128956,31088132,-,0.0185,0.62458,-0.7709916830062866,False
Phf7,ENSMUSG00000021902,14,31251317,31237689,-,-0.0065,0.7950757,-0.6324783563613892,False
Ankrd28,ENSMUSG00000014496,14,31830651,31698768,-,0.0152,3.1360502,-1.1886441707611084,False
Dph3,ENSMUSG00000021905,14,32085729,32080566,-,0.0614,5.244475,-1.6933531761169434,False
Timm23,ENSMUSG00000013701,14,32201898,32180162,-,0.0351,2.2804253,-2.2388973236083984,False
Ccser2,ENSMUSG00000058690,14,36968777,36874936,-,-0.0211,0.87606245,-0.9954109191894531,False
Ghitm,ENSMUSG00000041028,14,37135272,37120092,-,0.1182,0.19402766,-2.8713743686676025,False
Tspan14,ENSMUSG00000037824,14,40966807,40906445,-,-0.0514,1.400784,-0.8897186517715454,False
Ddhd1,ENSMUSG00000037697,14,45658143,45588467,-,-0.0636,2.2368693,-0.9622217416763306,False
Cnih1,ENSMUSG00000015759,14,46788411,46775567,-,0.0701,0.20770234,-1.1518685817718506,False
Gmfb,ENSMUSG00000062014,14,46822242,46808149,-,-0.0091,0.4604842,-1.2730672359466553,False
Gch1,ENSMUSG00000037580,14,47189413,47153895,-,0.0229,3.3490055,-0.6699526309967041,False
Wdhd1,ENSMUSG00000037572,14,47276857,47240944,-,0.0918,0.9141309,0.5134128630161285,True
Dlgap5,ENSMUSG00000037544,14,47418407,47387779,-,0.2679,0.15032871,0.43858784437179565,True
Exoc5,ENSMUSG00000061244,14,49066653,49004090,-,-0.0229,0.87914526,-0.7485047578811646,False
Ttc5,ENSMUSG00000006288,14,50785519,50765415,-,0.0166,0.38845932,-0.24025774002075195,False
Ccnb1ip1,ENSMUSG00000071470,14,50807732,50789248,-,0.0065,2.466425,-0.12747514247894287,False
Tmem55b,ENSMUSG00000035953,14,50930856,50926068,-,-0.0343,0.813267,-0.5749466419219971,False
Hnrnpc,ENSMUSG00000060373,14,52104028,52073377,-,0.205,0.26762438,-0.932145357131958,False
Supt16,ENSMUSG00000035726,14,52197416,52160414,-,0.1772,0.4234004,-0.7136754989624023,False
Chd8,ENSMUSG00000053754,14,52257780,52198151,-,-0.0685,0.73666114,-0.39842259883880615,False
Dad1,ENSMUSG00000022174,14,54254104,54235479,-,-0.132,0.050891347,-1.6877355575561523,False
Prmt5,ENSMUSG00000023110,14,54517525,54507187,-,0.0197,0.39525077,-3.6078996658325195,False
Haus4,ENSMUSG00000022177,14,54554616,54541785,-,0.2507,0.18400861,-0.18196070194244385,False
Psmb5,ENSMUSG00000022193,14,54618022,54614119,-,0.3148,0.040440984,-2.5770280361175537,False
Acin1,ENSMUSG00000022185,14,54686931,54642161,-,0.0707,0.6018606,-0.7956502437591553,False
Psme2,ENSMUSG00000079197,14,55591113,55587441,-,0.1015,0.0449601,-3.78755521774292,False
Mdp1,ENSMUSG00000002329,14,55660508,55657879,-,-0.0141,0.15384011,-3.6914305686950684,False
Nedd8,ENSMUSG00000010376,14,55672124,55662263,-,0.0429,7.7237973,-0.16596925258636475,False
Gzmb,ENSMUSG00000015437,14,56262260,56258838,-,0.1923,0.0021301557,-2.9234395027160645,False
Pspc1,ENSMUSG00000021938,14,56778316,56720710,-,0.0499,0.7341433,-1.5856151580810547,False
Zmym5,ENSMUSG00000040123,14,56811716,56790585,-,-0.0667,0.7582131,-1.4321842193603516,False
Eef1akmt1,ENSMUSG00000021951,14,57571612,57549597,-,0.0377,0.3205959,-7.0486555099487305,False
Xpo4,ENSMUSG00000021952,14,57665430,57577521,-,-0.0122,1.6562272,-0.561565637588501,False
Ska3,ENSMUSG00000021965,14,57826185,57806561,-,0.2441,0.7014351,0.6674942672252655,True
Zdhhc20,ENSMUSG00000021969,14,57890276,57832703,-,-0.1707,1.2275283,-0.006006956100463867,False
Micu2,ENSMUSG00000021973,14,57999262,57916261,-,0.0472,1.003336,-1.1950433254241943,False
Phf11b,ENSMUSG00000091649,14,59341351,59320964,-,0.1204,0.17797686,-1.401214838027954,False
Phf11c,ENSMUSG00000091144,14,59395381,59380833,-,-0.0061,0.4884967,-0.044788360595703125,False
Setdb2,ENSMUSG00000071350,14,59440884,59402009,-,0.0454,2.3097148,-0.6346317529678345,False
Kpna3,ENSMUSG00000021929,14,61439874,61365211,-,0.0715,0.95963186,0.13753366470336914,True
Msra,ENSMUSG00000054733,14,64455903,64122625,-,0.0599,1.3415647,-1.324958324432373,False
Hmbox1,ENSMUSG00000021972,14,64949871,64811600,-,-0.0652,2.24823,-1.2825181484222412,False
Extl3,ENSMUSG00000021978,14,65149855,65052060,-,-0.0438,1.0344437,-0.6514942646026611,False
Esco2,ENSMUSG00000022034,14,65833994,65819038,-,0.126,2.2569125,0.8693702816963196,True
Ptk2b,ENSMUSG00000059456,14,66281052,66153257,-,0.0035,1.6577212,-1.7543952465057373,False
Dpysl2,ENSMUSG00000022048,14,66868688,66802864,-,0.0947,0.19423923,-0.38337254524230957,False
Bnip3l,ENSMUSG00000022051,14,67008877,66985239,-,-0.0273,0.24268578,-0.6990617513656616,False
Ppp2r2a,ENSMUSG00000022052,14,67072444,67014056,-,0.0129,2.7594852,-2.2148547172546387,False
Cdca2,ENSMUSG00000048922,14,67715841,67676331,-,0.1032,0.45172217,0.6830877959728241,True
Dock5,ENSMUSG00000044447,14,67933442,67752135,-,0.0342,5.3443117,0.20779216289520264,True
Ppp3cc,ENSMUSG00000022092,14,70289471,70217865,-,-0.0159,2.3296468,-0.7533775568008423,False
Xpo7,ENSMUSG00000022100,14,70766628,70654246,-,0.0136,3.6839776,-2.2435648441314697,False
Fndc3a,ENSMUSG00000033487,14,72710003,72537946,-,-0.0603,5.6887093,-1.2287273406982422,False
Itm2b,ENSMUSG00000022108,14,73385289,73362226,-,-0.1422,0.025428165,-0.9238306283950806,False
Lrch1,ENSMUSG00000068015,14,74947876,74754675,-,0.0088,8.756154,-8.659394264221191,False
Gtf2f2,ENSMUSG00000067995,14,76010865,75896937,-,0.0911,1.1294892,-1.3808202743530273,False
Serp2,ENSMUSG00000052584,14,76556889,76532814,-,0.073,0.6505548,-0.8042747974395752,False
Dnajc15,ENSMUSG00000022013,14,77875125,77820681,-,0.3207,0.15933324,-1.7897839546203613,False
Dgkh,ENSMUSG00000034731,14,78732776,78558750,-,-0.0038,3.6038597,0.15947306156158447,True
Rgcc,ENSMUSG00000022018,14,79301645,79288756,-,-0.1219,0.17447789,0.23442357778549194,True
Naa16,ENSMUSG00000022020,14,79390778,79325269,-,0.0725,1.0061159,-0.42995500564575195,False
Wbp4,ENSMUSG00000022023,14,79481520,79459937,-,0.08,0.19345105,-1.180788278579712,False
Diaph3,ENSMUSG00000022021,14,87141235,86655367,-,0.1841,3.7898436,0.6620132029056549,True
Mzt1,ENSMUSG00000033186,14,99046134,99034544,-,0.0768,0.36198264,-0.6219981908798218,False
Fbxl3,ENSMUSG00000022124,14,103099566,103080239,-,-0.0695,0.8249947,-0.2911961078643799,False
Mycbp2,ENSMUSG00000033004,14,103346814,103113411,-,-0.1619,0.8765834,-0.6374168395996094,False
Rbm26,ENSMUSG00000022119,14,105177327,105106751,-,-0.0655,1.7052699,-2.1807072162628174,False
Abcc4,ENSMUSG00000032849,14,118706219,118482692,-,-0.0098,4.9286566,-1.1903023719787598,False
Stk24,ENSMUSG00000063410,14,121380011,121286343,-,0.0707,0.29646918,-1.8996751308441162,False
Gpr18,ENSMUSG00000050350,14,121915781,121911253,-,-0.1286,1.5028735,-1.045381784439087,False
Gpr183,ENSMUSG00000051212,14,121965195,121952551,-,-0.1079,0.906376,-0.6466847658157349,False
Flnb,ENSMUSG00000025278,14,7951588,7817957,+,0.0079,2.923509,-0.08241581916809082,False
Pxk,ENSMUSG00000033885,14,8165117,8098211,+,0.0081,0.893915,-1.8379004001617432,False
Atxn7,ENSMUSG00000021738,14,14107302,13961440,+,-0.1029,1.5146384,-1.6384661197662354,False
Slc4a7,ENSMUSG00000021733,14,14799940,14702279,+,-0.0511,1.4877411,-0.07566940784454346,False
Ngly1,ENSMUSG00000021785,14,16311926,16249280,+,-0.0233,0.59101915,-0.7548786401748657,False
Top2b,ENSMUSG00000017485,14,16435462,16365179,+,-0.0901,0.47433424,-0.7985169887542725,False
Sec24c,ENSMUSG00000039367,14,20694852,20674308,+,-0.0604,0.91224766,-1.087064504623413,False
Chchd1,ENSMUSG00000063787,14,20704425,20703006,+,0.1238,0.07559697,-2.861257791519165,False
Vcl,ENSMUSG00000021823,14,21033676,20929398,+,0.0139,2.2753317,-0.1878875494003296,False
Adk,ENSMUSG00000039197,14,21448569,21052574,+,0.0718,3.454192,0.5345161855220795,True
Kat6b,ENSMUSG00000021767,14,21672478,21481434,+,-0.041,2.3033364,-1.0456304550170898,False
Vdac2,ENSMUSG00000021771,14,21845879,21825238,+,0.1733,0.099173464,-2.0220062732696533,False
Rps24,ENSMUSG00000025290,14,24496959,24487125,+,-0.2454,0.0058533275,-0.3226954936981201,False
Zmiz1,ENSMUSG00000007817,14,25666743,25459185,+,0.0429,1.8812914,-0.03972828388214111,False
Arf4,ENSMUSG00000021877,14,26665084,26638074,+,0.0674,11.178371,-1.955683708190918,False
Arhgef3,ENSMUSG00000021895,14,27403911,27114899,+,-0.0154,4.329877,-0.5376739501953125,False
Fam208a,ENSMUSG00000040651,14,27483555,27428834,+,-0.0611,0.83129984,-0.7253656387329102,False
Selenok,ENSMUSG00000042682,14,29975662,29968308,+,0.0114,0.13401943,-1.6895933151245117,False
Tkt,ENSMUSG00000021957,14,30574720,30548359,+,0.1868,0.059006233,-0.7724984884262085,False
Sfmbt1,ENSMUSG00000006527,14,30822721,30714849,+,0.0317,1.6657385,-0.03167247772216797,False
Pbrm1,ENSMUSG00000042323,14,31121592,31019138,+,0.0322,0.84357685,-0.26607370376586914,False
Capn7,ENSMUSG00000021893,14,31371986,31336638,+,-0.0299,1.4206407,-0.4150768518447876,False
Parg,ENSMUSG00000021911,14,32297550,32201949,+,0.0052,1.6105953,-1.037414312362671,False
Glud1,ENSMUSG00000021794,14,34345265,34310727,+,0.1227,0.56725895,-0.14263534545898438,False
Wapl,ENSMUSG00000041408,14,34747983,34673928,+,0.0214,1.5272604,-1.4700212478637695,False
Psmc6,ENSMUSG00000021832,14,45349705,45329788,+,0.0456,0.15409514,-1.7128446102142334,False
Cdkn3,ENSMUSG00000037628,14,46771669,46760541,+,0.3123,0.021227216,0.164950430393219,True
Socs4,ENSMUSG00000048379,14,47296102,47276931,+,-0.0257,0.95875597,-0.680988073348999,False
Mapk1ip1l,ENSMUSG00000021840,14,47323204,47298266,+,0.0424,0.81023383,-0.851873517036438,False
Lgals3,ENSMUSG00000050335,14,47386160,47367751,+,0.4754,0.017374115,-0.2974194288253784,False
Ktn1,ENSMUSG00000021843,14,47739894,47648448,+,-0.0786,1.5879568,-1.0976402759552002,False
Parp2,ENSMUSG00000036023,14,50821301,50807841,+,0.0741,0.35073504,-0.464449405670166,False
Rpgrip1,ENSMUSG00000057132,14,52163546,52110704,+,-0.0323,0.090184875,-1.0617802143096924,False
Tox4,ENSMUSG00000016831,14,52296401,52279146,+,0.0155,1.0824549,-1.1889324188232422,False
Trdc,ENSMUSG00000104876,14,54148868,54142851,+,-0.0307,0.09692297,-1.4432556629180908,False
Trac,ENSMUSG00000076928,14,54224206,54220521,+,-0.1344,0.016145397,-4.371851444244385,False
Oxa1l,ENSMUSG00000000959,14,54369673,54360834,+,0.045,0.4023201,-1.1603012084960938,False
Mrpl52,ENSMUSG00000010406,14,54429756,54426909,+,0.0305,0.07586166,-3.287088394165039,False
Lrp10,ENSMUSG00000022175,14,54471497,54464137,+,-0.0748,0.3634083,-0.791231632232666,False
Ngdn,ENSMUSG00000022204,14,55024137,55015454,+,0.0521,0.22407621,-1.1690258979797363,False
Psme1,ENSMUSG00000022216,14,55581529,55578123,+,0.0071,0.11899317,-3.453765869140625,False
Irf9,ENSMUSG00000002325,14,55610030,55603571,+,-0.047,0.6351553,-1.267737865447998,False
Nop9,ENSMUSG00000019297,14,55755500,55745693,+,0.1037,0.8704488,-0.8126335144042969,False
Khnyn,ENSMUSG00000047153,14,55898775,55884947,+,-0.0335,0.95660645,-0.8698115348815918,False
Parp4,ENSMUSG00000054509,14,56659794,56575619,+,0.0097,1.9244916,-1.251633882522583,False
Mphosph8,ENSMUSG00000079184,14,56697430,56668248,+,-0.0435,0.626329,-0.4040306806564331,False
Zmym2,ENSMUSG00000021945,14,56962701,56886653,+,-0.0599,3.1744466,-0.9528170824050903,False
Sap18,ENSMUSG00000021963,14,57806638,57798180,+,0.1556,0.090341784,-3.237700939178467,False
Mrpl57,ENSMUSG00000021967,14,57829296,57826234,+,0.1557,0.026013205,-2.1660799980163574,False
Rcbtb1,ENSMUSG00000035469,14,59237265,59201209,+,-0.0187,1.1861004,-0.7684266567230225,False
Cab39l,ENSMUSG00000021981,14,59585764,59440972,+,0.0791,5.445694,-1.6182103157043457,False
Mtmr6,ENSMUSG00000021987,14,60302370,60265228,+,-0.01,0.84858835,-0.7841652631759644,False
Spata13,ENSMUSG00000021990,14,60764556,60634001,+,0.0497,0.52109736,-1.8619365692138672,False
Rnaseh2b,ENSMUSG00000021932,14,62372992,62292589,+,0.3382,0.20086709,0.007886707782745361,False
Ctsb,ENSMUSG00000021939,14,63145923,63122462,+,-0.054,0.069684654,-3.6943554878234863,False
Kif13b,ENSMUSG00000060012,14,64809617,64647265,+,-0.0194,5.214712,-1.4410746097564697,False
Ints9,ENSMUSG00000021975,14,65039832,64950045,+,0.0165,1.0526993,-0.4486582279205322,False
Ccdc25,ENSMUSG00000022035,14,65866607,65837302,+,0.0943,0.5313186,-1.0287368297576904,False
Bin3,ENSMUSG00000022089,14,70138206,70100105,+,0.0277,0.4072807,-1.1248490810394287,False
Rcbtb2,ENSMUSG00000022106,14,73207843,73123037,+,0.0375,0.3584601,-0.5929538011550903,False
Med4,ENSMUSG00000022109,14,73518849,73510025,+,0.0011,0.38158834,-0.9757784605026245,False
Sucla2,ENSMUSG00000022110,14,73596142,73525319,+,0.0474,1.6596254,-1.4618897438049316,False
Esd,ENSMUSG00000021996,14,74750765,74732297,+,0.1091,0.57266104,0.021169722080230713,True
Lcp1,ENSMUSG00000021998,14,75230842,75131101,+,-0.0237,0.12975605,-0.25594592094421387,False
Zc3h13,ENSMUSG00000022000,14,75344426,75284373,+,-0.0513,0.54550934,-0.502671480178833,False
Tpt1,ENSMUSG00000060126,14,75848525,75845093,+,-0.1172,0.0026680522,-1.7429454326629639,False
Nufip1,ENSMUSG00000022009,14,76137379,76110891,+,-0.003,0.41652066,-0.3770895004272461,False
Epsti1,ENSMUSG00000022014,14,78002657,77904239,+,0.2454,0.9175568,0.7503087669610977,True
Elf1,ENSMUSG00000036461,14,79582494,79481194,+,-0.0197,1.0895897,-0.7401742935180664,False
Sugt1,ENSMUSG00000022024,14,79635196,79587691,+,0.077,0.2829753,-3.082246780395508,False
Bora,ENSMUSG00000022070,14,99074540,99046222,+,0.0381,0.66683245,0.08937907218933105,True
Pibf1,ENSMUSG00000022064,14,99254493,99099424,+,-0.0118,3.70713,-1.434110403060913,False
Uchl3,ENSMUSG00000022111,14,101696125,101653967,+,0.2054,0.15627533,-0.4588512182235718,False
Slain1,ENSMUSG00000055717,14,103704907,103650228,+,0.0101,0.759901,-0.8731362819671631,False
Ndfip2,ENSMUSG00000053253,14,105309298,105258573,+,0.0375,0.60063446,0.3895310163497925,True
Dnajc3,ENSMUSG00000022136,14,118981697,118937976,+,-0.0281,0.5246954,-0.8381891250610352,False
Mbnl2,ENSMUSG00000022139,14,120431697,120275669,+,-0.0697,2.7319095,-1.550586462020874,False
Ipo5,ENSMUSG00000030662,14,120947999,120911224,+,0.1796,0.31005618,-0.2730756998062134,False
Ubac2,ENSMUSG00000041765,14,122021034,121878620,+,-0.0504,1.2248244,-1.0764265060424805,False
Tm9sf2,ENSMUSG00000025544,14,122159604,122107038,+,-0.05,1.1759592,-1.3056132793426514,False
Clybl,ENSMUSG00000025545,14,122402234,122181704,+,0.0106,3.295419,-0.7549352645874023,False
Pcca,ENSMUSG00000041650,14,122891100,122534324,+,-0.0508,3.0004387,-0.49331629276275635,False
Fbxo4,ENSMUSG00000022184,15,3979573,3965445,-,0.0156,0.5788618,-0.6501845121383667,False
Wdr70,ENSMUSG00000039828,15,8099209,7873055,-,-0.0323,1.7044393,-1.0690500736236572,False
Nipbl,ENSMUSG00000022141,15,8444463,8290617,-,-0.1126,1.1787862,-0.836728572845459,False
Il7r,ENSMUSG00000003882,15,9530176,9505788,-,-0.2253,0.16377841,0.6916904449462891,True
Dnajc21,ENSMUSG00000044224,15,10470516,10446756,-,0.0628,0.4010058,-2.1076574325561523,False
Brix1,ENSMUSG00000022247,15,10485947,10474779,-,-0.0033,0.5571811,-0.8854285478591919,False
Sub1,ENSMUSG00000022205,15,11996983,11981339,-,0.4795,0.029523142,-0.3563276529312134,False
Otulin,ENSMUSG00000046034,15,27630693,27542635,-,0.0458,0.6148161,-0.17989873886108398,False
Fam105a,ENSMUSG00000056069,15,27681579,27655069,-,-0.0756,0.9431949,-0.17352509498596191,False
March6,ENSMUSG00000039100,15,31531053,31455891,-,-0.0086,1.5981796,-1.0683600902557373,False
Cct5,ENSMUSG00000022234,15,31601804,31590800,-,0.1454,0.043753974,-2.244974136352539,False
Rpl30,ENSMUSG00000058600,15,34443640,34440505,-,-0.1893,0.004500249,-2.9363391399383545,False
Cox6c,ENSMUSG00000014313,15,35938246,35925886,-,0.3066,0.012198069,-3.1123905181884766,False
Rnf19a,ENSMUSG00000022280,15,36283147,36239933,-,-0.0169,4.0709085,-0.8715548515319824,False
Pabpc1,ENSMUSG00000022283,15,36609668,36595661,-,0.0598,0.097065896,-7.092839241027832,False
Ywhaz,ENSMUSG00000022285,15,36796929,36770770,-,0.2687,0.2138801,-2.6840949058532715,False
Ncald,ENSMUSG00000051359,15,37792570,37366175,-,0.1002,1.0030522,0.4272804260253906,True
Rrm2b,ENSMUSG00000022292,15,37961318,37923952,-,-0.0504,12.7122555,-3.176804542541504,False
Ubr5,ENSMUSG00000037487,15,38078854,37967328,-,-0.0291,1.4493889,-0.7670543193817139,False
Klf10,ENSMUSG00000037465,15,38300706,38291463,-,-0.0342,3.5073113,0.015578508377075195,True
Azin1,ENSMUSG00000037458,15,38519266,38487427,-,0.0505,0.49880704,-0.7120413780212402,False
Eif3e,ENSMUSG00000022336,15,43282719,43250058,-,-0.0333,0.040090695,-1.7204060554504395,False
Trps1,ENSMUSG00000038679,15,50890463,50654752,-,-0.0395,8.444174,-0.39167165756225586,False
Eif3h,ENSMUSG00000022312,15,51865523,51786558,-,0.1645,0.038752973,-2.2382922172546387,False
Rad21,ENSMUSG00000022314,15,51991747,51962240,-,0.1701,0.3795315,0.418488085269928,True
Ext1,ENSMUSG00000061731,15,53346159,53064038,-,-0.0086,4.9819098,-1.2143323421478271,False
Sntb1,ENSMUSG00000060429,15,55906949,55636388,-,-0.033,16.693691,-0.5660812854766846,False
Derl1,ENSMUSG00000022365,15,57892448,57869502,-,-0.0458,0.35281616,-1.0576834678649902,False
Atad2,ENSMUSG00000022360,15,58135082,58094044,-,0.1221,0.58109725,0.2393457293510437,True
Washc5,ENSMUSG00000022350,15,59374167,59331997,-,0.0684,0.92048246,-0.3528255224227905,False
Gm2682,ENSMUSG00000115681,15,60187408,60120540,-,-0.062,16.06979,-4.139939785003662,False
Fam49b,ENSMUSG00000022378,15,64060478,63929097,-,0.187,0.45891064,-2.559204578399658,False
Asap1,ENSMUSG00000022377,15,64382919,64086857,-,-0.0032,3.915618,0.28617537021636963,True
Tmem71,ENSMUSG00000036944,15,66561103,66526212,-,-0.029,0.49368995,-0.40172481536865234,False
Sla,ENSMUSG00000022372,15,66831829,66780819,-,-0.0139,0.24146126,-0.520622968673706,False
St3gal1,ENSMUSG00000013846,15,67176830,67102875,-,0.0111,1.6251467,-1.250612497329712,False
Trappc9,ENSMUSG00000047921,15,73061204,72589620,-,-0.0049,2.969519,-1.9733140468597412,False
Ago2,ENSMUSG00000036698,15,73184935,73095844,-,-0.045,1.3117857,-0.5412228107452393,False
Ly6c2,ENSMUSG00000022584,15,75111970,75108158,-,-0.1065,0.003685045,-4.337263107299805,False
Eef1d,ENSMUSG00000055762,15,75909556,75894205,-,0.0395,0.026064148,-3.3142409324645996,False
Puf60,ENSMUSG00000002524,15,76080924,76070182,-,0.07,0.07090756,-0.7809730768203735,False
Plec,ENSMUSG00000022565,15,76232574,76170974,-,-0.0813,0.12788273,-1.379643201828003,False
Sharpin,ENSMUSG00000022552,15,76351111,76347040,-,-0.0543,0.22287856,-0.6368399858474731,False
Bop1,ENSMUSG00000022557,15,76477277,76452989,-,0.0405,0.32173938,-0.3375985622406006,False
Dgat1,ENSMUSG00000022555,15,76511953,76502015,-,-0.0229,1.6055208,-0.6235066652297974,False
Vps28,ENSMUSG00000115987,15,76626086,76622087,-,0.0608,0.028575696,-2.867408275604248,False
Myh9,ENSMUSG00000022443,15,77842175,77760587,-,-0.0284,1.0643352,-0.8515479564666748,False
Txn2,ENSMUSG00000005354,15,77929006,77915047,-,0.02,3.742771,-2.7934460639953613,False
Il2rb,ENSMUSG00000068227,15,78495271,78479256,-,-0.0053,0.22059733,-0.4311816692352295,False
Rac2,ENSMUSG00000033220,15,78572783,78559167,-,0.3056,0.0065174117,-2.2170097827911377,False
Tmem184b,ENSMUSG00000009035,15,79403569,79360684,-,-0.0144,2.867611,-1.4110498428344727,False
Ddx17,ENSMUSG00000055065,15,79546741,79527736,-,-0.0849,0.7329772,-0.27842283248901367,False
Sun2,ENSMUSG00000042524,15,79742536,79724070,-,-0.1318,0.62703514,-1.0725810527801514,False
Rpl3,ENSMUSG00000060036,15,80091868,80077791,-,0.0485,0.013509839,-2.822878122329712,False
Mkl1,ENSMUSG00000042292,15,81190757,81012281,-,-0.0089,2.6895545,-4.069986820220947,False
St13,ENSMUSG00000022403,15,81400077,81363669,-,0.0652,0.6119394,-0.5951151847839355,False
Rangap1,ENSMUSG00000022391,15,81745530,81704248,-,0.0697,0.33604893,0.2321164608001709,True
Tob2,ENSMUSG00000048546,15,81858796,81848272,-,-0.033,0.19454353,-0.720744252204895,False
Phf5a,ENSMUSG00000061360,15,81871911,81864520,-,0.2088,0.035660755,-2.280635356903076,False
Desi1,ENSMUSG00000022472,15,82033862,81992523,-,0.0895,0.33868045,-0.5686682462692261,False
Snu13,ENSMUSG00000063480,15,82047598,82040525,-,0.2088,0.03785015,-1.9671108722686768,False
Ndufa6,ENSMUSG00000022450,15,82354322,82350140,-,-0.0471,0.02840819,-4.459338188171387,False
Tcf20,ENSMUSG00000041852,15,82987872,82808436,-,-0.0958,3.3475797,-0.42477262020111084,False
Poldip3,ENSMUSG00000041815,15,83149384,83125976,-,-0.0408,0.72174215,-1.0174787044525146,False
Pacsin2,ENSMUSG00000016664,15,83464606,83375607,-,0.0619,1.1471508,-0.047785043716430664,False
Celsr1,ENSMUSG00000016028,15,86033777,85898929,-,-0.029,1.134165,-0.2809479236602783,False
Brd1,ENSMUSG00000022387,15,88734233,88687034,-,-0.0644,0.8804618,-0.6577315330505371,False
Gxylt1,ENSMUSG00000036197,15,93275179,93239742,-,-0.0248,0.46362796,-0.3830275535583496,False
Yaf2,ENSMUSG00000022634,15,93336935,93284278,-,0.0677,0.5332888,-0.5798170566558838,False
Zcrb1,ENSMUSG00000022635,15,93398334,93386097,-,0.0856,0.18109004,-2.7465221881866455,False
2610037D02Rik,ENSMUSG00000097536,15,96284495,96134819,-,-0.0704,0.56939054,-0.5503354072570801,False
Scaf11,ENSMUSG00000033228,15,96460843,96411699,-,0.0209,0.17353366,-0.5980933904647827,False
Slc38a1,ENSMUSG00000023169,15,96642913,96571418,-,-0.0799,1.7031158,-0.43881773948669434,False
Slc38a2,ENSMUSG00000022462,15,96699730,96687392,-,-0.1577,0.91972727,-0.7450189590454102,False
Hdac7,ENSMUSG00000022475,15,97844502,97792664,-,-0.1071,0.67042494,-0.34736180305480957,False
Senp1,ENSMUSG00000033075,15,98093744,98038744,-,0.03,1.4428331,-0.4686490297317505,False
Ccnt1,ENSMUSG00000011960,15,98570923,98538689,-,-0.0616,2.3788502,-1.1732401847839355,False
Ddx23,ENSMUSG00000003360,15,98662894,98645134,-,-0.0036,2.4130416,-1.945786714553833,False
Arf3,ENSMUSG00000051853,15,98763214,98736634,-,-0.0269,0.9684883,-2.6591572761535645,False
Prkag1,ENSMUSG00000067713,15,98831521,98812797,-,0.0716,0.30329958,-1.047532558441162,False
Lmbr1l,ENSMUSG00000022999,15,98918231,98903917,-,-0.0991,1.7976191,-0.01770186424255371,False
Racgap1,ENSMUSG00000023015,15,99651656,99620496,-,0.2589,0.21672522,0.4258660078048706,True
Cers5,ENSMUSG00000023021,15,99772885,99734881,-,-0.0124,1.3745697,-1.1469266414642334,False
Pou6f1,ENSMUSG00000009739,15,100599984,100575318,-,-0.065,3.312724,-0.09858810901641846,False
Bin2,ENSMUSG00000098112,15,100669553,100641077,-,0.142,0.23673269,-0.8838692903518677,False
Galnt6,ENSMUSG00000037280,15,100729376,100691813,-,-0.1241,1.5543848,-0.008139491081237793,False
Itgb7,ENSMUSG00000001281,15,102231944,102215995,-,-0.2082,0.109398,-1.8716650009155273,False
Rarg,ENSMUSG00000001288,15,102257517,102234938,-,-0.058,0.7854156,-0.09048986434936523,False
Aaas,ENSMUSG00000036678,15,102350771,102338252,-,0.1412,0.346401,-0.35585856437683105,False
Gm26518,ENSMUSG00000097234,15,102483722,102455526,-,-0.074,1.3298804,-2.781923532485962,False
Cbx5,ENSMUSG00000009575,15,103239816,103191544,-,0.1398,0.2995988,0.12629514932632446,True
Selenop,ENSMUSG00000064373,15,3280508,3268547,+,-0.1638,0.10274072,-0.4967106580734253,False
Oxct1,ENSMUSG00000022186,15,4155344,4026383,+,-0.0075,0.78829813,-1.1445269584655762,False
Rpl37,ENSMUSG00000041841,15,5119140,5116645,+,-0.0565,0.0044360342,-1.77325439453125,False
Prkaa1,ENSMUSG00000050697,15,5181899,5143861,+,0.0134,0.6668707,-0.35324132442474365,False
