,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Rps6ka5,ENSMUSG00000021180,12,100726983,100548439,-,0.0658,6.724862,-0.878950834274292,False
Gpr68,ENSMUSG00000047415,12,100908198,100876682,-,-0.0351,0.5218013,-0.27949631214141846,False
Ccdc88c,ENSMUSG00000021182,12,101029056,100911523,-,-0.0354,1.3265206,-2.813491106033325,False
Ppp4r3a,ENSMUSG00000041846,12,101083702,101039409,-,-0.0114,0.8532487,-0.7277793884277344,False
Trip11,ENSMUSG00000021188,12,101913267,101834043,-,-0.0675,1.9504299,-0.8069745302200317,False
Itpk1,ENSMUSG00000057963,12,102704930,102568582,-,0.0424,1.8355732,-0.31644558906555176,False
Btbd7,ENSMUSG00000041702,12,102878471,102780797,-,-0.0471,3.778617,-1.1577069759368896,False
Ddx24,ENSMUSG00000041645,12,103425830,103407982,-,-0.0668,0.4177344,-0.9177721738815308,False
Ifi27l2a,ENSMUSG00000079017,12,103443680,103442167,-,0.115,0.008161675,-0.2684818506240845,False
Bcl11b,ENSMUSG00000048251,12,108003602,107910403,-,-0.2014,0.87490284,-0.4331839084625244,False
Setd3,ENSMUSG00000056770,12,108179314,108106431,-,0.0238,0.6144102,-1.098012924194336,False
Wars,ENSMUSG00000021266,12,108894174,108860030,-,0.0161,1.2520337,-0.48580336570739746,False
Hsp90aa1,ENSMUSG00000021270,12,110702728,110690605,-,0.3153,0.05680549,-1.079416275024414,False
Cinp,ENSMUSG00000021276,12,110889145,110872610,-,0.076,0.57478535,-0.28759217262268066,False
Ppp1r13b,ENSMUSG00000021285,12,111908110,111828457,-,-0.0514,1.2451373,0.10503220558166504,True
2010107E04Rik,ENSMUSG00000021290,12,111966977,111961375,-,0.2628,0.03462118,-2.865201950073242,False
Akt1,ENSMUSG00000001729,12,112674884,112653821,-,0.1384,0.06128915,-0.4471724033355713,False
Gpr132,ENSMUSG00000021298,12,112868228,112850873,-,-0.0958,1.4466823,-0.924842119216919,False
Brf1,ENSMUSG00000011158,12,113000704,112960085,-,-0.0162,0.8895077,-0.7118957042694092,False
Ighm,ENSMUSG00000076617,12,113422730,113418558,-,-0.1154,5.5184984,-0.3388406038284302,False
Sp4,ENSMUSG00000025323,12,118301440,118234933,-,-0.0391,1.2584634,-0.9130995273590088,False
Asxl2,ENSMUSG00000037486,12,3506852,3426857,+,-0.0835,1.6473329,-1.0979413986206055,False
Dtnb,ENSMUSG00000071454,12,3781796,3572381,+,0.0408,3.9933295,-1.4688708782196045,False
Dnmt3a,ENSMUSG00000020661,12,3914443,3806007,+,-0.0047,2.3492026,-0.8198980093002319,False
Ptrhd1,ENSMUSG00000096199,12,4239950,4234027,+,0.149,0.26447812,-0.40389466285705566,False
Itsn2,ENSMUSG00000020640,12,4713962,4592638,+,-0.0594,1.6583068,-0.8639516830444336,False
Sf3b6,ENSMUSG00000037361,12,4827659,4817544,+,0.2341,0.23784068,-0.765217661857605,False
Atad2b,ENSMUSG00000052812,12,5047394,4917353,+,-0.0401,2.2369661,-0.982087254524231,False
Ldah,ENSMUSG00000037669,12,8285759,8208107,+,0.0389,0.44262674,-0.2558472156524658,False
Pum2,ENSMUSG00000020594,12,8752581,8674134,+,-0.0558,0.3648385,-0.6411608457565308,False
Laptm4a,ENSMUSG00000020585,12,8938742,8921664,+,-0.143,0.3013642,-0.3394075632095337,False
Smc6,ENSMUSG00000020608,12,11319785,11265886,+,0.1588,0.14010178,-0.20258080959320068,False
Fam49a,ENSMUSG00000020589,12,12380965,12262139,+,-0.0,1.0125118,-0.5718976259231567,False
Nbas,ENSMUSG00000020576,12,13583811,13269133,+,-0.0166,2.231103,-1.5517420768737793,False
Rock2,ENSMUSG00000020580,12,16987823,16894895,+,-0.0487,1.6395806,-0.5433934926986694,False
Pdia6,ENSMUSG00000020571,12,17284770,17266545,+,-0.067,0.046129268,-0.807662844657898,False
Nol10,ENSMUSG00000061458,12,17430095,17348458,+,-0.0047,1.386478,-1.243727445602417,False
Hpcal1,ENSMUSG00000071379,12,17791933,17690856,+,-0.049,0.40459427,-0.20101642608642578,False
Cpsf3,ENSMUSG00000054309,12,21315056,21285391,+,-0.0348,0.63006675,-1.4828696250915527,False
Iah1,ENSMUSG00000062054,12,21323819,21316389,+,0.0132,0.17732926,-1.0697007179260254,False
Taf1b,ENSMUSG00000059669,12,24558539,24498359,+,-0.0274,0.76921964,-0.5604056119918823,False
Rrm2,ENSMUSG00000020649,12,24714146,24708241,+,0.3929,0.064247034,0.6647258400917053,True
Kidins220,ENSMUSG00000036333,12,25063152,24974925,+,-0.0121,3.6653674,-3.2867016792297363,False
Eipr1,ENSMUSG00000036613,12,28869865,28751803,+,0.0404,0.8619858,-0.5609322786331177,False
Cog5,ENSMUSG00000035933,12,31937630,31654869,+,-0.0146,9.781773,-5.826321125030518,False
Nampt,ENSMUSG00000020572,12,32853349,32819545,+,0.0325,0.7254011,-2.088803291320801,False
Twistnb,ENSMUSG00000020561,12,33441392,33429635,+,-0.007,0.16517496,-1.3716471195220947,False
Ankmy2,ENSMUSG00000036188,12,36197291,36157114,+,0.0059,0.65137684,-0.35531580448150635,False
Immp2l,ENSMUSG00000056899,12,41955588,41024090,+,0.0326,6.8591595,-1.0932066440582275,False
Pnpla8,ENSMUSG00000036257,12,44322532,44221370,+,-0.0605,0.9346356,-0.24360620975494385,False
G2e3,ENSMUSG00000035293,12,51376986,51348061,+,-0.0169,0.4805525,0.2256450057029724,True
Scfd1,ENSMUSG00000020952,12,51450101,51377510,+,0.0247,0.7662409,-0.8255231380462646,False
Ap4s1,ENSMUSG00000020955,12,51744786,51691033,+,0.0146,1.570833,-0.6564887762069702,False
Psma6,ENSMUSG00000021024,12,55418454,55384222,+,0.1519,0.06211421,-0.955625057220459,False
Brms1l,ENSMUSG00000012076,12,55869736,55836324,+,-0.0385,1.3929298,-2.0227322578430176,False
Pnn,ENSMUSG00000020994,12,59073998,59066884,+,-0.0545,0.060842384,-1.3050098419189453,False
Mia2,ENSMUSG00000021000,12,59191583,59095799,+,-0.0561,0.8914503,-0.5054597854614258,False
Togaram1,ENSMUSG00000035614,12,65022573,64965804,+,-0.0329,2.0376024,-1.0707645416259766,False
Klhdc1,ENSMUSG00000051890,12,69284632,69241176,+,-0.0593,1.9192042,0.3342818021774292,True
Klhdc2,ENSMUSG00000020978,12,69310687,69296681,+,-0.0256,0.3733746,-0.41746985912323,False
Tmx1,ENSMUSG00000021072,12,70468040,70453095,+,-0.0575,0.1921976,-2.203674793243408,False
Actr10,ENSMUSG00000021076,12,70964718,70937857,+,0.1305,0.23273887,-2.2111635208129883,False
Psma3,ENSMUSG00000060073,12,70996347,70974621,+,0.1448,0.19893432,-0.9728673696517944,False
Arid4a,ENSMUSG00000048118,12,71098592,71015990,+,-0.0403,1.0400257,-0.3724778890609741,False
2700049A03Rik,ENSMUSG00000034601,12,71243303,71136848,+,-0.0173,1.3674535,-0.38496506214141846,False
Daam1,ENSMUSG00000034574,12,71992333,71831078,+,-0.0403,0.6393161,-0.4631509780883789,False
Jkamp,ENSMUSG00000005078,12,72101461,72085589,+,-0.0646,0.32631665,-0.5879887342453003,False
Ppm1a,ENSMUSG00000021096,12,72799819,72757455,+,-0.004,0.5719796,-0.5569571256637573,False
Mnat1,ENSMUSG00000021103,12,73273988,73123717,+,0.0242,0.78447825,-0.5222158432006836,False
Prkch,ENSMUSG00000021108,12,73778185,73584796,+,0.0005,6.045043,-1.5208392143249512,False
Hif1a,ENSMUSG00000021109,12,73947530,73901375,+,0.0832,6.4331217,-1.3138859272003174,False
Mthfd1,ENSMUSG00000021048,12,76319803,76255298,+,0.0253,0.4465894,-0.4290947914123535,False
Zbtb1,ENSMUSG00000033454,12,76396950,76370266,+,-0.0634,0.41429907,-0.39037251472473145,False
Fntb,ENSMUSG00000033373,12,76921412,76765589,+,-0.0026,1.140805,-0.19123375415802002,False
Fut8,ENSMUSG00000021065,12,77476338,77238125,+,0.0557,3.0894947,-0.11140286922454834,False
Gphn,ENSMUSG00000047454,12,78684772,78226379,+,-0.0086,6.9878564,-2.8474929332733154,False
Eif2s1,ENSMUSG00000021116,12,78887010,78861819,+,0.1872,0.1548918,-1.002638816833496,False
Rad51b,ENSMUSG00000059060,12,79814690,79297282,+,-0.0047,23.523043,-0.39122986793518066,False
Susd6,ENSMUSG00000021133,12,80880835,80790510,+,-0.0911,2.8630786,-0.3722059726715088,False
Srsf5,ENSMUSG00000021134,12,80950507,80945504,+,-0.1124,0.34209138,-0.6246010065078735,False
Sipa1l1,ENSMUSG00000042700,12,82451786,82169320,+,-0.0425,3.9520094,-1.8817319869995117,False
Rbm25,ENSMUSG00000010608,12,83683123,83631236,+,-0.0122,0.5350208,-0.6403183937072754,False
Psen1,ENSMUSG00000019969,12,83735199,83688152,+,-0.0217,1.6152047,-1.1861355304718018,False
Fcf1,ENSMUSG00000021243,12,84983303,84970897,+,0.022,0.6030204,-0.5111716985702515,False
Ylpm1,ENSMUSG00000021244,12,85070515,84996321,+,-0.0087,1.3285171,-0.5186257362365723,False
Eif2b2,ENSMUSG00000004788,12,85226628,85219481,+,0.0364,0.29343334,-0.5853939056396484,False
Fos,ENSMUSG00000021250,12,85477273,85473890,+,-0.1438,0.011706843,-0.22548198699951172,False
Batf,ENSMUSG00000034266,12,85709087,85686669,+,0.2256,0.39998645,0.01885521411895752,True
Gpatch2l,ENSMUSG00000021254,12,86291784,86241858,+,-0.0199,2.261285,-1.7870712280273438,False
Slirp,ENSMUSG00000021040,12,87452206,87443896,+,0.2212,0.17520566,-1.1192781925201416,False
Gpr65,ENSMUSG00000021886,12,98276644,98268635,+,-0.0742,0.34845993,-0.6120198965072632,False
Zc3h14,ENSMUSG00000021012,12,98787753,98746964,+,0.0449,0.40976843,-0.9475052356719971,False
Psmc1,ENSMUSG00000021178,12,100123405,100110154,+,0.1273,0.16373637,-0.5749335289001465,False
Calm1,ENSMUSG00000001175,12,100209814,100199435,+,0.5231,0.019076385,-1.1089515686035156,False
Cpsf2,ENSMUSG00000041781,12,102006424,101975988,+,0.1421,0.1921938,-0.9690709114074707,False
Rin3,ENSMUSG00000044456,12,102390855,102283048,+,-0.0253,1.4518193,-0.18716168403625488,False
Golga5,ENSMUSG00000021192,12,102497907,102469135,+,0.0133,1.3631039,-0.7075953483581543,False
Ubr7,ENSMUSG00000041712,12,102777707,102757967,+,0.0411,0.6442157,-1.041053295135498,False
Ifi27,ENSMUSG00000064215,12,103440239,103434211,+,0.0197,0.07717521,-2.040803909301758,False
Gskip,ENSMUSG00000044715,12,105703023,105684829,+,-0.0106,1.0656991,-1.0656406879425049,False
Papola,ENSMUSG00000021111,12,105838944,105784694,+,0.0458,0.8457912,-1.004930019378662,False
Vrk1,ENSMUSG00000021115,12,106077426,106010228,+,0.0263,0.34996277,-0.5122058391571045,False
Ccnk,ENSMUSG00000021258,12,108203359,108179579,+,0.0392,0.646549,-0.7211629152297974,False
Evl,ENSMUSG00000021262,12,108688516,108554720,+,-0.1839,0.86992586,0.31123918294906616,True
Yy1,ENSMUSG00000021264,12,108820148,108792973,+,0.0266,0.2456789,-1.9178950786590576,False
Ppp2r5c,ENSMUSG00000017843,12,110583062,110447120,+,-0.0152,4.327513,-3.4293031692504883,False
Dync1h1,ENSMUSG00000018707,12,110666945,110601452,+,-0.0708,1.177456,-0.9254647493362427,False
Tecpr2,ENSMUSG00000021275,12,110972394,110889264,+,-0.0294,27.659718,-3.576347827911377,False
Rcor1,ENSMUSG00000037896,12,111115901,111039351,+,-0.0491,2.4065719,-0.8489142656326294,False
Traf3,ENSMUSG00000021277,12,111267153,111166370,+,-0.0065,5.6318126,-2.5560271739959717,False
Eif5,ENSMUSG00000021282,12,111546752,111538016,+,-0.0449,0.11083959,-0.8703533411026001,False
Mark3,ENSMUSG00000007411,12,111656221,111574523,+,-0.0217,2.0470166,-1.261770486831665,False
Inf2,ENSMUSG00000037679,12,112615557,112588784,+,-0.0303,1.0831842,-0.15191400051116943,False
Siva1,ENSMUSG00000064326,12,112649149,112644679,+,0.3983,0.048967525,-0.8418653011322021,False
Crip1,ENSMUSG00000006360,12,113153879,113146316,+,0.5539,0.023892114,0.6552292704582214,True
Zfp386,ENSMUSG00000042063,12,116063360,116047724,+,-0.0475,0.2299817,-0.5018309354782104,False
Esyt2,ENSMUSG00000021171,12,116391050,116281196,+,-0.043,21.324495,-14.399192810058594,False
Ncapg2,ENSMUSG00000042029,12,116463731,116405402,+,0.0727,1.0884877,0.8157554715871811,True
Cdca7l,ENSMUSG00000021175,12,117878706,117804289,+,0.1335,0.3027076,-0.15871763229370117,False
Fam208b,ENSMUSG00000033799,13,3611108,3566035,-,-0.0712,1.8458546,-0.7450884580612183,False
Pfkp,ENSMUSG00000021196,13,6648777,6579768,-,0.0852,0.84492475,0.26334047317504883,True
Wdr37,ENSMUSG00000021147,13,8871909,8802968,-,-0.039,2.4651792,-1.2116515636444092,False
Gtpbp4,ENSMUSG00000021149,13,8996083,8966331,-,-0.0245,0.24663956,-0.4616274833679199,False
Zmynd11,ENSMUSG00000021156,13,9765330,9684833,-,-0.0779,1.1071104,-0.09461462497711182,False
Lgals8,ENSMUSG00000057554,13,12464944,12439415,-,-0.0283,0.45612314,-0.25811755657196045,False
Tbce,ENSMUSG00000039233,13,14039638,13997949,-,0.0174,2.614645,-0.9956892728805542,False
Ggps1,ENSMUSG00000021302,13,14063488,14050659,-,-0.0709,4.0024276,-2.9081006050109863,False
Cdk13,ENSMUSG00000041297,13,17805097,17710315,-,-0.0415,1.7600055,-1.1503114700317383,False
Rala,ENSMUSG00000008859,13,17944239,17880571,-,0.1306,0.25637457,-2.0076072216033936,False
Tcrg-C2,ENSMUSG00000076752,13,19307551,19304649,-,-0.0586,0.0557357,-0.02316892147064209,False
Gpr141,ENSMUSG00000053101,13,19824257,19749682,-,0.0298,2.649261,0.9048846513032913,True
Zscan26,ENSMUSG00000022228,13,21453730,21442180,-,-0.0264,0.40205917,-0.6050770282745361,False
Gm11342,ENSMUSG00000084788,13,24414803,24335937,-,-0.0663,0.41879007,-0.4254903793334961,False
Gmnn,ENSMUSG00000006715,13,24761923,24751845,-,0.2496,0.10468631,0.6117136478424072,True
Acot13,ENSMUSG00000006717,13,24831540,24817948,-,0.0437,0.2796908,-1.2328670024871826,False
Cdkal1,ENSMUSG00000006191,13,29855674,29191746,-,-0.0281,8.909565,-3.768691062927246,False
E2f3,ENSMUSG00000016477,13,29986063,29906575,-,0.0489,1.4858947,0.4212992787361145,True
Uqcrfs1,ENSMUSG00000038462,13,30545362,30540308,-,0.3166,0.036794778,-5.093898296356201,False
Exoc2,ENSMUSG00000021357,13,30974093,30813919,-,0.0084,3.1903915,-1.6464729309082031,False
Gmds,ENSMUSG00000038372,13,32338740,31819579,-,0.1236,2.8109546,-0.5264413356781006,False
Serpinb6a,ENSMUSG00000060147,13,34002794,33917918,-,0.0836,0.385505,-0.8175890445709229,False
Eci2,ENSMUSG00000021417,13,35027096,34977748,-,0.0784,0.28967652,-1.459364891052246,False
Ssr1,ENSMUSG00000021427,13,37994217,37966605,-,-0.0008,2.2268627,-2.178010940551758,False
Txndc5,ENSMUSG00000038991,13,38528824,38500079,-,0.0597,0.14187862,-0.36123204231262207,False
Eef1e1,ENSMUSG00000001707,13,38659058,38644207,-,0.008,0.25843382,-0.44684791564941406,False
Slc35b3,ENSMUSG00000021432,13,38960875,38932136,-,-0.0373,1.1223248,-0.5125206708908081,False
Nedd9,ENSMUSG00000021365,13,41487362,41309581,-,0.0128,5.63033,-1.5059266090393066,False
Gfod1,ENSMUSG00000051335,13,43304172,43195245,-,0.0278,2.2520037,-0.16305625438690186,False
Ranbp9,ENSMUSG00000038546,13,43481282,43402675,-,0.0877,1.5581057,-0.555488109588623,False
Dtnbp1,ENSMUSG00000057531,13,45002147,44922075,-,0.1035,0.68397766,-0.32672345638275146,False
Atxn1,ENSMUSG00000046876,13,45965008,45549755,-,-0.025,6.503828,0.12224435806274414,True
Nup153,ENSMUSG00000021374,13,46727940,46679905,-,-0.0519,2.2006721,-0.7324997186660767,False
Dek,ENSMUSG00000021377,13,47106201,47084775,-,0.4299,0.051236544,0.4463614821434021,True
Phf2,ENSMUSG00000038025,13,48871119,48801750,-,-0.0276,0.558084,-0.4359790086746216,False
Fam120a,ENSMUSG00000038014,13,48968017,48879219,-,0.0012,0.53013253,-0.8132971525192261,False
Fgd3,ENSMUSG00000037946,13,49320311,49261554,-,-0.0518,1.2600104,-0.9694271087646484,False
Cenpp,ENSMUSG00000021391,13,49652785,49464023,-,0.2064,3.8598433,0.4934415817260742,True
Sema4d,ENSMUSG00000021451,13,51793747,51685529,-,-0.0362,10.759914,-5.492828845977783,False
Auh,ENSMUSG00000021460,13,52929681,52835119,-,0.0184,1.1152941,-0.8731660842895508,False
Sptlc1,ENSMUSG00000021468,13,53377397,53332748,-,-0.0339,0.5553082,-0.7834763526916504,False
Thoc3,ENSMUSG00000025872,13,54468849,54458837,-,0.0429,0.25646734,-0.7619216442108154,False
4833439L19Rik,ENSMUSG00000025871,13,54565435,54551218,-,0.0633,0.8282821,-0.6660188436508179,False
Cltb,ENSMUSG00000047547,13,54611344,54592401,-,0.0337,0.45459816,-0.11822164058685303,False
Uimc1,ENSMUSG00000025878,13,55100300,55027880,-,0.0176,1.3106866,-0.5272010564804077,False
Lman2,ENSMUSG00000021484,13,55362783,55343833,-,-0.0142,0.08987393,-0.7580785751342773,False
H2afy,ENSMUSG00000015937,13,56136361,56073619,-,0.0964,0.06533323,-1.9873287677764893,False
Ubqln1,ENSMUSG00000005312,13,58215653,58176156,-,-0.0004,0.53059274,-1.164905071258545,False
2210016F16Rik,ENSMUSG00000021550,13,58385225,58379817,-,0.0979,0.26221624,-1.7119510173797607,False
Hnrnpk,ENSMUSG00000021546,13,58403343,58391142,-,0.1818,0.029078621,-2.0714144706726074,False
Golm1,ENSMUSG00000021556,13,59675811,59634626,-,-0.0515,0.4051319,-0.5567010641098022,False
Zcchc6,ENSMUSG00000035248,13,59823147,59771561,-,-0.0454,1.5588021,-1.9465417861938477,False
Ctla2a,ENSMUSG00000044258,13,60936625,60934155,-,0.077,0.028265668,0.46200627088546753,True
Slc35d2,ENSMUSG00000033114,13,64129368,64096308,-,-0.0388,1.0064518,-0.6222633123397827,False
Zfp367,ENSMUSG00000044934,13,64153202,64133018,-,0.0622,3.9715614,0.2780002951622009,True
Mfsd14b,ENSMUSG00000038212,13,65112975,65064663,-,-0.0254,1.1324738,-0.22557449340820312,False
Uqcrb,ENSMUSG00000021520,13,66905378,66900617,-,0.2825,0.025185633,-2.700910806655884,False
Ice1,ENSMUSG00000034525,13,70637634,70551707,-,-0.0272,0.6934912,-0.23271381855010986,False
Ndufs6,ENSMUSG00000021606,13,73328542,73319838,-,0.251,0.018032342,-5.135460376739502,False
Exoc3,ENSMUSG00000034152,13,74208732,74169488,-,-0.0117,0.51248616,-0.9274808168411255,False
Pdcd6,ENSMUSG00000021576,13,74317580,74303509,-,0.086,0.186771,-1.47232985496521,False
Sdha,ENSMUSG00000021577,13,74350280,74322254,-,-0.0069,0.3101243,-1.907593011856079,False
Cast,ENSMUSG00000021585,13,74808810,74692368,-,-0.0545,0.69720197,-0.4155430793762207,False
Slf1,ENSMUSG00000021597,13,77135473,77043088,-,-0.0475,0.9387885,-0.5188689231872559,False
Rasa1,ENSMUSG00000021549,13,85289130,85214780,-,-0.035,1.5126965,-0.7070200443267822,False
Cox7c,ENSMUSG00000017778,13,86046904,86044816,-,0.4135,0.05331955,-1.5361289978027344,False
Xrcc4,ENSMUSG00000021615,13,90089608,89774027,-,-0.0356,3.3072896,-1.9295942783355713,False
Atg10,ENSMUSG00000021619,13,91223968,90935356,-,0.0252,3.6850145,-0.8553158044815063,False
Zcchc9,ENSMUSG00000021621,13,91807705,91796533,-,-0.0526,0.6589347,-0.7947374582290649,False
Msh3,ENSMUSG00000014850,13,92355003,92211872,-,-0.0287,1.1695586,-1.051145315170288,False
Papd4,ENSMUSG00000042167,13,93192385,93146282,-,0.0449,0.7361981,-0.7204329967498779,False
Jmy,ENSMUSG00000021690,13,93499808,93430101,-,-0.0325,2.3542671,-0.24050986766815186,False
Aggf1,ENSMUSG00000021681,13,95375352,95350683,-,0.027,0.6211478,-0.835827112197876,False
F2r,ENSMUSG00000048376,13,95618487,95601803,-,0.0017,0.17474695,-0.5550800561904907,False
Iqgap2,ENSMUSG00000021676,13,95891922,95627177,-,-0.0013,2.709318,-0.4662278890609741,False
Polk,ENSMUSG00000021668,13,96542579,96480690,-,-0.0163,0.7751816,-0.9405039548873901,False
Nsa2,ENSMUSG00000060739,13,97137937,97129424,-,0.014,0.156205,-1.6031110286712646,False
Hexb,ENSMUSG00000021665,13,97198357,97176331,-,-0.07,0.21159156,-0.1581430435180664,False
Btf3,ENSMUSG00000021660,13,98317006,98309896,-,0.2538,0.016347574,-4.266045093536377,False
Fcho2,ENSMUSG00000041685,13,98815449,98723403,-,-0.0404,2.8413928,-2.2599034309387207,False
Tnpo1,ENSMUSG00000009470,13,98926384,98839019,-,-0.0345,1.6917585,-1.600806713104248,False
Bdp1,ENSMUSG00000049658,13,100104070,100017994,-,-0.0421,0.8887404,-0.5531034469604492,False
Rad17,ENSMUSG00000021635,13,100651051,100617164,-,0.0123,0.584104,-0.3799750804901123,False
Cdk7,ENSMUSG00000069089,13,100730939,100702631,-,0.0135,0.85467315,-0.5155960321426392,False
Cenph,ENSMUSG00000045273,13,100775899,100759674,-,0.2433,0.21292679,0.2717192769050598,True
Slc30a5,ENSMUSG00000021629,13,100833427,100802648,-,-0.0309,1.0780671,-0.39825546741485596,False
Pik3r1,ENSMUSG00000041417,13,101768217,101680563,-,0.0221,1.0513225,-0.10027515888214111,False
Srek1,ENSMUSG00000032621,13,103774608,103739348,-,-0.0053,1.3649625,-1.3776988983154297,False
Erbin,ENSMUSG00000021709,13,103920514,103818787,-,-0.0404,2.423352,-1.9190013408660889,False
Ppwd1,ENSMUSG00000021713,13,104228843,104205124,-,0.0851,2.5678582,-0.5271341800689697,False
Cwc27,ENSMUSG00000021715,13,104817142,104631140,-,-0.0106,1.308376,-0.7793503999710083,False
Ipo11,ENSMUSG00000042590,13,106936958,106794439,-,0.0331,0.8891557,-0.5933017730712891,False
Kif2a,ENSMUSG00000021693,13,107022126,106958996,-,0.1127,0.9802349,-0.770745038986206,False
Ndufaf2,ENSMUSG00000068184,13,108158623,108002715,-,0.1032,0.7548075,-0.6365474462509155,False
Gpbp1,ENSMUSG00000032745,13,111490111,111425680,-,-0.0152,0.19560122,-1.008321762084961,False
Map3k1,ENSMUSG00000021754,13,111808993,111746428,-,-0.0478,0.8104078,-0.9000767469406128,False
Skiv2l2,ENSMUSG00000016018,13,112927398,112867418,-,0.024,0.729763,-1.1037123203277588,False
Gzma,ENSMUSG00000023132,13,113100981,113093825,-,0.0247,0.00758192,0.8351303040981293,False
Gzmk,ENSMUSG00000042385,13,113225908,113171608,-,-0.0194,0.07365661,-0.07048797607421875,False
Snx18,ENSMUSG00000042364,13,113618564,113592179,-,0.0188,1.5657301,-0.24947333335876465,False
Ndufs4,ENSMUSG00000021764,13,114388258,114287795,-,0.1511,0.6394177,-1.6681602001190186,False
Itga1,ENSMUSG00000042284,13,115101964,114953096,-,0.0186,0.65881485,0.2058761715888977,True
Parp8,ENSMUSG00000021725,13,117025537,116854820,-,-0.0487,5.4880857,0.09655863046646118,True
Zfp131,ENSMUSG00000094870,13,119790889,119765187,-,-0.0346,0.5179939,-0.890174150466919,False
Gdi2,ENSMUSG00000021218,13,3567871,3538063,+,0.2074,0.118006684,-0.654060959815979,False
Klf6,ENSMUSG00000000078,13,5870394,5861482,+,-0.1806,0.056549277,-0.630670428276062,False
Larp4b,ENSMUSG00000033499,13,9174451,9093881,+,-0.0633,0.63406587,-0.8976964950561523,False
Lyst,ENSMUSG00000019726,13,13778803,13590397,+,-0.0513,3.5669131,-1.874406099319458,False
Arid4b,ENSMUSG00000039219,13,14199603,14063232,+,-0.1033,1.1976771,-3.1286697387695312,False
Psma2,ENSMUSG00000015671,13,14674236,14613240,+,0.0133,9.162559,-1.0571248531341553,False
Vps41,ENSMUSG00000041236,13,18866811,18717286,+,0.036,1.3098272,-0.5460296869277954,False
Tcrg-C4,ENSMUSG00000076757,13,19352756,19344558,+,-0.064,0.008992909,-0.021657228469848633,False
Elmo1,ENSMUSG00000041112,13,20608353,20090596,+,0.0017,7.4115815,-7.020763397216797,False
Trim27,ENSMUSG00000021326,13,21194724,21179445,+,0.0868,0.14368248,-1.0573680400848389,False
Hist1h2bc,ENSMUSG00000018102,13,23692908,23684199,+,0.0396,0.18058538,-0.11254727840423584,False
Cmah,ENSMUSG00000016756,13,24477377,24327404,+,-0.1547,2.4201381,0.4747025966644287,True
Ripor2,ENSMUSG00000036006,13,24733816,24582189,+,-0.0519,14.412506,-3.0983190536499023,False
BC005537,ENSMUSG00000019132,13,24816197,24801657,+,-0.0375,0.14615703,-1.7907884120941162,False
Tdp2,ENSMUSG00000035958,13,24842153,24831679,+,-0.0217,0.4176603,-0.5033242702484131,False
Mboat1,ENSMUSG00000038732,13,30246717,30136489,+,-0.0428,2.2074218,-0.1517646312713623,False
Irf4,ENSMUSG00000021356,13,30766976,30749226,+,0.0994,2.8740685,-0.5250731706619263,False
Serpinb6b,ENSMUSG00000042842,13,32979067,32965209,+,0.296,0.037568703,-0.44012200832366943,False
Serpinb9,ENSMUSG00000045827,13,33017957,33003250,+,0.2028,0.50125986,0.5896442532539368,True
Ripk1,ENSMUSG00000021408,13,34037147,34002363,+,0.0362,0.5762736,-0.41660475730895996,False
Psmg4,ENSMUSG00000071451,13,34178173,34162964,+,0.0411,0.05981799,-4.232004642486572,False
Prpf4b,ENSMUSG00000021413,13,34906064,34875302,+,-0.0859,0.3395633,-1.2897486686706543,False
Cdyl,ENSMUSG00000059288,13,35874063,35659833,+,0.0209,2.0856295,-0.918726921081543,False
Fars2,ENSMUSG00000021420,13,36726280,36117412,+,0.0521,5.543107,-2.9436089992523193,False
Rreb1,ENSMUSG00000039087,13,37952005,37778400,+,-0.0358,3.420186,-1.0988752841949463,False
Riok1,ENSMUSG00000021428,13,38061433,38036995,+,0.0625,0.7622298,-0.44482433795928955,False
Snrnp48,ENSMUSG00000021431,13,38227665,38204938,+,-0.0432,0.7941494,-0.7686408758163452,False
Pak1ip1,ENSMUSG00000038683,13,41013015,41001023,+,0.0523,0.29719615,-1.4479725360870361,False
Tmem14c,ENSMUSG00000021361,13,41022586,41016292,+,0.0363,0.018026585,-3.884708881378174,False
Nol7,ENSMUSG00000063200,13,43407097,43398390,+,0.1565,2.3329728,-0.4617476463317871,False
Jarid2,ENSMUSG00000038518,13,44921643,44729474,+,-0.0472,3.1625283,-1.0156362056732178,False
Mylip,ENSMUSG00000038175,13,45412022,45389742,+,-0.0522,1.0220373,-0.439014196395874,False
Iars,ENSMUSG00000037851,13,49734267,49682100,+,0.0229,1.0216978,-0.8669487237930298,False
Spin1,ENSMUSG00000021395,13,51152546,51100880,+,-0.0164,0.41836986,-0.4024538993835449,False
Cks2,ENSMUSG00000062248,13,51650660,51645232,+,0.4337,0.17814514,-0.37074732780456543,False
Secisbp2,ENSMUSG00000035139,13,51684044,51651697,+,-0.0356,0.851884,-0.591677188873291,False
Sfxn1,ENSMUSG00000021474,13,54108342,54071869,+,0.1172,0.15642992,-0.2562370300292969,False
Faf2,ENSMUSG00000025873,13,54664063,54621784,+,-0.0539,0.8512712,-0.637631893157959,False
Nsd1,ENSMUSG00000021488,13,55318325,55209782,+,-0.0493,2.4187918,-1.0301644802093506,False
