,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Tmem55b,ENSMUSG00000035953,14,50930856,50926068,-,-0.0343,0.5462626,-0.814805269241333,False
Hnrnpc,ENSMUSG00000060373,14,52104028,52073377,-,0.205,0.28455746,-0.4326326847076416,False
Supt16,ENSMUSG00000035726,14,52197416,52160414,-,0.1772,0.33072177,0.11503416299819946,True
Chd8,ENSMUSG00000053754,14,52257780,52198151,-,-0.0685,1.3878045,-1.1391637325286865,False
Dad1,ENSMUSG00000022174,14,54254104,54235479,-,-0.132,0.0524696,-3.5193562507629395,False
Prmt5,ENSMUSG00000023110,14,54517525,54507187,-,0.0197,0.61488926,-3.7920637130737305,False
Haus4,ENSMUSG00000022177,14,54554616,54541785,-,0.2507,0.15952136,-0.3258955478668213,False
Psmb5,ENSMUSG00000022193,14,54618022,54614119,-,0.3148,0.03572973,-4.529260158538818,False
Acin1,ENSMUSG00000022185,14,54686931,54642161,-,0.0707,0.53438973,-0.9971626996994019,False
Psme2,ENSMUSG00000079197,14,55591113,55587441,-,0.1015,0.033674624,-3.204554557800293,False
Mdp1,ENSMUSG00000002329,14,55660508,55657879,-,-0.0141,0.11321483,-2.007032632827759,False
Nedd8,ENSMUSG00000010376,14,55672124,55662263,-,0.0429,6.2458878,-1.394813060760498,False
Gzmb,ENSMUSG00000015437,14,56262260,56258838,-,0.1923,0.0032687583,-3.7328972816467285,False
Pspc1,ENSMUSG00000021938,14,56778316,56720710,-,0.0499,1.382869,-1.0144526958465576,False
Zmym5,ENSMUSG00000040123,14,56811716,56790585,-,-0.0667,0.34192953,-0.4889647960662842,False
Eef1akmt1,ENSMUSG00000021951,14,57571612,57549597,-,0.0377,0.19478612,-2.9940946102142334,False
Xpo4,ENSMUSG00000021952,14,57665430,57577521,-,-0.0122,1.9457879,-0.5293751955032349,False
Ska3,ENSMUSG00000021965,14,57826185,57806561,-,0.2441,0.74978936,0.40577268600463867,True
Zdhhc20,ENSMUSG00000021969,14,57890276,57832703,-,-0.1707,1.2732145,-0.9107538461685181,False
Micu2,ENSMUSG00000021973,14,57999262,57916261,-,0.0472,1.0391748,-0.3589674234390259,False
Phf11b,ENSMUSG00000091649,14,59341351,59320964,-,0.1204,0.28515792,-1.2029922008514404,False
Phf11c,ENSMUSG00000091144,14,59395381,59380833,-,-0.0061,0.4620472,-0.6285078525543213,False
Setdb2,ENSMUSG00000071350,14,59440884,59402009,-,0.0454,1.5775983,-2.7760581970214844,False
Kpna3,ENSMUSG00000021929,14,61439874,61365211,-,0.0715,1.4248168,0.10633188486099243,True
Msra,ENSMUSG00000054733,14,64455903,64122625,-,0.0599,1.1820539,-0.6583149433135986,False
Hmbox1,ENSMUSG00000021972,14,64949871,64811600,-,-0.0652,1.7307009,-1.3755898475646973,False
Extl3,ENSMUSG00000021978,14,65149855,65052060,-,-0.0438,1.4551921,-0.2632707357406616,False
Esco2,ENSMUSG00000022034,14,65833994,65819038,-,0.126,1.3475374,0.8063689023256302,True
Ptk2b,ENSMUSG00000059456,14,66281052,66153257,-,0.0035,1.6001501,-0.9752345085144043,False
Dpysl2,ENSMUSG00000022048,14,66868688,66802864,-,0.0947,0.34692696,-0.6733770370483398,False
Bnip3l,ENSMUSG00000022051,14,67008877,66985239,-,-0.0273,0.22411965,-0.6839003562927246,False
Ppp2r2a,ENSMUSG00000022052,14,67072444,67014056,-,0.0129,2.7970624,-2.320356607437134,False
Cdca2,ENSMUSG00000048922,14,67715841,67676331,-,0.1032,0.6519073,0.6523114144802094,True
Dock5,ENSMUSG00000044447,14,67933442,67752135,-,0.0342,8.119895,-0.5122572183609009,False
Ppp3cc,ENSMUSG00000022092,14,70289471,70217865,-,-0.0159,2.4627712,-0.7542543411254883,False
Xpo7,ENSMUSG00000022100,14,70766628,70654246,-,0.0136,3.369428,-1.054513931274414,False
Fndc3a,ENSMUSG00000033487,14,72710003,72537946,-,-0.0603,3.1727402,-2.119779586791992,False
Itm2b,ENSMUSG00000022108,14,73385289,73362226,-,-0.1422,0.02488148,-1.51578688621521,False
Lrch1,ENSMUSG00000068015,14,74947876,74754675,-,0.0088,7.197933,-8.458950996398926,False
Gtf2f2,ENSMUSG00000067995,14,76010865,75896937,-,0.0911,0.91860193,-0.20832502841949463,False
Serp2,ENSMUSG00000052584,14,76556889,76532814,-,0.073,0.67828494,-0.631355881690979,False
Dnajc15,ENSMUSG00000022013,14,77875125,77820681,-,0.3207,0.17045745,-0.9407057762145996,False
Dgkh,ENSMUSG00000034731,14,78732776,78558750,-,-0.0038,3.9785235,-0.3717191219329834,False
Rgcc,ENSMUSG00000022018,14,79301645,79288756,-,-0.1219,0.65908724,0.4510473608970642,True
Naa16,ENSMUSG00000022020,14,79390778,79325269,-,0.0725,0.8053093,-0.40832650661468506,False
Wbp4,ENSMUSG00000022023,14,79481520,79459937,-,0.08,0.19330849,-1.2242591381072998,False
Diaph3,ENSMUSG00000022021,14,87141235,86655367,-,0.1841,3.9191415,0.6264022886753082,True
Mzt1,ENSMUSG00000033186,14,99046134,99034544,-,0.0768,0.3165785,-0.8203791379928589,False
Fbxl3,ENSMUSG00000022124,14,103099566,103080239,-,-0.0695,0.81601864,-0.7528320550918579,False
Mycbp2,ENSMUSG00000033004,14,103346814,103113411,-,-0.1619,0.9789163,-0.7987689971923828,False
Rbm26,ENSMUSG00000022119,14,105177327,105106751,-,-0.0655,1.6657494,-4.996903896331787,False
Abcc4,ENSMUSG00000032849,14,118706219,118482692,-,-0.0098,4.466407,-0.80866539478302,False
Stk24,ENSMUSG00000063410,14,121380011,121286343,-,0.0707,0.4105649,-0.9614425897598267,False
Gpr18,ENSMUSG00000050350,14,121915781,121911253,-,-0.1286,0.7622015,-0.011934041976928711,False
Gpr183,ENSMUSG00000051212,14,121965195,121952551,-,-0.1079,1.042727,0.26876717805862427,True
Flnb,ENSMUSG00000025278,14,7951588,7817957,+,0.0079,2.0767426,-0.4826744794845581,False
Pxk,ENSMUSG00000033885,14,8165117,8098211,+,0.0081,0.51310116,-0.7307088375091553,False
Atxn7,ENSMUSG00000021738,14,14107302,13961440,+,-0.1029,1.0841811,-1.1375360488891602,False
Slc4a7,ENSMUSG00000021733,14,14799940,14702279,+,-0.0511,1.2934872,-0.851413369178772,False
Ngly1,ENSMUSG00000021785,14,16311926,16249280,+,-0.0233,0.41546807,-0.243127703666687,False
Top2b,ENSMUSG00000017485,14,16435462,16365179,+,-0.0901,0.57307535,-2.665553569793701,False
Sec24c,ENSMUSG00000039367,14,20694852,20674308,+,-0.0604,1.0794746,-1.764615535736084,False
Chchd1,ENSMUSG00000063787,14,20704425,20703006,+,0.1238,0.042818774,-3.097775936126709,False
Vcl,ENSMUSG00000021823,14,21033676,20929398,+,0.0139,2.4152431,-0.42550158500671387,False
Adk,ENSMUSG00000039197,14,21448569,21052574,+,0.0718,2.999576,0.3549922704696655,True
Kat6b,ENSMUSG00000021767,14,21672478,21481434,+,-0.041,2.6125586,-0.967361330986023,False
Vdac2,ENSMUSG00000021771,14,21845879,21825238,+,0.1733,0.078985,-1.8920888900756836,False
Rps24,ENSMUSG00000025290,14,24496959,24487125,+,-0.2454,0.0034386334,-0.93616783618927,False
Zmiz1,ENSMUSG00000007817,14,25666743,25459185,+,0.0429,0.88131094,0.13464564085006714,True
Arf4,ENSMUSG00000021877,14,26665084,26638074,+,0.0674,11.265748,-2.980889320373535,False
Arhgef3,ENSMUSG00000021895,14,27403911,27114899,+,-0.0154,5.381918,0.0917922854423523,True
Fam208a,ENSMUSG00000040651,14,27483555,27428834,+,-0.0611,1.0332072,-0.7427788972854614,False
Selenok,ENSMUSG00000042682,14,29975662,29968308,+,0.0114,0.12588415,-1.324401617050171,False
Tkt,ENSMUSG00000021957,14,30574720,30548359,+,0.1868,0.081379674,-2.851513385772705,False
Sfmbt1,ENSMUSG00000006527,14,30822721,30714849,+,0.0317,1.9895786,0.1960323452949524,True
Pbrm1,ENSMUSG00000042323,14,31121592,31019138,+,0.0322,0.7065374,0.025647222995758057,True
Capn7,ENSMUSG00000021893,14,31371986,31336638,+,-0.0299,0.96348965,-0.6024779081344604,False
Parg,ENSMUSG00000021911,14,32297550,32201949,+,0.0052,1.3134671,-0.1579906940460205,False
Glud1,ENSMUSG00000021794,14,34345265,34310727,+,0.1227,0.5102461,-0.37582898139953613,False
Wapl,ENSMUSG00000041408,14,34747983,34673928,+,0.0214,0.8738469,-1.6863269805908203,False
Psmc6,ENSMUSG00000021832,14,45349705,45329788,+,0.0456,0.11279198,-2.03458833694458,False
Cdkn3,ENSMUSG00000037628,14,46771669,46760541,+,0.3123,0.044655386,0.12531185150146484,True
Socs4,ENSMUSG00000048379,14,47296102,47276931,+,-0.0257,0.5162536,-0.4590057134628296,False
Mapk1ip1l,ENSMUSG00000021840,14,47323204,47298266,+,0.0424,0.7656591,-0.898762583732605,False
Lgals3,ENSMUSG00000050335,14,47386160,47367751,+,0.4754,0.01431506,-0.42988693714141846,False
Ktn1,ENSMUSG00000021843,14,47739894,47648448,+,-0.0786,1.0374913,-0.7054792642593384,False
Parp2,ENSMUSG00000036023,14,50821301,50807841,+,0.0741,0.5615497,-2.145547866821289,False
Rpgrip1,ENSMUSG00000057132,14,52163546,52110704,+,-0.0323,0.1645797,-2.8866872787475586,False
Tox4,ENSMUSG00000016831,14,52296401,52279146,+,0.0155,1.4157517,-0.7108778953552246,False
Trdc,ENSMUSG00000104876,14,54148868,54142851,+,-0.0307,0.073329605,-0.46619391441345215,False
Trac,ENSMUSG00000076928,14,54224206,54220521,+,-0.1344,0.008597012,-2.8483664989471436,False
Oxa1l,ENSMUSG00000000959,14,54369673,54360834,+,0.045,0.50455743,-0.9105433225631714,False
Mrpl52,ENSMUSG00000010406,14,54429756,54426909,+,0.0305,0.07815767,-3.1107001304626465,False
Lrp10,ENSMUSG00000022175,14,54471497,54464137,+,-0.0748,0.40272075,-1.2851600646972656,False
Ngdn,ENSMUSG00000022204,14,55024137,55015454,+,0.0521,0.21114197,-2.50626802444458,False
Psme1,ENSMUSG00000022216,14,55581529,55578123,+,0.0071,0.09553584,-1.1196255683898926,False
Irf9,ENSMUSG00000002325,14,55610030,55603571,+,-0.047,1.706114,-3.3033785820007324,False
Nop9,ENSMUSG00000019297,14,55755500,55745693,+,0.1037,0.76886255,-0.5410743951797485,False
Khnyn,ENSMUSG00000047153,14,55898775,55884947,+,-0.0335,1.1235906,-0.34656381607055664,False
Parp4,ENSMUSG00000054509,14,56659794,56575619,+,0.0097,1.4651397,-1.1475300788879395,False
Mphosph8,ENSMUSG00000079184,14,56697430,56668248,+,-0.0435,0.7621965,-1.4554681777954102,False
Zmym2,ENSMUSG00000021945,14,56962701,56886653,+,-0.0599,3.0936806,-0.10019111633300781,False
Sap18,ENSMUSG00000021963,14,57806638,57798180,+,0.1556,0.09923346,-6.215521335601807,False
Mrpl57,ENSMUSG00000021967,14,57829296,57826234,+,0.1557,0.022001358,-4.843471050262451,False
Rcbtb1,ENSMUSG00000035469,14,59237265,59201209,+,-0.0187,2.066697,-0.4623446464538574,False
Cab39l,ENSMUSG00000021981,14,59585764,59440972,+,0.0791,4.038104,-1.8323581218719482,False
Mtmr6,ENSMUSG00000021987,14,60302370,60265228,+,-0.01,0.88518757,-1.6448302268981934,False
Spata13,ENSMUSG00000021990,14,60764556,60634001,+,0.0497,0.78111506,-0.6696394681930542,False
Rnaseh2b,ENSMUSG00000021932,14,62372992,62292589,+,0.3382,0.1777066,-0.143530011177063,False
Ctsb,ENSMUSG00000021939,14,63145923,63122462,+,-0.054,0.07773192,-1.6392338275909424,False
Kif13b,ENSMUSG00000060012,14,64809617,64647265,+,-0.0194,3.1609566,-4.2384114265441895,False
Ints9,ENSMUSG00000021975,14,65039832,64950045,+,0.0165,0.9749459,-0.93863844871521,False
Ccdc25,ENSMUSG00000022035,14,65866607,65837302,+,0.0943,0.32216483,-0.6314079761505127,False
Bin3,ENSMUSG00000022089,14,70138206,70100105,+,0.0277,0.47237608,-1.135876178741455,False
Rcbtb2,ENSMUSG00000022106,14,73207843,73123037,+,0.0375,0.47423097,-0.32326972484588623,False
Med4,ENSMUSG00000022109,14,73518849,73510025,+,0.0011,0.3774432,-1.6329350471496582,False
Sucla2,ENSMUSG00000022110,14,73596142,73525319,+,0.0474,3.8966122,-0.7987529039382935,False
Esd,ENSMUSG00000021996,14,74750765,74732297,+,0.1091,0.8740406,-0.07590055465698242,False
Lcp1,ENSMUSG00000021998,14,75230842,75131101,+,-0.0237,0.14800885,-0.69291090965271,False
Zc3h13,ENSMUSG00000022000,14,75344426,75284373,+,-0.0513,0.51002383,-1.156315803527832,False
Tpt1,ENSMUSG00000060126,14,75848525,75845093,+,-0.1172,0.0019135824,-0.7602276802062988,False
Nufip1,ENSMUSG00000022009,14,76137379,76110891,+,-0.003,0.8643446,-0.6045691967010498,False
Epsti1,ENSMUSG00000022014,14,78002657,77904239,+,0.2454,0.9060322,0.4283525347709656,True
Elf1,ENSMUSG00000036461,14,79582494,79481194,+,-0.0197,1.199107,-0.45311951637268066,False
Sugt1,ENSMUSG00000022024,14,79635196,79587691,+,0.077,0.17614196,-0.7070401906967163,False
Bora,ENSMUSG00000022070,14,99074540,99046222,+,0.0381,0.36644983,-0.2186107635498047,False
Pibf1,ENSMUSG00000022064,14,99254493,99099424,+,-0.0118,1.5342661,-2.2775440216064453,False
Uchl3,ENSMUSG00000022111,14,101696125,101653967,+,0.2054,0.10201026,-0.4936816692352295,False
Slain1,ENSMUSG00000055717,14,103704907,103650228,+,0.0101,0.6565738,-0.5536032915115356,False
Ndfip2,ENSMUSG00000053253,14,105309298,105258573,+,0.0375,0.44052264,-0.2880692481994629,False
Dnajc3,ENSMUSG00000022136,14,118981697,118937976,+,-0.0281,0.44286498,-1.1135177612304688,False
Mbnl2,ENSMUSG00000022139,14,120431697,120275669,+,-0.0697,3.6723926,-0.5625448226928711,False
Ipo5,ENSMUSG00000030662,14,120947999,120911224,+,0.1796,0.23775212,-0.10321295261383057,False
Ubac2,ENSMUSG00000041765,14,122021034,121878620,+,-0.0504,1.0595151,-0.2247246503829956,False
Tm9sf2,ENSMUSG00000025544,14,122159604,122107038,+,-0.05,1.4891346,-1.4874191284179688,False
Clybl,ENSMUSG00000025545,14,122402234,122181704,+,0.0106,3.759577,-0.690946102142334,False
Pcca,ENSMUSG00000041650,14,122891100,122534324,+,-0.0508,2.6405785,-1.1619493961334229,False
Fbxo4,ENSMUSG00000022184,15,3979573,3965445,-,0.0156,0.48778898,-0.8811208009719849,False
Wdr70,ENSMUSG00000039828,15,8099209,7873055,-,-0.0323,1.1271268,-1.0915894508361816,False
Nipbl,ENSMUSG00000022141,15,8444463,8290617,-,-0.1126,1.5980681,-1.459482192993164,False
Il7r,ENSMUSG00000003882,15,9530176,9505788,-,-0.2253,0.20614916,0.4552271366119385,True
Dnajc21,ENSMUSG00000044224,15,10470516,10446756,-,0.0628,0.2974892,-1.1688601970672607,False
Brix1,ENSMUSG00000022247,15,10485947,10474779,-,-0.0033,0.5934799,-0.40540337562561035,False
Sub1,ENSMUSG00000022205,15,11996983,11981339,-,0.4795,0.03133674,-2.252861976623535,False
Otulin,ENSMUSG00000046034,15,27630693,27542635,-,0.0458,0.93415666,-0.7942670583724976,False
Fam105a,ENSMUSG00000056069,15,27681579,27655069,-,-0.0756,0.8738302,-0.5534464120864868,False
March6,ENSMUSG00000039100,15,31531053,31455891,-,-0.0086,1.5805125,-1.298494577407837,False
Cct5,ENSMUSG00000022234,15,31601804,31590800,-,0.1454,0.051139954,-4.000487327575684,False
Rpl30,ENSMUSG00000058600,15,34443640,34440505,-,-0.1893,0.0048938156,-6.120367050170898,False
Cox6c,ENSMUSG00000014313,15,35938246,35925886,-,0.3066,0.011750535,-3.028975009918213,False
Rnf19a,ENSMUSG00000022280,15,36283147,36239933,-,-0.0169,3.3953433,-2.710123300552368,False
Pabpc1,ENSMUSG00000022283,15,36609668,36595661,-,0.0598,0.048652794,-3.6404004096984863,False
Ywhaz,ENSMUSG00000022285,15,36796929,36770770,-,0.2687,0.13354461,-1.285757303237915,False
Ncald,ENSMUSG00000051359,15,37792570,37366175,-,0.1002,1.0404775,0.20369815826416016,True
Rrm2b,ENSMUSG00000022292,15,37961318,37923952,-,-0.0504,5.09329,-5.733054161071777,False
Ubr5,ENSMUSG00000037487,15,38078854,37967328,-,-0.0291,1.4462018,-1.0244593620300293,False
Klf10,ENSMUSG00000037465,15,38300706,38291463,-,-0.0342,5.1842175,-0.7375713586807251,False
Azin1,ENSMUSG00000037458,15,38519266,38487427,-,0.0505,0.46611312,-0.5961767435073853,False
Eif3e,ENSMUSG00000022336,15,43282719,43250058,-,-0.0333,0.023994556,-0.3333545923233032,False
Trps1,ENSMUSG00000038679,15,50890463,50654752,-,-0.0395,10.63117,-1.2815322875976562,False
Eif3h,ENSMUSG00000022312,15,51865523,51786558,-,0.1645,0.051364575,-2.7968060970306396,False
Rad21,ENSMUSG00000022314,15,51991747,51962240,-,0.1701,0.19471893,0.3820543885231018,True
Ext1,ENSMUSG00000061731,15,53346159,53064038,-,-0.0086,6.5392756,-1.099480390548706,False
Sntb1,ENSMUSG00000060429,15,55906949,55636388,-,-0.033,31.949335,-2.2541861534118652,False
Derl1,ENSMUSG00000022365,15,57892448,57869502,-,-0.0458,0.43857816,-1.495828628540039,False
Atad2,ENSMUSG00000022360,15,58135082,58094044,-,0.1221,0.6843123,-0.0032690763473510742,False
Washc5,ENSMUSG00000022350,15,59374167,59331997,-,0.0684,1.0605631,-0.7907606363296509,False
Gm2682,ENSMUSG00000115681,15,60187408,60120540,-,-0.062,15.003132,-3.3067760467529297,False
Fam49b,ENSMUSG00000022378,15,64060478,63929097,-,0.187,0.60909474,-1.1563994884490967,False
Asap1,ENSMUSG00000022377,15,64382919,64086857,-,-0.0032,3.7113848,-0.07610130310058594,False
Tmem71,ENSMUSG00000036944,15,66561103,66526212,-,-0.029,0.48133573,-0.1944509744644165,False
Sla,ENSMUSG00000022372,15,66831829,66780819,-,-0.0139,0.24611357,-0.6925270557403564,False
St3gal1,ENSMUSG00000013846,15,67176830,67102875,-,0.0111,1.8873903,-0.5317978858947754,False
Trappc9,ENSMUSG00000047921,15,73061204,72589620,-,-0.0049,3.3641527,-1.4963970184326172,False
Ago2,ENSMUSG00000036698,15,73184935,73095844,-,-0.045,0.6827789,-0.21480536460876465,False
Ly6c2,ENSMUSG00000022584,15,75111970,75108158,-,-0.1065,0.0028756408,-1.9308860301971436,False
Eef1d,ENSMUSG00000055762,15,75909556,75894205,-,0.0395,0.0335043,-6.994297981262207,False
Puf60,ENSMUSG00000002524,15,76080924,76070182,-,0.07,0.04706884,-2.6549813747406006,False
Plec,ENSMUSG00000022565,15,76232574,76170974,-,-0.0813,0.088148974,-0.4943406581878662,False
Sharpin,ENSMUSG00000022552,15,76351111,76347040,-,-0.0543,0.33475316,-1.0103604793548584,False
Bop1,ENSMUSG00000022557,15,76477277,76452989,-,0.0405,0.49193284,-2.1079046726226807,False
Dgat1,ENSMUSG00000022555,15,76511953,76502015,-,-0.0229,1.6611916,-0.655198335647583,False
Vps28,ENSMUSG00000115987,15,76626086,76622087,-,0.0608,0.14832716,-11.319130897521973,False
Myh9,ENSMUSG00000022443,15,77842175,77760587,-,-0.0284,0.7230955,-1.299018144607544,False
Txn2,ENSMUSG00000005354,15,77929006,77915047,-,0.02,3.6546073,-1.9632649421691895,False
Il2rb,ENSMUSG00000068227,15,78495271,78479256,-,-0.0053,0.16526185,-0.3525127172470093,False
Rac2,ENSMUSG00000033220,15,78572783,78559167,-,0.3056,0.015504644,-4.145553112030029,False
Tmem184b,ENSMUSG00000009035,15,79403569,79360684,-,-0.0144,1.3005785,-0.7241333723068237,False
Ddx17,ENSMUSG00000055065,15,79546741,79527736,-,-0.0849,0.8141996,-1.839278221130371,False
Sun2,ENSMUSG00000042524,15,79742536,79724070,-,-0.1318,0.6513914,-0.11209774017333984,False
Rpl3,ENSMUSG00000060036,15,80091868,80077791,-,0.0485,0.01112175,-0.6465103626251221,False
Mkl1,ENSMUSG00000042292,15,81190757,81012281,-,-0.0089,3.080344,-1.4877698421478271,False
St13,ENSMUSG00000022403,15,81400077,81363669,-,0.0652,0.74026895,-1.1300337314605713,False
Rangap1,ENSMUSG00000022391,15,81745530,81704248,-,0.0697,0.41828647,0.17898881435394287,True
Tob2,ENSMUSG00000048546,15,81858796,81848272,-,-0.033,0.20362294,-1.5670225620269775,False
Phf5a,ENSMUSG00000061360,15,81871911,81864520,-,0.2088,0.03012295,-3.03084659576416,False
Desi1,ENSMUSG00000022472,15,82033862,81992523,-,0.0895,0.5059297,-1.2586700916290283,False
Snu13,ENSMUSG00000063480,15,82047598,82040525,-,0.2088,0.047826283,-1.9083671569824219,False
Ndufa6,ENSMUSG00000022450,15,82354322,82350140,-,-0.0471,0.01360439,-1.8436191082000732,False
Tcf20,ENSMUSG00000041852,15,82987872,82808436,-,-0.0958,3.2149277,-1.3937561511993408,False
Poldip3,ENSMUSG00000041815,15,83149384,83125976,-,-0.0408,0.6881496,-0.3681083917617798,False
Pacsin2,ENSMUSG00000016664,15,83464606,83375607,-,0.0619,1.3555553,-1.0988047122955322,False
Celsr1,ENSMUSG00000016028,15,86033777,85898929,-,-0.029,2.3709176,-0.5369404554367065,False
Brd1,ENSMUSG00000022387,15,88734233,88687034,-,-0.0644,2.3447058,-5.492045879364014,False
Gxylt1,ENSMUSG00000036197,15,93275179,93239742,-,-0.0248,0.50449324,-0.5943808555603027,False
Yaf2,ENSMUSG00000022634,15,93336935,93284278,-,0.0677,0.5351906,-1.1277673244476318,False
Zcrb1,ENSMUSG00000022635,15,93398334,93386097,-,0.0856,0.17091893,-1.8170466423034668,False
2610037D02Rik,ENSMUSG00000097536,15,96284495,96134819,-,-0.0704,1.3415475,-0.03611135482788086,False
Scaf11,ENSMUSG00000033228,15,96460843,96411699,-,0.0209,0.27250302,-1.7852299213409424,False
Slc38a1,ENSMUSG00000023169,15,96642913,96571418,-,-0.0799,1.4910991,-0.7914642095565796,False
Slc38a2,ENSMUSG00000022462,15,96699730,96687392,-,-0.1577,0.6171794,-1.4868087768554688,False
Hdac7,ENSMUSG00000022475,15,97844502,97792664,-,-0.1071,0.78612953,-0.6490330696105957,False
Senp1,ENSMUSG00000033075,15,98093744,98038744,-,0.03,1.2121416,-0.7061578035354614,False
Ccnt1,ENSMUSG00000011960,15,98570923,98538689,-,-0.0616,1.9381511,-1.56477689743042,False
Ddx23,ENSMUSG00000003360,15,98662894,98645134,-,-0.0036,1.8435619,-0.5309247970581055,False
Arf3,ENSMUSG00000051853,15,98763214,98736634,-,-0.0269,0.3235351,-0.7628172636032104,False
Prkag1,ENSMUSG00000067713,15,98831521,98812797,-,0.0716,0.37762207,-1.1022307872772217,False
Lmbr1l,ENSMUSG00000022999,15,98918231,98903917,-,-0.0991,0.82589644,-0.832822322845459,False
Racgap1,ENSMUSG00000023015,15,99651656,99620496,-,0.2589,0.18163727,0.2021733522415161,True
Cers5,ENSMUSG00000023021,15,99772885,99734881,-,-0.0124,1.1526438,-0.9892523288726807,False
Pou6f1,ENSMUSG00000009739,15,100599984,100575318,-,-0.065,3.6216395,-0.27843689918518066,False
Bin2,ENSMUSG00000098112,15,100669553,100641077,-,0.142,0.2961729,-0.3786311149597168,False
Galnt6,ENSMUSG00000037280,15,100729376,100691813,-,-0.1241,1.1246337,-0.832373857498169,False
Itgb7,ENSMUSG00000001281,15,102231944,102215995,-,-0.2082,0.1154544,-1.7096538543701172,False
Rarg,ENSMUSG00000001288,15,102257517,102234938,-,-0.058,0.38761616,-0.45001351833343506,False
Aaas,ENSMUSG00000036678,15,102350771,102338252,-,0.1412,0.3471131,-0.25904107093811035,False
Gm26518,ENSMUSG00000097234,15,102483722,102455526,-,-0.074,1.900252,-1.1308860778808594,False
Cbx5,ENSMUSG00000009575,15,103239816,103191544,-,0.1398,0.6095503,-1.188058614730835,False
Selenop,ENSMUSG00000064373,15,3280508,3268547,+,-0.1638,0.09807019,-1.0960233211517334,False
Oxct1,ENSMUSG00000022186,15,4155344,4026383,+,-0.0075,1.1434587,-2.008765697479248,False
Rpl37,ENSMUSG00000041841,15,5119140,5116645,+,-0.0565,0.0060247825,-1.3135128021240234,False
Prkaa1,ENSMUSG00000050697,15,5181899,5143861,+,0.0134,0.8333912,-0.9196445941925049,False
Fyb,ENSMUSG00000022148,15,6663313,6522853,+,-0.1402,0.93822944,-1.4944391250610352,False
Rictor,ENSMUSG00000050310,15,6800401,6708379,+,-0.0749,1.9508492,-2.982923746109009,False
Nup155,ENSMUSG00000022142,15,8161247,8109273,+,0.0158,1.4563559,0.10785824060440063,True
2410089E03Rik,ENSMUSG00000039801,15,8271158,8169106,+,-0.0358,3.7171993,-1.522672176361084,False
Zfr,ENSMUSG00000022201,15,12185683,12117831,+,-0.0404,1.6422378,-1.3890156745910645,False
Mtmr12,ENSMUSG00000039458,15,12274496,12205028,+,-0.0041,1.2667962,-1.8725554943084717,False
Golph3,ENSMUSG00000022200,15,12351591,12321450,+,0.0377,0.49118236,-1.2403967380523682,False
Retreg1,ENSMUSG00000022270,15,25973687,25843180,+,-0.113,0.85075676,0.47035980224609375,True
Zfp622,ENSMUSG00000052253,15,25998481,25984366,+,-0.0218,0.06656939,-1.3107023239135742,False
Ank,ENSMUSG00000022265,15,27594909,27466677,+,0.057,1.7341279,-0.6337740421295166,False
Dap,ENSMUSG00000039168,15,31274341,31224314,+,0.1864,0.1018096,-1.6139249801635742,False
Mtdh,ENSMUSG00000022255,15,34145624,34082694,+,-0.0144,0.30526632,-1.1097593307495117,False
Vps13b,ENSMUSG00000037646,15,35931229,35371160,+,-0.0429,6.9401903,-4.946188926696777,False
Polr2k,ENSMUSG00000045996,15,36177010,36174010,+,0.1696,0.64078677,-1.535318374633789,False
Atp6v1c1,ENSMUSG00000022295,15,38692446,38661933,+,0.1204,0.21190955,-0.9954595565795898,False
Dcaf13,ENSMUSG00000022300,15,39146856,39112865,+,0.0472,0.112752564,-1.382354736328125,False
Oxr1,ENSMUSG00000022307,15,41861048,41447482,+,-0.0216,1.362393,0.049238502979278564,True
Emc2,ENSMUSG00000022337,15,43527763,43477229,+,0.0747,0.1415482,-2.0161123275756836,False
Eny2,ENSMUSG00000022338,15,44438256,44428042,+,0.1543,0.11811378,-0.8316013813018799,False
Med30,ENSMUSG00000038622,15,52730564,52712408,+,0.2846,0.035439752,-0.6289952993392944,False
Mtbp,ENSMUSG00000022369,15,55626423,55557408,+,0.0296,0.7680439,-0.17514729499816895,False
Zhx2,ENSMUSG00000071757,15,57839832,57694665,+,-0.0471,5.4232874,-0.8899953365325928,False
Wdyhv1,ENSMUSG00000022359,15,58158665,58141377,+,0.0025,1.1322274,-1.3770649433135986,False
Fam91a1,ENSMUSG00000037119,15,58457740,58415468,+,-0.0339,1.1693786,-0.6904972791671753,False
Ndufb9,ENSMUSG00000022354,15,58939488,58933756,+,0.3004,0.017797157,-1.7107675075531006,False
Nsmce2,ENSMUSG00000059586,15,59601684,59374247,+,0.19,1.9378287,-0.10071098804473877,False
Efr3a,ENSMUSG00000015002,15,65873816,65787034,+,-0.0674,0.7179523,-0.7843753099441528,False
Phf20l1,ENSMUSG00000072501,15,66647976,66577560,+,-0.0299,0.9309332,-2.1773037910461426,False
Ly6e,ENSMUSG00000022587,15,74959905,74955051,+,-0.208,0.015177413,-0.9845970869064331,False
Cyc1,ENSMUSG00000022551,15,76346260,76343523,+,0.1993,0.031671446,-4.51319694519043,False
Rpl8,ENSMUSG00000003970,15,76906314,76904078,+,-0.0642,0.0049129357,-0.04303550720214844,False
