,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
L3mbtl3,ENSMUSG00000039089,10,26375971,26274468,-,-0.0904,0.5090928,0.18525898456573486,True
Rnf146,ENSMUSG00000038876,10,29362442,29344176,-,-0.0589,0.63683504,-0.8206919431686401,False
Cenpw,ENSMUSG00000075266,10,30200560,30194569,-,0.2498,0.05010785,-0.0148240327835083,False
Trmt11,ENSMUSG00000019792,10,30600749,30534225,-,0.0069,0.6740213,-0.5347049236297607,False
Hint3,ENSMUSG00000019791,10,30629632,30608141,-,-0.0243,0.114448205,-0.7741272449493408,False
Ncoa7,ENSMUSG00000039697,10,30803326,30628999,-,0.0071,1.6491129,-0.5124696493148804,False
Zup1,ENSMUSG00000039531,10,33951269,33919142,-,-0.0665,1.458345,-0.5412530899047852,False
Rwdd1,ENSMUSG00000019782,10,34019624,33996555,-,0.1277,0.08308447,-0.20902729034423828,False
Dse,ENSMUSG00000039497,10,34207715,34151393,-,-0.0676,0.52469486,0.15110373497009277,True
Nt5dc1,ENSMUSG00000039480,10,34418552,34288288,-,-0.0141,4.7776594,-1.3564817905426025,False
Marcks,ENSMUSG00000069662,10,37138920,37133375,-,-0.0193,0.012778251,0.10500955581665039,True
Slc16a10,ENSMUSG00000019838,10,40142258,40033532,-,0.0018,1.7431244,0.17488950490951538,True
Rpf2,ENSMUSG00000038510,10,40247036,40223246,-,0.0792,0.20398653,0.13442379236221313,True
Gtf3c6,ENSMUSG00000019837,10,40258108,40247703,-,0.0793,0.17820238,-3.9149088859558105,False
Amd1,ENSMUSG00000075232,10,40302188,40287458,-,0.007,1.8807648,-0.39149415493011475,False
Cdc40,ENSMUSG00000038446,10,40883311,40831621,-,0.0292,0.57367414,-0.7807677984237671,False
Fig4,ENSMUSG00000038417,10,41303260,41188172,-,0.0011,1.9387796,-1.516716718673706,False
Cep57l1,ENSMUSG00000019813,10,41809871,41718840,-,0.0174,1.1920317,-0.014979243278503418,False
Foxo3,ENSMUSG00000048756,10,42276755,42181841,-,-0.0923,0.7396715,0.09635496139526367,True
Afg1l,ENSMUSG00000038302,10,42478565,42312585,-,-0.0276,3.7428296,-1.323577642440796,False
1700021F05Rik,ENSMUSG00000019797,10,43540994,43525133,-,0.0802,0.22719939,-1.6738405227661133,False
Qrsl1,ENSMUSG00000019863,10,43901745,43874188,-,0.021,1.0764241,-0.6768503189086914,False
Crybg1,ENSMUSG00000019866,10,44148853,43950636,-,0.0239,1.047055,0.139207124710083,True
Prdm1,ENSMUSG00000038151,10,44528501,44437177,-,0.0941,0.46779123,0.030996978282928467,True
Gopc,ENSMUSG00000019861,10,52382124,52335850,-,-0.0008,1.3840047,-0.830902099609375,False
Cep85l,ENSMUSG00000038594,10,53379947,53273443,-,-0.0274,1.8271377,-1.4830992221832275,False
Mcm9,ENSMUSG00000058298,10,53630439,53536315,-,-0.0169,4.0960064,-4.787601470947266,False
Man1a,ENSMUSG00000003746,10,54076609,53904785,-,-0.0973,5.681639,-0.04897201061248779,False
Tbc1d32,ENSMUSG00000038122,10,56228689,56014293,-,-0.0152,1.1762322,-0.4283919334411621,False
Serinc1,ENSMUSG00000019877,10,57532530,57515774,-,-0.0664,0.55952066,-0.18318426609039307,False
Sept10,ENSMUSG00000019917,10,59221847,59141627,-,0.041,0.913295,-0.20804691314697266,False
Mcu,ENSMUSG00000009647,10,59616692,59446984,-,0.0672,3.9464247,-1.005317211151123,False
Ddit4,ENSMUSG00000020108,10,59951834,59949669,-,-0.086,0.034766756,-0.14257800579071045,False
Anapc16,ENSMUSG00000020107,10,60003135,59987409,-,0.0896,0.2598348,-2.9726507663726807,False
Chst3,ENSMUSG00000057337,10,60219260,60181532,-,-0.0257,0.29222745,-0.005213737487792969,False
Slc29a3,ENSMUSG00000020100,10,60752794,60712072,-,-0.0428,0.166483,-0.2667642831802368,False
Sgpl1,ENSMUSG00000020097,10,61147703,61098642,-,-0.026,0.8857772,-0.9475725889205933,False
Adamts14,ENSMUSG00000059901,10,61273438,61197112,-,-0.0375,1.3410604,-0.16468358039855957,False
Eif4ebp2,ENSMUSG00000020091,10,61452661,61428491,-,-0.0182,0.51443386,-0.7261649370193481,False
Hk1,ENSMUSG00000037012,10,62379908,62268855,-,0.0415,0.9026204,-0.9165456295013428,False
Supv3l1,ENSMUSG00000020079,10,62449738,62429209,-,0.0117,2.3314035,-1.1193735599517822,False
Vps26a,ENSMUSG00000020078,10,62486805,62455235,-,0.0139,1.1594852,-0.6144405603408813,False
Srgn,ENSMUSG00000020077,10,62527451,62493833,-,-0.1403,0.6322741,-1.0173492431640625,False
Kif1bp,ENSMUSG00000036955,10,62578457,62538626,-,0.0232,2.1239283,-0.7346518039703369,False
Ddx21,ENSMUSG00000020075,10,62602281,62580251,-,0.0435,0.13471338,0.023641526699066162,True
Ddx50,ENSMUSG00000020076,10,62651218,62615895,-,-0.0134,0.8210819,-0.7247582674026489,False
Ccar1,ENSMUSG00000020074,10,62792286,62743928,-,0.1109,0.53274864,-1.3975231647491455,False
Tet1,ENSMUSG00000047146,10,62908996,62804570,-,-0.063,0.08485908,0.24771326780319214,True
Hnrnph3,ENSMUSG00000020069,10,63024217,63014664,-,0.0332,1.3780701,-1.446274995803833,False
Sirt1,ENSMUSG00000020063,10,63381704,63319005,-,-0.0063,1.123147,-0.5370259284973145,False
Reep3,ENSMUSG00000019873,10,67096945,67009189,-,-0.0239,1.0283071,-0.34422457218170166,False
Nrbf2,ENSMUSG00000075000,10,67285305,67266689,-,-0.0123,0.525942,-0.6232187747955322,False
Arid5b,ENSMUSG00000019947,10,68278740,68092520,-,-0.1016,3.8323858,-0.6754055023193359,False
Cdk1,ENSMUSG00000019942,10,69352938,69335146,-,0.3321,0.11473443,0.7093866765499115,True
Tfam,ENSMUSG00000003923,10,71238280,71225464,-,0.146,0.30376312,-0.6462783813476562,False
Ube2d1,ENSMUSG00000019927,10,71285262,71254980,-,-0.0448,0.5111517,-0.33846569061279297,False
Cisd1,ENSMUSG00000037710,10,71344954,71330480,-,0.2964,0.0312521,-0.26541364192962646,False
Cabin1,ENSMUSG00000020196,10,75764341,75646112,-,-0.0187,0.6222508,-0.46222662925720215,False
Ddt,ENSMUSG00000001666,10,75773414,75771230,-,0.0711,0.014386552,-5.630074501037598,False
Gstt1,ENSMUSG00000001663,10,75798584,75783813,-,0.0329,0.17255221,-0.05110764503479004,False
Gstt2,ENSMUSG00000033318,10,75837424,75831114,-,0.0671,0.44086832,-0.25479912757873535,False
Mif,ENSMUSG00000033307,10,75860240,75859353,-,0.4624,0.0063959733,-0.1294635534286499,False
Smarcb1,ENSMUSG00000000902,10,75921617,75896769,-,0.1853,0.29318085,-0.42450928688049316,False
Dip2a,ENSMUSG00000020231,10,76345291,76259429,-,0.0009,1.9985132,-1.34031343460083,False
Pcnt,ENSMUSG00000001151,10,76442786,76351263,-,0.0695,1.0215054,-0.16101205348968506,False
Fam207a,ENSMUSG00000032977,10,77515785,77486661,-,0.0574,0.18749015,-1.2498211860656738,False
Pfkl,ENSMUSG00000020277,10,78010083,77986947,-,0.1566,0.2039091,-0.38379621505737305,False
Gatd3a,ENSMUSG00000053329,10,78169782,78162066,-,0.0073,0.09078552,-2.4899587631225586,False
Pwp2,ENSMUSG00000032834,10,78185149,78170909,-,0.0062,0.2592133,-0.18644165992736816,False
Trappc10,ENSMUSG00000000374,10,78244641,78186725,-,-0.0093,0.44084862,-0.5482977628707886,False
Agpat3,ENSMUSG00000001211,10,78352489,78269178,-,-0.041,0.55790675,-0.21926510334014893,False
Rrp1,ENSMUSG00000061032,10,78413043,78400384,-,0.1449,0.03838039,-0.6945093870162964,False
Pdxk,ENSMUSG00000032788,10,78464975,78436744,-,0.0397,0.2753544,-0.3059016466140747,False
2610008E11Rik,ENSMUSG00000060301,10,79097600,79064374,-,-0.0523,0.6602917,-0.41213536262512207,False
Polrmt,ENSMUSG00000020329,10,79746581,79736123,-,0.0263,0.24180743,-0.14293265342712402,False
Rnf126,ENSMUSG00000035890,10,79766952,79758515,-,0.0866,0.030279856,-0.657187819480896,False
Prss57,ENSMUSG00000020323,10,79790961,79781474,-,0.0011,0.3312235,0.3069169521331787,True
Med16,ENSMUSG00000013833,10,79908923,79894708,-,0.0333,0.62982935,-0.4635751247406006,False
R3hdm4,ENSMUSG00000035781,10,79921208,79910052,-,-0.0056,0.05640664,-1.6318421363830566,False
Tmem259,ENSMUSG00000013858,10,79984330,79974948,-,-0.0682,0.16682495,-1.6703605651855469,False
Polr2e,ENSMUSG00000004667,10,80039795,80035949,-,0.1171,0.018572068,-0.3470209836959839,False
Sbno2,ENSMUSG00000035673,10,80105571,80056992,-,-0.0625,1.0318096,-1.6770226955413818,False
2310011J03Rik,ENSMUSG00000020133,10,80320537,80318254,-,0.0837,0.10857691,-1.1755874156951904,False
Mbd3,ENSMUSG00000035478,10,80399550,80392539,-,0.0851,0.027127465,-0.5491526126861572,False
Uqcr11,ENSMUSG00000020163,10,80406830,80402997,-,0.2063,0.006507544,-1.3202040195465088,False
Tcf3,ENSMUSG00000020167,10,80433647,80409514,-,0.0464,0.22931746,-1.1889047622680664,False
Rexo1,ENSMUSG00000047417,10,80561560,80540922,-,-0.0546,0.09608945,-2.0130040645599365,False
Abhd17a,ENSMUSG00000003346,10,80590341,80583654,-,0.0755,0.047160998,-3.117015838623047,False
Btbd2,ENSMUSG00000003344,10,80657071,80642617,-,-0.0192,0.35954213,-0.34079790115356445,False
Mknk2,ENSMUSG00000020190,10,80678112,80665327,-,0.0216,0.05832345,-1.5765583515167236,False
Mob3a,ENSMUSG00000003348,10,80701977,80685253,-,-0.0012,0.26080525,-0.8070042133331299,False
Ap3d1,ENSMUSG00000020198,10,80742264,80706956,-,-0.0395,0.27409914,-0.27516746520996094,False
Plekhj1,ENSMUSG00000035278,10,80798626,80796099,-,0.1008,0.023207065,-4.17628288269043,False
Lsm7,ENSMUSG00000035215,10,80855209,80852821,-,0.1353,0.10869463,0.008316636085510254,False
Timm13,ENSMUSG00000020219,10,80900969,80899450,-,0.2996,0.007490154,-0.8664259910583496,False
Lmnb2,ENSMUSG00000062075,10,80918245,80901203,-,0.1168,0.08940561,-1.3720474243164062,False
Slc39a3,ENSMUSG00000046822,10,81037426,81028538,-,0.0034,0.14166525,-0.8540751934051514,False
Sgta,ENSMUSG00000004937,10,81060181,81044075,-,0.1012,0.08670052,-1.6583716869354248,False
Pias4,ENSMUSG00000004934,10,81167923,81153266,-,-0.015,0.14506899,-0.5999010801315308,False
Mrpl54,ENSMUSG00000034932,10,81266934,81264713,-,0.2367,0.044211373,-0.19344067573547363,False
Hmg20b,ENSMUSG00000020232,10,81350480,81346048,-,0.059,1.6224777,-0.7243443727493286,False
Fzr1,ENSMUSG00000020235,10,81378516,81366222,-,0.1313,0.07887766,-0.08679044246673584,False
Nfic,ENSMUSG00000055053,10,81455635,81396186,-,-0.0574,0.10161327,-0.3259071111679077,False
Ncln,ENSMUSG00000020238,10,81496392,81486249,-,-0.0652,0.06214356,-0.4131835699081421,False
Gna15,ENSMUSG00000034792,10,81524225,81502306,-,0.034,0.16065073,0.5167948007583618,True
Gna11,ENSMUSG00000034781,10,81545190,81528724,-,-0.0317,0.12796439,-0.5164462327957153,False
Sirt6,ENSMUSG00000034748,10,81627797,81621785,-,0.0028,0.25936782,-0.17301952838897705,False
Zfp938,ENSMUSG00000062931,10,82241280,82224850,-,-0.0045,0.25830415,-0.1575998067855835,False
1190007I07Rik,ENSMUSG00000063320,10,82623228,82619851,-,0.0523,0.05350597,-0.048758745193481445,False
Nfyb,ENSMUSG00000020248,10,82764144,82748701,-,0.1231,0.08476047,-0.42200136184692383,False
Appl2,ENSMUSG00000020263,10,83648738,83600033,-,-0.0372,0.7473504,-0.03075850009918213,False
Mterf2,ENSMUSG00000049038,10,85128027,85119433,-,-0.0124,0.3385753,-0.3042123317718506,False
Cry1,ENSMUSG00000020038,10,85185064,85131700,-,-0.0242,1.1295148,-0.05808258056640625,False
Prdm4,ENSMUSG00000035529,10,85917142,85891966,-,0.0016,0.56830895,-0.5322991609573364,False
Rtcb,ENSMUSG00000001783,10,85957823,85938637,-,0.0078,0.17744751,-1.2336761951446533,False
Hsp90b1,ENSMUSG00000020048,10,86705509,86690209,-,0.4101,0.03268639,0.46766722202301025,True
Parpbp,ENSMUSG00000035365,10,88146941,88091432,-,0.1784,1.1197894,0.5978227257728577,True
Chpt1,ENSMUSG00000060002,10,88504073,88452745,-,-0.0089,1.2119534,-0.08304667472839355,False
Utp20,ENSMUSG00000004356,10,88826804,88746607,-,0.0085,0.4240615,0.20622611045837402,True
Gas2l3,ENSMUSG00000074802,10,89443967,89408823,-,0.0734,0.36231247,0.44963574409484863,True
Scyl2,ENSMUSG00000069539,10,89686285,89638721,-,-0.0069,1.3874333,-1.298523187637329,False
Actr6,ENSMUSG00000019948,10,89732295,89711971,-,0.0032,0.3456758,-0.36875343322753906,False
Apaf1,ENSMUSG00000019979,10,91082770,90989311,-,0.0288,1.8298322,-0.34164297580718994,False
Slc25a3,ENSMUSG00000061904,10,91124059,91116574,-,0.408,0.008933655,-0.29004859924316406,False
Tmpo,ENSMUSG00000019961,10,91181315,91147571,-,0.3405,0.1971021,0.4787728786468506,True
Nedd1,ENSMUSG00000019988,10,92722420,92684746,-,0.0777,0.63364923,-0.25827836990356445,False
Elk3,ENSMUSG00000008398,10,93311135,93247414,-,-0.0384,0.8872212,-0.21867787837982178,False
Snrpf,ENSMUSG00000020018,10,93589706,93583029,-,0.2903,0.014060212,-0.1099557876586914,False
Metap2,ENSMUSG00000036112,10,93897093,93858489,-,0.2783,0.41872555,0.6551033854484558,True
Vezt,ENSMUSG00000036099,10,94035817,93939165,-,-0.0009,4.5237346,-2.0975732803344727,False
Plxnc1,ENSMUSG00000074785,10,94944835,94790866,-,0.0215,1.711858,-0.4567127227783203,False
Cradd,ENSMUSG00000045867,10,95324133,95174746,-,0.0159,3.306669,-1.0922398567199707,False
Socs2,ENSMUSG00000020027,10,95417180,95385362,-,0.0014,0.53306854,-0.060506463050842285,False
Mrpl42,ENSMUSG00000062981,10,95501940,95480805,-,0.2357,0.04965526,0.0888981819152832,True
Nudt4,ENSMUSG00000020029,10,95564146,95547007,-,0.1722,0.2727398,-0.17877018451690674,False
Mettl25,ENSMUSG00000036009,10,105841380,105763189,-,0.0041,2.8766673,-2.326936721801758,False
Zdhhc17,ENSMUSG00000035798,10,111010140,110941780,-,-0.0663,1.725068,-0.6905471086502075,False
Glipr1,ENSMUSG00000056888,10,112002631,111985448,-,0.1812,0.45084566,0.46357327699661255,True
Atxn7l3b,ENSMUSG00000074748,10,112929001,112925430,-,-0.0416,0.1644796,-0.7362630367279053,False
Tbc1d15,ENSMUSG00000020130,10,115251467,115197872,-,0.0158,1.5171106,-0.6785250902175903,False
Rab21,ENSMUSG00000020132,10,115315594,115287084,-,0.0286,0.5813919,-1.085824728012085,False
Tmem19,ENSMUSG00000069520,10,115362501,115339674,-,0.0073,1.3705264,-0.8442133665084839,False
Thap2,ENSMUSG00000020137,10,115384443,115368404,-,-0.0115,0.63322026,-0.24892055988311768,False
Kcnmb4,ENSMUSG00000054934,10,116473878,116417861,-,-0.0439,2.8381789,-0.10399127006530762,False
Cnot2,ENSMUSG00000020166,10,116581511,116485161,-,-0.0329,2.0245233,-4.07412052154541,False
Rab3ip,ENSMUSG00000064181,10,116950769,116905784,-,-0.065,1.0166842,0.47108304500579834,True
Cct2,ENSMUSG00000034024,10,117063814,117051001,-,0.3393,0.024295116,0.09863197803497314,True
Frs2,ENSMUSG00000020170,10,117148534,117069427,-,-0.0555,2.9316142,-4.374538421630859,False
Yeats4,ENSMUSG00000020171,10,117224507,117215221,-,0.0966,0.07343945,-1.140580415725708,False
Lyz2,ENSMUSG00000069516,10,117282321,117277331,-,-0.0196,0.0004944737,0.8805625811219215,False
Cpsf6,ENSMUSG00000055531,10,117380015,117344673,-,0.0544,1.4323457,-1.0128655433654785,False
Mdm2,ENSMUSG00000020184,10,117710758,117688875,-,-0.0015,1.3103524,-0.9054031372070312,False
Nup107,ENSMUSG00000052798,10,117792705,117750621,-,0.1436,0.9037009,0.16109943389892578,True
Rap1b,ENSMUSG00000052681,10,117846035,117813871,-,0.0204,0.47841516,0.4663357734680176,True
Dyrk2,ENSMUSG00000028630,10,118870209,118855603,-,-0.1485,0.17924044,-0.10713469982147217,False
Cand1,ENSMUSG00000020114,10,119240055,119199255,-,0.026,1.1730562,-0.4724466800689697,False
Helb,ENSMUSG00000020228,10,120112987,120083608,-,0.0414,0.7177643,-1.386749267578125,False
Irak3,ENSMUSG00000020227,10,120202130,120141648,-,0.0176,0.42156252,0.11685997247695923,True
Lemd3,ENSMUSG00000048661,10,120979332,120923413,-,-0.0595,1.6720963,-1.8406171798706055,False
Tbc1d30,ENSMUSG00000052302,10,121351278,121263820,-,-0.0268,1.5708114,-0.5013012886047363,False
Rassf3,ENSMUSG00000025795,10,121476347,121410350,-,-0.0159,2.7395496,-0.406715989112854,False
Tbk1,ENSMUSG00000020115,10,121586787,121546455,-,-0.0065,1.9609499,-0.7322132587432861,False
Xpot,ENSMUSG00000034667,10,121626332,121587380,-,0.0458,0.937604,-0.10857093334197998,False
Rxylt1,ENSMUSG00000034620,10,122097371,122078114,-,-0.013,0.51833683,-0.31980931758880615,False
Mon2,ENSMUSG00000034602,10,123076505,122992060,-,-0.0338,1.838086,-2.0901551246643066,False
Usp15,ENSMUSG00000020124,10,123196995,123105006,-,0.0243,2.3689852,-2.8087878227233887,False
Tspan31,ENSMUSG00000006736,10,127070264,127067280,-,0.1191,0.027093362,-1.0767745971679688,False
Os9,ENSMUSG00000040462,10,127121131,127095650,-,-0.0193,0.3538473,-1.1156322956085205,False
Dtx3,ENSMUSG00000040415,10,127195728,127190378,-,-0.0679,0.23570733,-0.7197219133377075,False
Pip4k2c,ENSMUSG00000025417,10,127211585,127197067,-,0.0078,0.4090608,-0.3686901330947876,False
Mbd6,ENSMUSG00000025409,10,127289018,127281956,-,-0.0212,1.044957,-0.9024403095245361,False
Mars,ENSMUSG00000040354,10,127311786,127296221,-,0.0951,0.17496274,-1.185518503189087,False
Shmt2,ENSMUSG00000025403,10,127522444,127517123,-,0.1696,0.020513844,-0.16631948947906494,False
Lrp1,ENSMUSG00000040249,10,127621148,127538161,-,-0.0029,0.4866191,0.5476240813732147,True
Nab2,ENSMUSG00000025402,10,127668568,127660918,-,0.0028,0.11260618,-0.29203951358795166,False
Rbms2,ENSMUSG00000040043,10,128180297,128131558,-,0.0042,0.87228084,-0.779670238494873,False
Coq10a,ENSMUSG00000039914,10,128368997,128363100,-,-0.0234,0.3366584,-0.4838219881057739,False
Nabp2,ENSMUSG00000025374,10,128411492,128401395,-,0.0787,0.077262305,-1.2553684711456299,False
Myl6,ENSMUSG00000090841,10,128494145,128490860,-,0.0629,0.011797349,-1.2655222415924072,False
Esyt1,ENSMUSG00000025366,10,128525871,128509965,-,-0.0065,0.14220159,-1.4662771224975586,False
Zc3h10,ENSMUSG00000039810,10,128547774,128541963,-,-0.0086,0.109581955,-0.5043435096740723,False
Rpl41,ENSMUSG00000093674,10,128549305,128548114,-,0.4215,0.012121139,-0.6999733448028564,False
Pa2g4,ENSMUSG00000025364,10,128565987,128557766,-,0.3931,0.06354417,0.33686554431915283,True
Erbb3,ENSMUSG00000018166,10,128589652,128567523,-,0.0196,0.504064,-0.37620604038238525,False
Rps26,ENSMUSG00000025362,10,128626747,128624534,-,0.0344,0.0062188683,-0.7620062828063965,False
Rab5b,ENSMUSG00000000711,10,128696264,128677175,-,-0.0388,0.8225422,-0.6801254749298096,False
Cdk2,ENSMUSG00000025358,10,128705031,128697939,-,0.0802,0.09244496,-0.14675617218017578,False
Dgka,ENSMUSG00000025357,10,128744855,128720134,-,-0.114,0.9453329,0.46456843614578247,True
Ormdl2,ENSMUSG00000025353,10,128821645,128817902,-,0.2028,0.13227968,-0.28614890575408936,False
Bloc1s1,ENSMUSG00000090247,10,128924035,128917882,-,-0.0129,4.631664,-3.244131088256836,False
Mthfd1l,ENSMUSG00000040675,10,4167081,3973118,+,0.0671,13.133416,-0.6255658864974976,False
Akap12,ENSMUSG00000038587,10,4359470,4266380,+,0.0126,0.5825441,-0.30712687969207764,False
Armt1,ENSMUSG00000061759,10,4455141,4432467,+,0.0273,0.37741083,-0.5196371078491211,False
Esr1,ENSMUSG00000019768,10,5005614,4611593,+,-0.0222,4.744294,-0.3146413564682007,False
Nup43,ENSMUSG00000040034,10,7678881,7667503,+,0.2628,0.2874744,0.09835457801818848,True
Lats1,ENSMUSG00000040021,10,7716460,7681214,+,-0.0653,0.90830326,-1.9528701305389404,False
Katna1,ENSMUSG00000019794,10,7763150,7726000,+,0.044,0.85936797,-0.3605607748031616,False
Ppil4,ENSMUSG00000015757,10,7823135,7792891,+,-0.0228,0.5379913,-0.8497430086135864,False
Zc3h12d,ENSMUSG00000039981,10,7870396,7832470,+,-0.0474,1.3283966,-0.36513185501098633,False
Shprh,ENSMUSG00000090112,10,11217595,11149427,+,-0.0409,1.4877414,-0.5186265707015991,False
Fbxo30,ENSMUSG00000047648,10,11298052,11281330,+,-0.0238,1.0884817,-0.7017483711242676,False
Plagl1,ENSMUSG00000019817,10,13131694,13060504,+,0.0361,2.5801532,0.23372340202331543,True
Fuca2,ENSMUSG00000019810,10,13519035,13499540,+,0.0336,0.25971982,-0.5313012599945068,False
Adat2,ENSMUSG00000019808,10,13563376,13552894,+,0.105,0.24257177,-0.28551971912384033,False
Hivep2,ENSMUSG00000015501,10,14151374,13966075,+,-0.0925,5.053398,-1.8079025745391846,False
Cited2,ENSMUSG00000039910,10,17725674,17723218,+,-0.0522,0.0043076724,-0.4488499164581299,False
Reps1,ENSMUSG00000019854,10,18125155,18055861,+,-0.003,2.6666584,-1.9606940746307373,False
Perp,ENSMUSG00000019851,10,18857073,18845020,+,0.0406,0.28302148,-0.15626513957977295,False
Ifngr1,ENSMUSG00000020009,10,19610229,19591949,+,-0.0349,0.80857545,0.6080679893493652,True
Map3k5,ENSMUSG00000071369,10,20142753,19934472,+,-0.0202,8.105031,-3.513045310974121,False
Map7,ENSMUSG00000019996,10,20281590,20148471,+,-0.0454,0.32302618,-0.6634957790374756,False
Bclaf1,ENSMUSG00000037608,10,20344613,20312469,+,0.0224,0.97568476,-0.48192572593688965,False
Mtfr2,ENSMUSG00000019992,10,20361304,20347770,+,0.1202,1.1461236,0.7070415318012238,True
Ahi1,ENSMUSG00000019986,10,21080429,20952547,+,-0.0183,0.9358765,-0.78592848777771,False
Hbs1l,ENSMUSG00000019977,10,21368898,21295979,+,0.0468,2.7420015,-1.3671550750732422,False
Sgk1,ENSMUSG00000019970,10,21999903,21882184,+,-0.0926,0.12207763,0.34928828477859497,True
Stx7,ENSMUSG00000019998,10,24190222,24149302,+,-0.023,0.50744796,-0.3069448471069336,False
Med23,ENSMUSG00000019984,10,24913681,24869986,+,-0.0172,0.84982973,-1.2085704803466797,False
Epb41l2,ENSMUSG00000019978,10,25523519,25359798,+,0.0263,1.8395927,-0.579182505607605,False
Samd3,ENSMUSG00000051354,10,26272172,26229707,+,-0.0659,0.7051202,0.6150233149528503,True
Arhgap18,ENSMUSG00000039031,10,26918648,26753421,+,0.0382,2.7794476,-0.061484694480895996,False
Ptprk,ENSMUSG00000019889,10,28597397,28074820,+,0.0624,0.39132354,-0.026958584785461426,False
Themis,ENSMUSG00000049109,10,28883818,28668360,+,-0.0162,10.104533,-2.918710470199585,False
Echdc1,ENSMUSG00000019883,10,29347469,29313166,+,0.0195,1.2660317,-0.5135365724563599,False
Hddc2,ENSMUSG00000000295,10,31328204,31313383,+,0.081,0.25510156,-1.2458178997039795,False
Hdac2,ENSMUSG00000019777,10,37001889,36974544,+,0.174,0.2571999,-0.005864858627319336,False
Tube1,ENSMUSG00000019845,10,39152542,39133976,+,0.0594,0.15247531,0.27175021171569824,True
Fyn,ENSMUSG00000019843,10,39565381,39368855,+,-0.1046,1.6775246,0.4734300971031189,True
Traf3ip2,ENSMUSG00000019842,10,39655307,39612934,+,-0.0048,1.8677588,-1.2051575183868408,False
Rev3l,ENSMUSG00000019841,10,39875211,39732118,+,-0.0658,4.8113904,-1.4564712047576904,False
Cdk19,ENSMUSG00000038481,10,40483818,40339564,+,-0.0486,1.9507433,0.09429818391799927,True
Zbtb24,ENSMUSG00000019826,10,41465574,41450383,+,-0.0532,0.48966807,-1.0610029697418213,False
Mical1,ENSMUSG00000019823,10,41487032,41476314,+,-0.0508,0.12130504,-0.32226860523223877,False
Cd164,ENSMUSG00000019818,10,41531048,41519414,+,-0.0305,0.06361899,-1.342071294784546,False
Sesn1,ENSMUSG00000038332,10,41908424,41809935,+,-0.1024,2.2817495,-1.2897543907165527,False
Snx3,ENSMUSG00000019804,10,42535381,42502030,+,0.2799,0.29529336,-1.068636417388916,False
Ostm1,ENSMUSG00000038280,10,42702459,42583822,+,-0.014,0.42180154,-0.41576075553894043,False
Sec63,ENSMUSG00000019802,10,42832514,42761496,+,0.0424,2.9071698,-1.4863805770874023,False
Scml4,ENSMUSG00000044770,10,42960780,42860370,+,-0.1696,4.06612,0.6621633470058441,True
Pdss2,ENSMUSG00000038240,10,43464882,43221486,+,-0.0111,14.917242,-2.060894250869751,False
Bend3,ENSMUSG00000038214,10,43515396,43478831,+,-0.0033,0.9501371,-0.5221806764602661,False
Cd24a,ENSMUSG00000047139,10,43584265,43578284,+,0.0488,0.043083817,-0.7596995830535889,False
Rtn4ip1,ENSMUSG00000019864,10,43957201,43901807,+,-0.0178,1.0528744,-0.7692543268203735,False
Atg5,ENSMUSG00000038160,10,44364291,44268358,+,0.0833,0.5322517,-0.6628022193908691,False
Prep,ENSMUSG00000019849,10,45167198,45067203,+,0.1278,0.86427474,-0.6745797395706177,False
Hace1,ENSMUSG00000038822,10,45712345,45577829,+,-0.0215,1.956093,-0.5922259092330933,False
Ascc3,ENSMUSG00000038774,10,50851485,50592669,+,-0.0591,3.991443,-1.2725708484649658,False
Lilr4b,ENSMUSG00000112023,10,51486703,51480632,+,-0.0223,1.6757544,-0.17579412460327148,False
Nus1,ENSMUSG00000023068,10,52440183,52417547,+,0.0509,0.23761114,-0.7303599119186401,False
Asf1a,ENSMUSG00000019857,10,53609225,53596757,+,0.1149,0.8746191,-0.17238867282867432,False
Hsf2,ENSMUSG00000019878,10,57513135,57486385,+,0.0213,1.0131083,-0.5505645275115967,False
Pkib,ENSMUSG00000019876,10,57741112,57631981,+,-0.0288,0.39010432,0.6253910958766937,True
Smpdl3a,ENSMUSG00000019872,10,57811830,57794335,+,-0.1358,0.07409675,-0.8646426200866699,False
Gcc2,ENSMUSG00000038039,10,58305599,58255497,+,-0.027,0.570771,-0.339227557182312,False
Lims1,ENSMUSG00000019920,10,58424691,58323466,+,-0.061,2.2561808,-1.0017480850219727,False
Ranbp2,ENSMUSG00000003226,10,58494356,58446920,+,-0.0011,1.0376903,-0.25728893280029297,False
Ccdc138,ENSMUSG00000038010,10,58576244,58497948,+,0.0281,4.4256887,-0.4796726703643799,False
P4ha1,ENSMUSG00000019916,10,59373304,59323296,+,-0.0001,1.370593,-1.121145486831665,False
Micu1,ENSMUSG00000020111,10,59864132,59702477,+,0.0372,4.9891,-2.5153770446777344,False
Dnajb12,ENSMUSG00000020109,10,59899302,59879556,+,-0.0059,1.2630678,-1.3736534118652344,False
Ascc1,ENSMUSG00000044475,10,60099988,60002805,+,-0.0079,0.67848134,-0.38808560371398926,False
Spock2,ENSMUSG00000058297,10,60135198,60106219,+,-0.0123,0.5990779,-0.17764008045196533,False
Psap,ENSMUSG00000004207,10,60302597,60277627,+,-0.0562,0.056527745,-0.2694796323776245,False
