,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Jarid2,ENSMUSG00000038518,13,44921643,44729474,+,-0.0964,3.5503252,-2.070749521255493,False,,,,,,,,,,,,,,,
Mylip,ENSMUSG00000038175,13,45412022,45389742,+,-0.153,3.792512,-1.3226161003112793,False,,,,,,,,,,,,,,,
Gmpr,ENSMUSG00000000253,13,45553800,45507444,+,-0.0104,2.7725015,-1.2705914974212646,False,,,,,,,,,,,,,,,
Fam8a1,ENSMUSG00000069237,13,46678056,46669522,+,-0.0451,0.28416094,-0.5527217388153076,False,,,,,,,,,,,,,,,
Kdm1b,ENSMUSG00000038080,13,47085279,47043499,+,-0.0212,0.7110267,-0.8969666957855225,False,,,,,,,,,,,,,,,
A830005F24Rik,ENSMUSG00000053181,13,48514859,48513570,+,0.0065,0.32497585,-0.39001333713531494,False,,,,,,,,,,,,,,,
Ninj1,ENSMUSG00000037966,13,49196244,49187485,+,-0.0266,0.31040785,-1.261089563369751,False,,,,,,,,,,,,,,,
Bicd2,ENSMUSG00000037933,13,49387026,49341585,+,-0.0042,0.19146372,-0.4124358892440796,False,,,,,,,,,,,,,,,
Ippk,ENSMUSG00000021385,13,49464573,49421249,+,-0.0043,1.5661373,-2.039977788925171,False,,,,,,,,,,,,,,,
Nol8,ENSMUSG00000021392,13,49679016,49653078,+,-0.0039,0.5737619,-0.6131192445755005,False,,,,,,,,,,,,,,,
Iars,ENSMUSG00000037851,13,49734267,49682100,+,0.0815,0.8086752,-0.23547935485839844,False,,,,,,,,,,,,,,,
Fbxw17,ENSMUSG00000037816,13,50433780,50417864,+,0.0177,0.44089833,-0.6319794654846191,False,,,,,,,,,,,,,,,
Spin1,ENSMUSG00000021395,13,51152546,51100880,+,-0.0137,0.8070984,-0.17440998554229736,False,,,,,,,,,,,,,,,
Cks2,ENSMUSG00000062248,13,51650660,51645232,+,0.338,0.23021267,-1.5370268821716309,False,,,,,,,,,,,,,,,
Secisbp2,ENSMUSG00000035139,13,51684044,51651697,+,-0.0145,1.193639,-1.1488838195800781,False,,,,,,,,,,,,,,,
Syk,ENSMUSG00000021457,13,52648792,52583173,+,-0.0408,2.9321525,0.1455603837966919,True,0.01813633591323801,0.13053368787222586,0.30034995578765555,12.8445947866787,3.8223108065128324,0.04700664058327675,0.01743236370384693,0.31819783331444945,0.0,0.0,3.119370189548862e-05,0.11848318967882482,0.04976663907090652,0.47480980815976437,1.7615270924347957
Sfxn1,ENSMUSG00000021474,13,54108342,54071869,+,0.2243,0.22488683,-0.5801101922988892,False,,,,,,,,,,,,,,,
Hrh2,ENSMUSG00000034987,13,54236180,54192129,+,-0.0535,2.0303552,-0.21751487255096436,False,,,,,,,,,,,,,,,
Simc1,ENSMUSG00000043183,13,54551290,54503779,+,-0.0281,23.255423,-1.2470600605010986,False,,,,,,,,,,,,,,,
Higd2a,ENSMUSG00000025868,13,54591158,54590207,+,-0.0086,0.0,0.0,False,,,,,,,,,,,,,,,
Faf2,ENSMUSG00000025873,13,54664063,54621784,+,0.027,1.4250172,-1.5259206295013428,False,,,,,,,,,,,,,,,
Zfp346,ENSMUSG00000021481,13,55134825,55105311,+,-0.0265,3.4450204,-1.7153165340423584,False,,,,,,,,,,,,,,,
Nsd1,ENSMUSG00000021488,13,55318325,55209782,+,-0.0606,1.915463,0.2060210108757019,True,0.06667958305271968,0.034476990536292204,0.05572174521786223,35.12255301839941,1.817767556905747,0.5998879075050354,0.15345630049705505,0.1834006225671041,0.0,0.0,0.3491567557184675,2.075851894840239,0.7588433628452236,1.6111154868566095,6.8213199673446505
Prelid1,ENSMUSG00000021486,13,55325272,55320500,+,0.3275,0.01858153,-3.0935826301574707,False,,,,,,,,,,,,,,,
Rgs14,ENSMUSG00000052087,13,55384687,55369732,+,-0.0466,0.11207198,-1.8705029487609863,False,,,,,,,,,,,,,,,
Grk6,ENSMUSG00000074886,13,55460927,55445072,+,-0.0056,0.29931885,-0.6699553728103638,False,,,,,,,,,,,,,,,
Prr7,ENSMUSG00000034686,13,55473154,55464267,+,-0.0257,0.17150535,-1.7561540603637695,False,,,,,,,,,,,,,,,
Tmed9,ENSMUSG00000058569,13,55597697,55573732,+,0.1425,0.01876645,-3.6211862564086914,False,,,,,,,,,,,,,,,
B4galt7,ENSMUSG00000021504,13,55610443,55599896,+,-0.0594,0.32207212,-1.032191514968872,False,,,,,,,,,,,,,,,
Caml,ENSMUSG00000021501,13,55632411,55623005,+,0.0036,0.45825404,-0.5809246301651001,False,,,,,,,,,,,,,,,
Ddx46,ENSMUSG00000021500,13,55681256,55635027,+,0.0778,0.30898222,0.2834780216217041,True,0.15647938053332267,0.22954562738718787,0.06599434718788354,49.0620068727106,0.22907094821333884,0.1598840057849884,0.32978948950767517,0.2844533893703728,0.0,0.0,0.38962906403395636,0.5246757324045196,1.8184904466415275,0.7138420317891021,8.558023524014427
B230219D22Rik,ENSMUSG00000045767,13,55703500,55693124,+,-0.0653,0.7359649,-3.7019691467285156,False,,,,,,,,,,,,,,,
Txndc15,ENSMUSG00000021497,13,55726227,55714650,+,-0.0108,0.292777,-1.2906906604766846,False,,,,,,,,,,,,,,,
Pcbd2,ENSMUSG00000021496,13,55776830,55727368,+,0.1234,0.13618319,-3.9666152000427246,False,,,,,,,,,,,,,,,
Tgfbi,ENSMUSG00000035493,13,56639562,56609523,+,-0.0189,0.0,0.0,False,,,,,,,,,,,,,,,
Smad5,ENSMUSG00000021540,13,56742377,56703010,+,-0.0723,0.5520388,-2.0076730251312256,False,,,,,,,,,,,,,,,
Idnk,ENSMUSG00000050002,13,58164693,58157649,+,-0.0743,0.09237295,-1.3251562118530273,False,,,,,,,,,,,,,,,
Rmi1,ENSMUSG00000035367,13,58411148,58402248,+,0.0069,0.318322,-0.5331567525863647,False,,,,,,,,,,,,,,,
Naa35,ENSMUSG00000021555,13,59635922,59585259,+,0.0757,0.56550294,-0.5228085517883301,False,,,,,,,,,,,,,,,
Aopep,ENSMUSG00000021458,13,63326096,62964893,+,-0.0213,51.34107,-7.010734558105469,False,,,,,,,,,,,,,,,
Ercc6l2,ENSMUSG00000021470,13,63900302,63815240,+,0.0119,1.557186,-0.32275307178497314,False,,,,,,,,,,,,,,,
Habp4,ENSMUSG00000021476,13,64186537,64161824,+,-0.0201,0.2016571,-0.6590549945831299,False,,,,,,,,,,,,,,,
Zfp369,ENSMUSG00000021514,13,65304221,65278814,+,-0.0472,1.8009253,-2.2256317138671875,False,,,,,,,,,,,,,,,
Ptdss1,ENSMUSG00000021518,13,66998401,66932830,+,-0.0157,1.1740277,-1.0472142696380615,False,,,,,,,,,,,,,,,
Rsl1,ENSMUSG00000058900,13,67184044,67173182,+,-0.0311,0.8045678,-0.8179086446762085,False,,,,,,,,,,,,,,,
Fastkd3,ENSMUSG00000021532,13,68592338,68582234,+,0.0459,0.20797545,-1.5442783832550049,False,,,,,,,,,,,,,,,
Nsun2,ENSMUSG00000021595,13,69635780,69533746,+,0.1666,0.3161427,-1.1438579559326172,False,,,,,,,,,,,,,,,
Med10,ENSMUSG00000021598,13,69816104,69802395,+,0.0878,0.03081176,-5.633071422576904,False,,,,,,,,,,,,,,,
Mrpl36,ENSMUSG00000021607,13,73332178,73328513,+,0.1077,0.021763427,-6.770380973815918,False,,,,,,,,,,,,,,,
Lpcat1,ENSMUSG00000021608,13,73516422,73467197,+,0.0509,0.31328037,-0.7986884117126465,False,,,,,,,,,,,,,,,
Clptm1l,ENSMUSG00000021610,13,73620605,73604006,+,0.0618,0.036211763,-3.4480271339416504,False,,,,,,,,,,,,,,,
Slc12a7,ENSMUSG00000017756,13,73816754,73733094,+,-0.1341,1.3479134,0.010990560054779053,True,0.047940507856805925,0.26209768718331417,0.3241553184650356,10.14115197925746,0.7408437064290047,0.04903852567076683,0.03127610310912132,0.2196871696614194,0.0,0.0,0.04497227431777739,0.15225444811408584,0.09071497330120926,1.0673435552560815,2.31751593663082
Brd9,ENSMUSG00000057649,13,73960895,73937811,+,0.0168,0.3802654,-2.4827327728271484,False,,,,,,,,,,,,,,,
Ccdc127,ENSMUSG00000021578,13,74365783,74350309,+,-0.0017,2.6384523,-0.6472808122634888,False,,,,,,,,,,,,,,,
Erap1,ENSMUSG00000021583,13,74693201,74639568,+,-0.0217,0.6350637,-1.0691308975219727,False,,,,,,,,,,,,,,,
Pcsk1,ENSMUSG00000021587,13,75134861,75089826,+,-0.0228,0.0,0.0,False,,,,,,,,,,,,,,,
Ell2,ENSMUSG00000001542,13,75772364,75706757,+,0.0269,5.1205373,-2.0207407474517822,False,,,,,,,,,,,,,,,
Glrx,ENSMUSG00000021591,13,75850154,75839868,+,0.1094,0.0710463,-1.5652520656585693,False,,,,,,,,,,,,,,,
Ttc37,ENSMUSG00000033991,13,76190316,76098734,+,0.0253,1.2103835,-0.5368123054504395,False,,,,,,,,,,,,,,,
Mctp1,ENSMUSG00000021596,13,77031810,76384535,+,-0.0075,0.0,-0.3118398189544678,False,,,,,,,,,,,,,,,
2210408I21Rik,ENSMUSG00000071252,13,77613784,77135540,+,0.0113,2.9577346,-1.665862798690796,False,,,,,,,,,,,,,,,
Fam172a,ENSMUSG00000064138,13,78166235,77702033,+,-0.0498,9.204739,-0.6658034324645996,False,,,,,,,,,,,,,,,
Arrdc3,ENSMUSG00000074794,13,80896042,80883384,+,-0.0549,0.9096048,0.16333705186843872,True,0.0312680085989632,0.28054111782783436,0.2194813827933255,26.58510010795795,1.3918772220611573,0.04124248027801514,0.04000162333250046,0.2576831132663274,0.0,0.0,0.02104875081958419,0.11047644068623512,0.11197149537600062,0.8131268493583521,3.720912711969745
Lysmd3,ENSMUSG00000035840,13,81672871,81657663,+,-0.0298,0.42325288,-1.6107568740844727,False,,,,,,,,,,,,,,,
Mblac2,ENSMUSG00000051098,13,81753275,81711341,+,-0.0577,1.5840522,-0.19448411464691162,False,,,,,,,,,,,,,,,
Cetn3,ENSMUSG00000021537,13,81797155,81783077,+,0.125,0.032937523,-1.4502496719360352,False,,,,,,,,,,,,,,,
Mef2c,ENSMUSG00000005583,13,83667080,83504034,+,-0.0379,3.1651413,-0.36263179779052734,False,,,,,,,,,,,,,,,
Tmem161b,ENSMUSG00000035762,13,84296141,84222296,+,-0.0401,5.372753,-1.6211512088775635,False,,,,,,,,,,,,,,,
Ccnh,ENSMUSG00000021548,13,85223469,85189408,+,0.0931,0.9185983,-0.6339294910430908,False,,,,,,,,,,,,,,,
Tmem167,ENSMUSG00000012422,13,90143907,90089123,+,0.1085,1.7414002,-0.7087612152099609,False,,,,,,,,,,,,,,,
Rps23,ENSMUSG00000049517,13,90924950,90922958,+,-0.1238,0.010058557,-3.595186710357666,False,,,,,,,,,,,,,,,
Ssbp2,ENSMUSG00000003992,13,91703429,91460283,+,-0.1154,5.1047006,-0.015802979469299316,False,,,,,,,,,,,,,,,
Dhfr,ENSMUSG00000021707,13,92389053,92354726,+,0.3237,0.16267385,-0.8180949687957764,False,,,,,,,,,,,,,,,
Serinc5,ENSMUSG00000021703,13,92711947,92611091,+,-0.0261,1.4474866,-0.542566180229187,False,,,,,,,,,,,,,,,
Homer1,ENSMUSG00000007617,13,93405129,93299635,+,-0.0258,5.808667,-1.744879961013794,False,,,,,,,,,,,,,,,
Arsb,ENSMUSG00000042082,13,93943016,93771630,+,0.091,3.157676,0.589270144701004,True,0.4959619143581275,0.08737530512041106,0.22873828728969792,11.207412597815818,1.756355087757111,1.569783329963684,0.4156045913696289,0.45066495418853547,0.0,0.0,0.46914303387896056,4.781859372720748,1.0009378847377053,0.2762152111057094,2.9249900271719764
Ap3b1,ENSMUSG00000021686,13,94566317,94358960,+,0.0243,2.2695904,-3.1930127143859863,False,,,,,,,,,,,,,,,
Tbca,ENSMUSG00000042043,13,94842922,94788910,+,0.0169,0.16875294,-2.5491278171539307,False,,,,,,,,,,,,,,,
Wdr41,ENSMUSG00000042015,13,95023314,94976344,+,-0.0271,0.52563876,-1.5485680103302002,False,,,,,,,,,,,,,,,
Zbed3,ENSMUSG00000041995,13,95337841,95323612,+,0.069,0.26168832,-0.3440513610839844,False,,,,,,,,,,,,,,,
F2rl2,ENSMUSG00000021675,13,95702739,95696853,+,-0.0383,0.21268341,-1.287517786026001,False,,,,,,,,,,,,,,,
Poc5,ENSMUSG00000021671,13,96417737,96388294,+,0.0145,1.0842185,-0.5327143669128418,False,,,,,,,,,,,,,,,
Col4a3bp,ENSMUSG00000021669,13,96640167,96542618,+,0.0062,2.4653602,-1.6970303058624268,False,,,,,,,,,,,,,,,
Gfm2,ENSMUSG00000021666,13,97181195,97137937,+,0.0054,5.1275115,-1.5639088153839111,False,,,,,,,,,,,,,,,
Ankra2,ENSMUSG00000021661,13,98274754,98263074,+,-0.0331,0.72399074,-0.7135701179504395,False,,,,,,,,,,,,,,,
Mrps27,ENSMUSG00000041632,13,99415562,99344786,+,0.0356,0.73532283,-0.9305123090744019,False,,,,,,,,,,,,,,,
Serf1,ENSMUSG00000021643,13,100114571,100108012,+,0.0709,0.94971555,-1.059093713760376,False,,,,,,,,,,,,,,,
Smn1,ENSMUSG00000021645,13,100137690,100124852,+,0.1503,0.34910104,-0.4070020914077759,False,,,,,,,,,,,,,,,
Ak6,ENSMUSG00000078941,13,100666359,100650979,+,0.2517,0.1834128,-1.8670692443847656,False,,,,,,,,,,,,,,,
Ccdc125,ENSMUSG00000048924,13,100697240,100669717,+,-0.07,1.1806455,-1.1993379592895508,False,,,,,,,,,,,,,,,
Cd180,ENSMUSG00000021624,13,102739629,102693558,+,-0.0086,0.0,-0.31514644622802734,False,,,,,,,,,,,,,,,
Trim23,ENSMUSG00000021712,13,104203372,104178797,+,-0.0292,2.5568233,-0.22982549667358398,False,,,,,,,,,,,,,,,
Cenpk,ENSMUSG00000021714,13,104252392,104228611,+,0.1166,1.9217821,0.21406203508377075,True,0.07330410384762343,0.10344830484117826,0.1542187359698515,20.399789525941124,2.5906550606091816,0.17013432085514069,0.08427947014570236,0.24826181022671903,0.0,0.0,0.06608274280141792,0.6738756567679807,0.2862268616927081,0.9179692790960685,5.028006191347832
Adamts6,ENSMUSG00000046169,13,104496695,104287835,+,-0.0591,15.438914,-2.138101577758789,False,,,,,,,,,,,,,,,
Srek1ip1,ENSMUSG00000021716,13,104839274,104792484,+,0.0132,0.36491838,-0.8766138553619385,False,,,,,,,,,,,,,,,
Dimt1,ENSMUSG00000021692,13,106960224,106947127,+,0.0533,0.9478615,-0.1558666229248047,False,,,,,,,,,,,,,,,
Smim15,ENSMUSG00000071180,13,108049172,108044446,+,0.0211,0.12936324,-2.27388858795166,False,,,,,,,,,,,,,,,
Ercc8,ENSMUSG00000021694,13,108195364,108158731,+,0.0128,1.1562171,-2.1035568714141846,False,,,,,,,,,,,,,,,
Elovl7,ENSMUSG00000021696,13,108285683,108214404,+,-0.0672,0.0,-0.07913398742675781,False,,,,,,,,,,,,,,,
Depdc1b,ENSMUSG00000021697,13,108407782,108316332,+,-0.0036,23.972565,-1.0370104312896729,False,,,,,,,,,,,,,,,
Pde4d,ENSMUSG00000021699,13,109953461,108449948,+,-0.0683,7.2384267,-4.089315891265869,False,,,,,,,,,,,,,,,
Plk2,ENSMUSG00000021701,13,110400844,110395046,+,-0.0327,0.24257313,-0.4581695795059204,False,,,,,,,,,,,,,,,
Mier3,ENSMUSG00000032727,13,111718596,111680979,+,-0.0351,0.3829075,-0.6108083724975586,False,,,,,,,,,,,,,,,
Ankrd55,ENSMUSG00000049985,13,112384002,112288451,+,0.032,6.715437,-1.444112777709961,False,,,,,,,,,,,,,,,
Il6st,ENSMUSG00000021756,13,112510086,112464070,+,-0.148,10.231663,-0.9103257656097412,False,,,,,,,,,,,,,,,
Slc38a9,ENSMUSG00000047789,13,112738749,112660751,+,-0.05,2.4462526,0.05493593215942383,True,0.024702081942436845,0.08093098740939572,0.1422277937401213,18.229677244412613,2.8603321135044095,0.09772000461816788,0.0418507345020771,0.22409012010631613,0.0,0.0,0.06895653022548062,0.29070808289405536,0.12321366067847302,1.047580337192648,5.039825371141651
Plpp1,ENSMUSG00000021759,13,112867894,112800792,+,0.0859,1.9611176,-1.0481173992156982,False,,,,,,,,,,,,,,,
Dhx29,ENSMUSG00000042426,13,112969432,112927454,+,0.0799,0.52296215,0.07246589660644531,True,0.09073871488054978,0.6004740321255118,0.28460477187765354,16.96822750362963,1.05143541097641,0.05346662178635597,0.07627661526203156,0.2520713753172536,0.0,0.0,0.037698355736570675,0.12730289620348356,0.2671090306649948,0.8358406206261263,2.3758248954669954
Cdc20b,ENSMUSG00000078926,13,113091195,113035111,+,-0.0086,0.0,-2.591944932937622,False,,,,,,,,,,,,,,,
Esm1,ENSMUSG00000042379,13,113218098,113209659,+,0.0222,0.5850718,0.4914376139640808,True,0.13545468677887634,0.6608903195715933,0.44390044448502497,11.225440598073714,0.35575065940618517,0.059413131326436996,0.0789111778140068,0.3600304128283938,0.0,0.0,0.07028873457989182,0.1591831528508401,0.19707780548146575,0.4219272224089373,1.9139800622610883
Arl15,ENSMUSG00000042348,13,114157461,113794505,+,-0.0269,47.42351,-1.5571582317352295,False,,,,,,,,,,,,,,,
Mocs2,ENSMUSG00000015536,13,114832275,114818236,+,0.0165,1.4049253,0.08807426691055298,True,0.07721776994513903,0.27458984060890096,0.2908759893543266,18.511468747992414,2.686918795108795,0.08278629928827286,0.04621630162000656,0.22727904956543837,0.0,0.0,0.000430654898468544,0.2871914872841998,0.24358143760212536,1.0978577805361964,2.0828112586566814
Emb,ENSMUSG00000021728,13,117274415,117208536,+,-0.0862,1.558369,0.7010308504104614,True,1.6276002726389576,0.3686110922204102,0.5372288460408805,14.303781867872775,0.8642719030380249,1.3236294984817505,0.6891734600067139,0.33087147662719135,0.0,0.0,0.4614511800814917,3.288834934571816,2.358079718104724,0.8735669662194621,1.4478300449882286
Paip1,ENSMUSG00000025451,13,119458218,119428601,+,-0.0114,1.599137,-1.0909969806671143,False,,,,,,,,,,,,,,,
4833420G17Rik,ENSMUSG00000062822,13,119486120,119462768,+,-0.0628,0.29024148,-0.7550622224807739,False,,,,,,,,,,,,,,,
Hmgcs1,ENSMUSG00000093930,13,119708260,119690379,+,0.1076,0.3142083,-1.996211290359497,False,,,,,,,,,,,,,,,
BC147527,ENSMUSG00000094796,13,120308779,120300392,+,-0.0565,0.20551799,-0.5085045099258423,False,,,,,,,,,,,,,,,
Dnase1l3,ENSMUSG00000025279,14,7994573,7964533,-,-0.0276,1.0396255,-0.7997547388076782,False,,,,,,,,,,,,,,,
Pdhb,ENSMUSG00000021748,14,8173025,8165996,-,0.0757,0.2986827,-2.388123035430908,False,,,,,,,,,,,,,,,
Fhit,ENSMUSG00000060579,14,11162035,9550092,-,-0.0363,54.09461,-1.8796100616455078,False,,,,,,,,,,,,,,,
Thoc7,ENSMUSG00000053453,14,13961852,13949012,-,0.1545,0.20807236,-1.8799731731414795,False,,,,,,,,,,,,,,,
Psmd6,ENSMUSG00000021737,14,14120984,14112174,-,0.2769,0.061197832,-1.1612329483032227,False,,,,,,,,,,,,,,,
Oxsm,ENSMUSG00000021786,14,16249808,16238652,-,0.0067,0.54907155,-1.6922783851623535,False,,,,,,,,,,,,,,,
Nr1d2,ENSMUSG00000021775,14,18239127,18204054,-,-0.0942,1.7073041,-2.124541997909546,False,,,,,,,,,,,,,,,
Rpl15,ENSMUSG00000012405,14,18271391,18267823,-,0.1005,0.018198632,-3.5490827560424805,False,,,,,,,,,,,,,,,
Ube2e1,ENSMUSG00000021774,14,18331859,18282722,-,0.0658,0.58768916,-0.20296752452850342,False,,,,,,,,,,,,,,,
Rtraf,ENSMUSG00000021807,14,19823824,19811351,-,0.2053,0.040947523,-3.1235623359680176,False,,,,,,,,,,,,,,,
Gng2,ENSMUSG00000043004,14,19977627,19872559,-,0.1293,0.5503801,-0.48978328704833984,False,,,,,,,,,,,,,,,
Saysd1,ENSMUSG00000045107,14,20138534,20075636,-,-0.0582,0.48122358,-0.8704719543457031,False,,,,,,,,,,,,,,,
Kcnk5,ENSMUSG00000023243,14,20181809,20140057,-,0.0014,0.8616282,-1.570340633392334,False,,,,,,,,,,,,,,,
Ecd,ENSMUSG00000021810,14,20348121,20319852,-,0.0673,0.6401445,-0.8480632305145264,False,,,,,,,,,,,,,,,
Dnajc9,ENSMUSG00000021811,14,20388910,20384638,-,0.2711,0.017324118,-0.6067742109298706,False,,,,,,,,,,,,,,,
Mrps16,ENSMUSG00000049960,14,20393634,20389304,-,0.1598,0.00956792,-2.8880457878112793,False,,,,,,,,,,,,,,,
Anxa7,ENSMUSG00000021814,14,20480133,20455260,-,0.0435,0.7977301,-0.9690045118331909,False,,,,,,,,,,,,,,,
Mss51,ENSMUSG00000021815,14,20496901,20482867,-,-0.0465,1.9006774,-0.44969427585601807,False,,,,,,,,,,,,,,,
Ppp3cb,ENSMUSG00000021816,14,20546573,20499364,-,0.0114,1.4030483,-1.7492258548736572,False,,,,,,,,,,,,,,,
Usp54,ENSMUSG00000034235,14,20641063,20548912,-,0.0017,4.097427,-0.9737151861190796,False,,,,,,,,,,,,,,,
Ndst2,ENSMUSG00000039308,14,20734562,20723730,-,-0.0389,0.40093765,-0.016285061836242676,False,,,,,,,,,,,,,,,
Camk2g,ENSMUSG00000021820,14,20794088,20734875,-,-0.0301,1.997771,-0.6283142566680908,False,,,,,,,,,,,,,,,
Ap3m1,ENSMUSG00000021824,14,21052508,21031442,-,0.0055,0.964191,-0.42881786823272705,False,,,,,,,,,,,,,,,
Comtd1,ENSMUSG00000021773,14,21848977,21845855,-,0.0447,0.14391202,-1.7036850452423096,False,,,,,,,,,,,,,,,
Polr3a,ENSMUSG00000025280,14,24487058,24448696,-,-0.0329,1.6083032,-2.06088924407959,False,,,,,,,,,,,,,,,
Slmap,ENSMUSG00000021870,14,26534931,26413168,-,-0.0293,3.0766695,-5.758438587188721,False,,,,,,,,,,,,,,,
Pde12,ENSMUSG00000043702,14,26669883,26659958,-,0.0423,0.17112342,-2.139164924621582,False,,,,,,,,,,,,,,,
Appl1,ENSMUSG00000040760,14,26971232,26918988,-,0.0092,1.4270177,-1.0876646041870117,False,,,,,,,,,,,,,,,
Ccdc66,ENSMUSG00000046753,14,27508460,27481090,-,0.031,0.85523635,-2.106926202774048,False,,,,,,,,,,,,,,,
Cacna1d,ENSMUSG00000015968,14,30491455,30039939,-,0.0054,4.9214416,-0.0037975311279296875,False,,,,,,,,,,,,,,,
Prkcd,ENSMUSG00000021948,14,30626210,30595354,-,-0.031,0.65459293,-0.6293239593505859,False,,,,,,,,,,,,,,,
Spcs1,ENSMUSG00000021917,14,31001672,30999826,-,0.1453,0.00749569,-13.616877555847168,False,,,,,,,,,,,,,,,
Gnl3,ENSMUSG00000042354,14,31019152,31012433,-,0.0419,0.87662774,-0.6375370025634766,False,,,,,,,,,,,,,,,
Smim4,ENSMUSG00000058351,14,31128956,31088132,-,-0.0499,0.51328695,-0.2268143892288208,False,,,,,,,,,,,,,,,
Nisch,ENSMUSG00000021910,14,31216946,31170930,-,-0.0705,0.63566685,-0.9124382734298706,False,,,,,,,,,,,,,,,
Phf7,ENSMUSG00000021902,14,31251317,31237689,-,0.0199,0.60252637,-1.018937349319458,False,,,,,,,,,,,,,,,
Sh3bp5,ENSMUSG00000021892,14,31436078,31359880,-,-0.051,8.8135395,0.4456104040145874,True,0.016307842556427168,0.031722383218566304,0.19269157041007806,14.828938070940092,11.023999012841118,0.13581164181232452,0.014852004125714302,0.2528026604878108,0.0,0.0,0.11229985130023007,0.44714824871349795,0.0417902803305408,0.6819374965815239,3.4473252137122175
Mettl6,ENSMUSG00000021891,14,31495040,31473578,-,-0.0022,1.5854418,-1.2408719062805176,False,,,,,,,,,,,,,,,
Ankrd28,ENSMUSG00000014496,14,31830651,31698768,-,-0.0133,4.762857,-0.004302620887756348,False,,,,,,,,,,,,,,,
Dph3,ENSMUSG00000021905,14,32085729,32080566,-,0.043,7.3599763,-6.465879440307617,False,,,,,,,,,,,,,,,
Timm23,ENSMUSG00000013701,14,32201898,32180162,-,0.0006,24.63677,-3.9585514068603516,False,,,,,,,,,,,,,,,
Wdfy4,ENSMUSG00000051506,14,33185508,32959547,-,-0.0301,0.65117043,0.9999999999999971,True,0.00665220462524254,0.5546047906579955,0.32657779361493094,27.807910026808184,0.29191768169403076,0.0024555239360779524,0.0037852649111300707,0.3699983545813569,0.0,0.0,4.272386432163543e-08,0.01026211117515864,0.015819355572477496,0.19443810706715242,3.0620609813672583
Mapk8,ENSMUSG00000021936,14,33447158,33377898,-,-0.038,1.4383115,-1.7978591918945312,False,,,,,,,,,,,,,,,
Shld2,ENSMUSG00000041471,14,34310493,34237033,-,-0.0279,2.4135895,-1.127486228942871,False,,,,,,,,,,,,,,,
Bmpr1a,ENSMUSG00000021796,14,34503341,34410734,-,-0.0169,3.7134068,-0.7645611763000488,False,,,,,,,,,,,,,,,
Ccser2,ENSMUSG00000058690,14,36968777,36874936,-,-0.0563,1.99819,-1.378509283065796,False,,,,,,,,,,,,,,,
Ghitm,ENSMUSG00000041028,14,37135272,37120092,-,0.0859,0.21425833,-1.7520771026611328,False,,,,,,,,,,,,,,,
Tspan14,ENSMUSG00000037824,14,40966807,40906445,-,-0.0481,3.2174776,-2.6558914184570312,False,,,,,,,,,,,,,,,
Prxl2a,ENSMUSG00000021792,14,41013788,40993740,-,0.1509,0.2262361,-0.3859677314758301,False,,,,,,,,,,,,,,,
Txndc16,ENSMUSG00000021830,14,45220328,45133465,-,-0.0255,1.7330644,-0.40637946128845215,False,,,,,,,,,,,,,,,
Ero1l,ENSMUSG00000021831,14,45318771,45283087,-,0.1155,0.5831631,-0.6952985525131226,False,,,,,,,,,,,,,,,
Gnpnat1,ENSMUSG00000037722,14,45404913,45376334,-,0.0402,0.16087008,-0.8684496879577637,False,,,,,,,,,,,,,,,
Ddhd1,ENSMUSG00000037697,14,45658143,45588467,-,-0.077,2.3776293,-0.689140796661377,False,,,,,,,,,,,,,,,
Cnih1,ENSMUSG00000015759,14,46788411,46775567,-,0.1578,0.29219264,-2.492551803588867,False,,,,,,,,,,,,,,,
Gmfb,ENSMUSG00000062014,14,46822242,46808149,-,-0.0149,0.4929906,-0.9352211952209473,False,,,,,,,,,,,,,,,
Gch1,ENSMUSG00000037580,14,47189413,47153895,-,-0.0144,3.101626,-0.3130831718444824,False,,,,,,,,,,,,,,,
Wdhd1,ENSMUSG00000037572,14,47276857,47240944,-,0.0719,1.407462,0.5199005901813507,True,0.13539569572416574,0.2989340262316555,0.3422989567374353,15.439565316115493,0.5754781901836395,0.11290648579597473,0.08828817307949066,0.3427126310829753,0.0,0.0,0.06440919090247724,0.3696049141179037,0.2681634649634361,0.4818065777707499,2.6158226330496612
Dlgap5,ENSMUSG00000037544,14,47418407,47387779,-,0.2975,0.47079226,-2.3511180877685547,False,,,,,,,,,,,,,,,
Atg14,ENSMUSG00000037526,14,47570649,47540893,-,-0.0383,0.7426733,-0.8672698736190796,False,,,,,,,,,,,,,,,
Exoc5,ENSMUSG00000061244,14,49066653,49004090,-,0.0153,1.9522548,-1.2503089904785156,False,,,,,,,,,,,,,,,
Ttc5,ENSMUSG00000006288,14,50785519,50765415,-,-0.0073,0.8164704,0.06299686431884766,True,0.024831611594117887,0.08820152593111913,0.05460632092420961,47.36720186725341,0.4517493936419487,0.05773300677537918,0.06933081895112991,0.27034049631184975,0.0,0.0,0.0293946772105882,0.20184682821540167,0.31197640235567914,0.7917228315921183,12.966918058702504
