,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Ptprk,ENSMUSG00000019889,10,28597397,28074820,+,0.0624,0.31744948,-0.020406723022460938,False
Themis,ENSMUSG00000049109,10,28883818,28668360,+,-0.0162,14.441137,-1.7349390983581543,False
Echdc1,ENSMUSG00000019883,10,29347469,29313166,+,0.0195,1.1040695,-0.19584596157073975,False
Hddc2,ENSMUSG00000000295,10,31328204,31313383,+,0.081,0.2112901,-0.8365893363952637,False
Hdac2,ENSMUSG00000019777,10,37001889,36974544,+,0.174,0.25761604,-0.2308366298675537,False
Tube1,ENSMUSG00000019845,10,39152542,39133976,+,0.0594,0.08930615,0.12958824634552002,True
Fyn,ENSMUSG00000019843,10,39565381,39368855,+,-0.1046,2.2440748,0.5353033542633057,True
Traf3ip2,ENSMUSG00000019842,10,39655307,39612934,+,-0.0048,2.2098837,-1.292646884918213,False
Rev3l,ENSMUSG00000019841,10,39875211,39732118,+,-0.0658,3.8410742,-2.115954637527466,False
Cdk19,ENSMUSG00000038481,10,40483818,40339564,+,-0.0486,2.1642418,0.4236164689064026,True
Zbtb24,ENSMUSG00000019826,10,41465574,41450383,+,-0.0532,0.57225746,-0.9344959259033203,False
Mical1,ENSMUSG00000019823,10,41487032,41476314,+,-0.0508,0.111745,-1.3979578018188477,False
Cd164,ENSMUSG00000019818,10,41531048,41519414,+,-0.0305,0.07119597,-3.558443069458008,False
Sesn1,ENSMUSG00000038332,10,41908424,41809935,+,-0.1024,2.235024,-1.313835859298706,False
Snx3,ENSMUSG00000019804,10,42535381,42502030,+,0.2799,0.3170876,-0.43059027194976807,False
Ostm1,ENSMUSG00000038280,10,42702459,42583822,+,-0.014,0.5055619,-0.08316540718078613,False
Sec63,ENSMUSG00000019802,10,42832514,42761496,+,0.0424,3.295512,-0.888245701789856,False
Scml4,ENSMUSG00000044770,10,42960780,42860370,+,-0.1696,4.046111,0.7686407417058945,True
Pdss2,ENSMUSG00000038240,10,43464882,43221486,+,-0.0111,16.740702,-2.159029245376587,False
Bend3,ENSMUSG00000038214,10,43515396,43478831,+,-0.0033,1.3543682,-0.7117294073104858,False
Cd24a,ENSMUSG00000047139,10,43584265,43578284,+,0.0488,0.011551979,-0.02579200267791748,False
Rtn4ip1,ENSMUSG00000019864,10,43957201,43901807,+,-0.0178,1.5701569,-1.1046607494354248,False
Atg5,ENSMUSG00000038160,10,44364291,44268358,+,0.0833,0.6297029,-1.1253821849822998,False
Prep,ENSMUSG00000019849,10,45167198,45067203,+,0.1278,0.91468716,-1.1326093673706055,False
Hace1,ENSMUSG00000038822,10,45712345,45577829,+,-0.0215,2.3815606,-0.7774204015731812,False
Ascc3,ENSMUSG00000038774,10,50851485,50592669,+,-0.0591,4.375815,-1.2227983474731445,False
Lilr4b,ENSMUSG00000112023,10,51486703,51480632,+,-0.0223,1.2720597,-0.3597264289855957,False
Nus1,ENSMUSG00000023068,10,52440183,52417547,+,0.0509,0.32106075,-1.0268776416778564,False
Asf1a,ENSMUSG00000019857,10,53609225,53596757,+,0.1149,0.6221286,-0.5476093292236328,False
Hsf2,ENSMUSG00000019878,10,57513135,57486385,+,0.0213,0.5230944,-0.5302232503890991,False
Pkib,ENSMUSG00000019876,10,57741112,57631981,+,-0.0288,0.08362971,0.04932427406311035,True
Smpdl3a,ENSMUSG00000019872,10,57811830,57794335,+,-0.1358,0.07620491,-0.5129992961883545,False
Gcc2,ENSMUSG00000038039,10,58305599,58255497,+,-0.027,0.5472343,-0.25289225578308105,False
Lims1,ENSMUSG00000019920,10,58424691,58323466,+,-0.061,2.6858091,-0.5278109312057495,False
Ranbp2,ENSMUSG00000003226,10,58494356,58446920,+,-0.0011,0.62577987,0.055365920066833496,True
Ccdc138,ENSMUSG00000038010,10,58576244,58497948,+,0.0281,5.240725,-1.0595602989196777,False
P4ha1,ENSMUSG00000019916,10,59373304,59323296,+,-0.0001,1.2895538,-0.648757815361023,False
Micu1,ENSMUSG00000020111,10,59864132,59702477,+,0.0372,7.6000586,-2.4838058948516846,False
Dnajb12,ENSMUSG00000020109,10,59899302,59879556,+,-0.0059,2.3350883,-0.5877635478973389,False
Ascc1,ENSMUSG00000044475,10,60099988,60002805,+,-0.0079,0.6013406,-0.18181228637695312,False
Spock2,ENSMUSG00000058297,10,60135198,60106219,+,-0.0123,0.5296043,0.4460466504096985,True
Psap,ENSMUSG00000004207,10,60302597,60277627,+,-0.0562,0.10768706,-1.421560287475586,False
Vsir,ENSMUSG00000020101,10,60372684,60346851,+,-0.1648,0.273152,-0.05313694477081299,False
Prf1,ENSMUSG00000037202,10,61304680,61297833,+,0.0394,0.09987981,0.3787199854850769,True
Lrrc20,ENSMUSG00000037151,10,61582791,61475801,+,0.0396,1.1246742,-0.4103597402572632,False
Ppa1,ENSMUSG00000020089,10,61674168,61648552,+,0.4212,0.045503456,-0.24891948699951172,False
Sar1a,ENSMUSG00000020088,10,61693297,61680299,+,0.0844,0.17123361,-0.45363736152648926,False
Tysnd1,ENSMUSG00000020087,10,61702773,61695514,+,0.0736,0.24920475,-1.0496761798858643,False
Slc25a16,ENSMUSG00000071253,10,62946498,62920633,+,0.0383,0.8782019,-1.2258527278900146,False
Dna2,ENSMUSG00000036875,10,62974185,62947026,+,0.1159,0.8977122,0.6060783863067627,True
Rufy2,ENSMUSG00000020070,10,63017210,62980223,+,-0.0703,1.1767782,-0.4462934732437134,False
Herc4,ENSMUSG00000020064,10,63317878,63243810,+,-0.0455,4.7020335,-1.6258749961853027,False
Dnajc12,ENSMUSG00000036764,10,63410576,63382443,+,0.0127,0.3638728,-0.19129633903503418,False
Jmjd1c,ENSMUSG00000037876,10,67256326,67096125,+,-0.1003,3.6006503,-1.3741676807403564,False
Egr2,ENSMUSG00000037868,10,67542188,67535475,+,-0.0372,0.03375734,-0.05183744430541992,False
Ank3,ENSMUSG00000069601,10,70027438,69398773,+,0.0007,10.968885,0.14361196756362915,True
Ccdc6,ENSMUSG00000048701,10,70193200,70097121,+,-0.0172,0.8583407,-1.622039794921875,False
Ipmk,ENSMUSG00000060733,10,71433327,71347763,+,0.0119,3.4505887,-1.3068041801452637,False
Zwint,ENSMUSG00000019923,10,72674964,72654845,+,0.0564,0.8249274,-0.4141806364059448,False
Bcr,ENSMUSG00000009681,10,75184921,75060592,+,0.0052,2.1673295,-0.9437707662582397,False
Specc1l,ENSMUSG00000033444,10,75312743,75212073,+,-0.036,1.9482177,-1.9078636169433594,False
Adora2a,ENSMUSG00000020178,10,75334784,75316877,+,-0.0167,0.54891837,0.43615931272506714,True
Snrpd3,ENSMUSG00000020180,10,75537381,75517551,+,0.1356,0.23335117,-0.28255605697631836,False
Ggt1,ENSMUSG00000006345,10,75586200,75561604,+,0.1122,0.065121375,-0.0300370454788208,False
Ggt5,ENSMUSG00000006344,10,75617200,75589340,+,-0.0619,0.097213164,0.3913004398345947,True
Chchd10,ENSMUSG00000049422,10,75937747,75933130,+,0.2582,0.009551596,-0.4062778949737549,False
Zfp280b,ENSMUSG00000049764,10,76043234,76032650,+,0.0174,0.82636094,-0.7158951759338379,False
Mcm3ap,ENSMUSG00000001150,10,76515857,76468927,+,-0.0007,0.79810405,-0.6100140810012817,False
Pofut2,ENSMUSG00000020260,10,77269575,77259218,+,-0.0209,0.0642251,-0.5384317636489868,False
Itgb2,ENSMUSG00000000290,10,77565708,77530252,+,-0.0369,0.1124658,-1.0267307758331299,False
Pttg1ip,ENSMUSG00000009291,10,77598732,77581720,+,-0.0372,0.08406497,-0.6094356775283813,False
Ube2g2,ENSMUSG00000009293,10,77645993,77622275,+,0.0331,0.005336117,-0.13287043571472168,False
Cstb,ENSMUSG00000005054,10,78427622,78425669,+,0.0482,0.0683686,-0.9552726745605469,False
Ilvbl,ENSMUSG00000032763,10,78584502,78574346,+,-0.0513,0.032579817,-0.3535834550857544,False
Tpgs1,ENSMUSG00000020308,10,79676127,79669369,+,-0.0002,0.0042168195,-0.07477319240570068,False
Cdc34,ENSMUSG00000020307,10,79688398,79682195,+,0.1813,0.18108492,0.18160277605056763,True
Gzmm,ENSMUSG00000054206,10,79695261,79689020,+,-0.027,0.038066275,-0.4999297857284546,False
Bsg,ENSMUSG00000023175,10,79711969,79704491,+,0.2493,0.054736394,-0.5947108268737793,False
Palm,ENSMUSG00000035863,10,79820896,79793572,+,0.1022,0.22989306,0.048189520835876465,True
Ptbp1,ENSMUSG00000006498,10,79864771,79854427,+,0.1733,0.100581974,-0.900084376335144,False
Arid3a,ENSMUSG00000019564,10,79955018,79927043,+,0.0348,0.21941179,-0.5156084299087524,False
Wdr18,ENSMUSG00000035754,10,79970203,79960152,+,0.175,0.050093975,-0.37128329277038574,False
Cnn2,ENSMUSG00000004665,10,79996062,79988584,+,0.0202,0.083829366,-1.840487003326416,False
Abca7,ENSMUSG00000035722,10,80015572,79996494,+,-0.0945,0.73610425,-0.15975773334503174,False
Arhgap45,ENSMUSG00000035697,10,80031472,80016653,+,-0.2766,0.67874944,0.5407685339450836,True
Gpx4,ENSMUSG00000075706,10,80056439,80047166,+,0.0887,0.034199633,-2.2709779739379883,False
Stk11,ENSMUSG00000003068,10,80130682,80115803,+,0.0182,0.2723293,-0.965111494064331,False
Atp5d,ENSMUSG00000003072,10,80145818,80138632,+,0.2376,0.012369692,-3.0626745223999023,False
Midn,ENSMUSG00000035621,10,80158368,80148272,+,-0.0374,0.1026578,-0.6205713748931885,False
Cirbp,ENSMUSG00000045193,10,80172786,80165985,+,-0.0282,0.30607954,-0.1837838888168335,False
1600002K03Rik,ENSMUSG00000035595,10,80175146,80172944,+,0.0224,0.08067108,-0.9850598573684692,False
Pwwp3a,ENSMUSG00000020156,10,80243903,80226434,+,0.0013,0.14318371,-0.850846529006958,False
Ndufs7,ENSMUSG00000020153,10,80256794,80249121,+,0.1594,0.045261536,-3.143242835998535,False
Dazap1,ENSMUSG00000069565,10,80288408,80261486,+,0.2018,0.1722325,-0.9999788999557495,False
Rps15,ENSMUSG00000063457,10,80294114,80292453,+,-0.0603,0.0039514685,-0.9811793565750122,False
Csnk1g2,ENSMUSG00000003345,10,80640749,80622838,+,-0.0541,0.09527139,-0.27830445766448975,False
Izumo4,ENSMUSG00000055862,10,80705373,80702184,+,-0.1297,0.1534784,-0.20820164680480957,False
Dot1l,ENSMUSG00000061589,10,80795461,80755206,+,-0.0045,0.69578564,-0.8375778198242188,False
Sf3a2,ENSMUSG00000020211,10,80804924,80798198,+,0.0629,0.114511035,-1.0654528141021729,False
Oaz1,ENSMUSG00000035242,10,80829290,80826656,+,0.0983,0.041811805,-2.36384654045105,False
Gadd45b,ENSMUSG00000015312,10,80932204,80930073,+,0.0231,0.092195705,-0.044597625732421875,False
Map2k2,ENSMUSG00000035027,10,81133975,81105915,+,0.0973,0.49359167,-1.1789538860321045,False
Zbtb7a,ENSMUSG00000035011,10,81152995,81135220,+,-0.01,5.0376315,-1.333937406539917,False
Eef2,ENSMUSG00000034994,10,81182498,81176631,+,0.0249,0.0059953737,-2.4875621795654297,False
Dapk3,ENSMUSG00000034974,10,81193197,81183005,+,0.0108,0.11593811,-1.1147096157073975,False
Pip5k1c,ENSMUSG00000034902,10,81319973,81292963,+,-0.033,0.5110977,-0.5347563028335571,False
Cactin,ENSMUSG00000034889,10,81326242,81321103,+,0.0373,0.6532795,-0.741424560546875,False
Tbxa2r,ENSMUSG00000034881,10,81335172,81328731,+,-0.0439,0.43210235,-0.0298612117767334,False
Smim24,ENSMUSG00000078439,10,81395392,81393051,+,0.0676,0.04037299,-0.9806512594223022,False
Tle5,ENSMUSG00000054452,10,81566362,81559488,+,0.0796,0.014987475,-4.160253524780273,False
Zfp873,ENSMUSG00000061371,10,82064745,82048123,+,-0.0502,0.246953,-0.08856368064880371,False
AU041133,ENSMUSG00000078435,10,82153065,82128013,+,-0.0688,0.28564698,-0.310139536857605,False
Tdg,ENSMUSG00000034674,10,82650799,82629828,+,0.0817,2.766616,-0.5710135698318481,False
Hcfc2,ENSMUSG00000020246,10,82742428,82696160,+,-0.0225,1.8963791,-1.9577968120574951,False
Txnrd1,ENSMUSG00000020250,10,82897712,82833951,+,0.1334,0.3238553,0.1372254490852356,True
Chst11,ENSMUSG00000034612,10,83195900,82985498,+,-0.0273,4.2124133,0.07422143220901489,True
D10Wsu102e,ENSMUSG00000020255,10,83488505,83360221,+,-0.0142,0.18352526,-0.49704504013061523,False
Washc4,ENSMUSG00000034560,10,83596473,83543752,+,-0.0756,1.0288821,-1.4487817287445068,False
1500009L16Rik,ENSMUSG00000087651,10,83762762,83722865,+,0.4475,0.06277968,0.7231099605560303,True
Tcp11l2,ENSMUSG00000020034,10,84614359,84576626,+,-0.2005,0.24316473,0.6463775634765625,True
Polr3b,ENSMUSG00000034453,10,84727178,84622292,+,-0.0091,2.640233,-0.8992520570755005,False
Ric8b,ENSMUSG00000035620,10,85018337,84917616,+,-0.0529,3.09027,-0.6706191301345825,False
Tmem263,ENSMUSG00000060935,10,85120618,85102627,+,0.0121,1.2761961,-1.0395593643188477,False
Btbd11,ENSMUSG00000020042,10,85660292,85386814,+,-0.0727,1.9227238,0.2642972469329834,True
Pwp1,ENSMUSG00000001785,10,85889096,85829494,+,0.0732,0.787698,-0.2775838375091553,False
Fbxo7,ENSMUSG00000001786,10,86051873,86021972,+,0.0279,1.5035174,-0.0711287260055542,False
Nup37,ENSMUSG00000035351,10,88178390,88146992,+,0.2582,0.18848044,-0.6026543378829956,False
Washc3,ENSMUSG00000020056,10,88246158,88201093,+,0.044,0.47289276,-1.7203037738800049,False
Gnptab,ENSMUSG00000035311,10,88447329,88379132,+,0.0382,3.2362876,0.6520811319351196,True
Arl1,ENSMUSG00000060904,10,88744094,88730858,+,0.1419,0.19126238,-0.6444563865661621,False
Uhrf1bp1l,ENSMUSG00000019951,10,89819871,89744991,+,-0.0631,1.9308007,-1.6044671535491943,False
Cdk17,ENSMUSG00000020015,10,93267071,93160875,+,-0.0429,12.181924,-3.69087553024292,False
Lta4h,ENSMUSG00000015889,10,93484875,93453411,+,0.0803,0.5092327,-0.6602888107299805,False
Fgd6,ENSMUSG00000020021,10,94145339,94036001,+,-0.0034,1.6385736,-0.8659648895263672,False
Nr2c1,ENSMUSG00000005897,10,94197211,94148023,+,-0.0229,1.5076933,-0.11287355422973633,False
Ndufa12,ENSMUSG00000020022,10,94221443,94198720,+,0.2545,0.05396003,-0.2362130880355835,False
Tmcc3,ENSMUSG00000020023,10,94590956,94311949,+,-0.0086,3.3299456,-0.00369870662689209,False
Cep83,ENSMUSG00000020024,10,94790853,94688654,+,0.0793,0.6984495,0.18693935871124268,True
Ube2n,ENSMUSG00000074781,10,95545657,95515145,+,0.1006,1.1923083,0.09598386287689209,True
Eea1,ENSMUSG00000036499,10,96045518,95940650,+,0.0901,1.4736499,0.6514075994491577,True
Btg1,ENSMUSG00000036478,10,96622809,96617006,+,-0.3727,0.019948363,-0.23450076580047607,False
Atp2b1,ENSMUSG00000019943,10,99026143,98914406,+,-0.1224,1.1041112,0.4059404730796814,True
Poc1b,ENSMUSG00000019952,10,99198074,99107036,+,0.0173,1.3409951,-0.45095598697662354,False
Dusp6,ENSMUSG00000019960,10,99267489,99263231,+,-0.0353,0.12424149,-0.7181974649429321,False
Cep290,ENSMUSG00000019971,10,100574840,100487558,+,0.0147,0.2337786,0.06514745950698853,True
Ccdc59,ENSMUSG00000019897,10,105847833,105841067,+,0.0324,0.33549723,-1.7760987281799316,False
Ppp1r12a,ENSMUSG00000019907,10,108284475,108162193,+,-0.0691,2.6217685,0.23568767309188843,True
Pawr,ENSMUSG00000035873,10,108414240,108332121,+,0.0795,4.8921795,-0.07855284214019775,False
E2f7,ENSMUSG00000020185,10,110787384,110745439,+,0.0916,1.6750201,0.7818308174610138,True
Csrp2,ENSMUSG00000020186,10,110939622,110919789,+,0.2228,0.26787063,-0.7333779335021973,False
Osbpl8,ENSMUSG00000020189,10,111297249,111164752,+,-0.0343,4.505335,-6.367767333984375,False
Nap1l1,ENSMUSG00000058799,10,111498150,111473223,+,0.3347,0.3455685,0.3650224208831787,True
Phlda1,ENSMUSG00000020205,10,111508645,111506286,+,0.0532,0.047939632,-0.3677206039428711,False
Krr1,ENSMUSG00000063334,10,111988432,111972664,+,0.0142,0.25117067,-0.5053287744522095,False
Zfc3h1,ENSMUSG00000034163,10,115432772,115384959,+,-0.0766,2.5071697,-1.2061054706573486,False
Cpm,ENSMUSG00000020183,10,117687352,117629500,+,-0.0307,2.5529804,-0.346291184425354,False
Mdm1,ENSMUSG00000020212,10,118168997,118141811,+,0.0891,0.3875605,0.08117622137069702,True
Ifng,ENSMUSG00000055170,10,118445892,118441046,+,0.0965,0.06395716,0.2200983166694641,True
Tmbim4,ENSMUSG00000020225,10,120224917,120201590,+,0.0628,0.5484978,-0.3341379165649414,False
Llph,ENSMUSG00000020224,10,120232582,120227070,+,0.0437,0.18582684,-0.6356081962585449,False
Gns,ENSMUSG00000034707,10,121397249,121365090,+,-0.0554,0.936829,-0.8188351392745972,False
BC048403,ENSMUSG00000053684,10,121752878,121739937,+,-0.0183,0.5419133,-0.5504645109176636,False
Ppm1h,ENSMUSG00000034613,10,122945795,122678762,+,-0.126,5.348625,0.50050088763237,True
Ctdsp2,ENSMUSG00000078429,10,126999975,126978717,+,-0.056,0.09802608,-0.21323835849761963,False
Mettl1,ENSMUSG00000006732,10,127046365,127041414,+,0.057,0.16812253,-0.163659930229187,False
Cdk4,ENSMUSG00000006728,10,127067920,127063534,+,0.2958,0.016838906,-0.40693986415863037,False
Agap2,ENSMUSG00000025422,10,127093169,127075284,+,-0.0416,2.6819887,-0.5994734764099121,False
B4galnt1,ENSMUSG00000006731,10,127172330,127165225,+,-0.0784,0.0542975,-0.5608412027359009,False
Dctn2,ENSMUSG00000025410,10,127281950,127266368,+,0.0361,0.09355515,-1.1381733417510986,False
Ddit3,ENSMUSG00000025408,10,127296288,127290774,+,-0.0846,0.10780185,-0.7596433162689209,False
Arhgap9,ENSMUSG00000040345,10,127329943,127321964,+,-0.1208,0.09708691,-0.7507243156433105,False
R3hdm2,ENSMUSG00000025404,10,127499384,127380327,+,-0.0617,1.4580028,-0.31592488288879395,False
Stat6,ENSMUSG00000002147,10,127660957,127642986,+,-0.0562,0.40351108,-0.2118281126022339,False
Nemp1,ENSMUSG00000040195,10,127701049,127666901,+,-0.0134,1.7178625,-0.23784732818603516,False
Zbtb39,ENSMUSG00000044617,10,127747349,127739538,+,-0.0367,0.81757504,-0.5967041254043579,False
Prim1,ENSMUSG00000025395,10,128030037,128015168,+,0.2778,0.39720693,0.6348565816879272,True
Naca,ENSMUSG00000061315,10,128048637,128035575,+,0.1168,0.019275295,-2.399482488632202,False
Ptges3,ENSMUSG00000071072,10,128077272,128058954,+,0.2723,0.30747023,-0.0534895658493042,False
Atp5b,ENSMUSG00000025393,10,128090391,128083273,+,0.5339,0.019956464,-0.10809242725372314,False
Baz2a,ENSMUSG00000040054,10,128129303,128091577,+,-0.0924,0.8558013,-0.7090386152267456,False
Timeless,ENSMUSG00000039994,10,128252941,128232065,+,0.2126,0.4666619,0.6790614128112793,True
Stat2,ENSMUSG00000040033,10,128292849,128270559,+,-0.0643,1.256266,-0.9104005098342896,False
Pan2,ENSMUSG00000005682,10,128321358,128303335,+,-0.0226,0.74203503,-0.6522454023361206,False
Cnpy2,ENSMUSG00000025381,10,128327553,128322459,+,0.1709,0.08884555,-1.631286859512329,False
Cs,ENSMUSG00000005683,10,128362479,128337734,+,0.1571,0.4836698,-0.426383376121521,False
Ankrd52,ENSMUSG00000014498,10,128408704,128377115,+,0.0365,5.868396,-2.8011693954467773,False
Rnf41,ENSMUSG00000025373,10,128441441,128411657,+,-0.0032,1.4872789,-1.560506820678711,False
Smarcc2,ENSMUSG00000025369,10,128490482,128459248,+,0.036,2.8430574,-1.1861848831176758,False
Pym1,ENSMUSG00000064030,10,128766564,128747889,+,0.0632,0.7830213,-0.6415113210678101,False
Dnajc14,ENSMUSG00000025354,10,128819446,128804062,+,0.0068,0.46476635,-0.4557760953903198,False
Sarnp,ENSMUSG00000078427,10,128877629,128817333,+,0.1739,0.6065035,-0.21791326999664307,False
Tespa1,ENSMUSG00000034833,10,130364111,130322870,+,-0.0439,9.029248,-0.0030411481857299805,False
Sfi1,ENSMUSG00000023764,11,3193463,3131850,-,-0.0577,4.251987,-0.16667282581329346,False
Drg1,ENSMUSG00000020457,11,3266415,3187360,-,0.0105,9.13039,-7.437614440917969,False
Limk2,ENSMUSG00000020451,11,3409189,3344256,-,-0.0186,2.8875003,-1.1141796112060547,False
Rnf185,ENSMUSG00000020448,11,3452363,3415982,-,-0.0108,2.0460675,-2.6232340335845947,False
Smtn,ENSMUSG00000020439,11,3540612,3517523,-,0.0546,0.13725948,0.20137983560562134,True
Tcn2,ENSMUSG00000020432,11,3932159,3917192,-,-0.0449,0.42599234,-0.2770620584487915,False
Ccdc157,ENSMUSG00000051427,11,4160293,4141123,-,-0.0198,0.7002877,-0.37009990215301514,False
Mtmr3,ENSMUSG00000034354,11,4594863,4480868,-,-0.0545,2.978373,-3.3279294967651367,False
Uqcr10,ENSMUSG00000059534,11,4704342,4701973,-,0.2727,0.0069539966,-0.3467456102371216,False
Nf2,ENSMUSG00000009073,11,4849536,4765845,-,-0.0067,2.0390172,-1.3936800956726074,False
Nefh,ENSMUSG00000020396,11,4948064,4938754,-,0.1057,0.006640506,-0.055912017822265625,False
Ewsr1,ENSMUSG00000009079,11,5099266,5069689,-,0.0959,0.54920393,-0.3909950256347656,False
Kremen1,ENSMUSG00000020393,11,5261558,5191552,-,-0.0295,2.3911247,-1.0846526622772217,False
Znrf3,ENSMUSG00000041961,11,5444847,5276324,-,-0.0989,4.0908375,0.42015063762664795,True
Ccdc117,ENSMUSG00000020482,11,5542187,5528887,-,-0.0205,1.3978494,-1.6262266635894775,False
Mrps24,ENSMUSG00000020477,11,5715680,5703983,-,0.2375,0.022898005,-2.005993604660034,False
Urgcp,ENSMUSG00000049680,11,5762376,5713417,-,-0.0162,4.815805,-2.319706439971924,False
Polm,ENSMUSG00000020474,11,5838016,5827860,-,-0.0366,0.65034616,-0.9329564571380615,False
Pold2,ENSMUSG00000020471,11,5878292,5872180,-,0.1581,0.1901507,-0.4171086549758911,False
Camk2b,ENSMUSG00000057897,11,6066362,5969644,-,-0.0533,1.1080168,-1.2030220031738281,False
Nudcd3,ENSMUSG00000053838,11,6200415,6105691,-,-0.0522,1.729075,-0.12371551990509033,False
Ddx56,ENSMUSG00000004393,11,6267772,6258919,-,0.0859,0.21502274,-0.5503262281417847,False
H2az2,ENSMUSG00000041126,11,6444443,6427229,-,0.1352,0.0623607,0.11747795343399048,True
Myo1g,ENSMUSG00000020437,11,6520965,6506548,-,0.1618,0.58243215,0.04357260465621948,True
Tbrg4,ENSMUSG00000000384,11,6626067,6615598,-,0.0007,1.1492293,-0.369828462600708,False
Tns3,ENSMUSG00000020422,11,8664681,8431652,-,-0.0121,0.23165978,-0.02955174446105957,False
Hus1,ENSMUSG00000020413,11,9011191,8993137,-,0.0042,0.59429145,-0.5756484270095825,False
Zpbp,ENSMUSG00000020193,11,11462408,11279626,-,0.0022,3.983076,-0.8559370040893555,False
Fignl1,ENSMUSG00000035455,11,11808962,11787431,-,0.0671,4.22762,-0.15040254592895508,False
Ddc,ENSMUSG00000020182,11,11898144,11814101,-,-0.0504,0.23432611,0.11847114562988281,True
Sec61g,ENSMUSG00000078974,11,16508484,16500530,-,0.052,0.20941918,-0.6926207542419434,False
Plek,ENSMUSG00000020120,11,17052381,16971206,-,0.0808,1.1256598,0.7757269144058228,True
Pno1,ENSMUSG00000020116,11,17211568,17203198,-,0.116,0.13594699,-0.07871031761169434,False
Etaa1,ENSMUSG00000016984,11,17953875,17938756,-,0.0351,0.8056732,-0.15606558322906494,False
Actr2,ENSMUSG00000020152,11,20112913,20062304,-,0.0915,0.43216676,-0.2903611660003662,False
Cep68,ENSMUSG00000044066,11,20249429,20227037,-,-0.044,1.4893082,-0.23190033435821533,False
Aftph,ENSMUSG00000049659,11,20741589,20685084,-,-0.0662,1.7729979,-1.546799898147583,False
Lgalsl,ENSMUSG00000042363,11,20831056,20823576,-,0.0493,0.09892784,-1.1960363388061523,False
Ugp2,ENSMUSG00000001891,11,21371201,21321138,-,0.0763,0.69562614,-1.292909860610962,False
Mdh1,ENSMUSG00000020321,11,21572367,21556692,-,0.2352,0.20953758,-0.36815571784973145,False
B3gnt2,ENSMUSG00000051650,11,22860961,22759738,-,-0.009,6.5556717,-4.536675930023193,False
Ahsa2,ENSMUSG00000020288,11,23498030,23487882,-,0.0552,0.8166458,-0.5109257698059082,False
0610010F05Rik,ENSMUSG00000042208,11,23633639,23564961,-,0.0698,1.9378003,-0.7347023487091064,False
Pex13,ENSMUSG00000020283,11,23665959,23646479,-,0.0212,0.8853112,-0.7802635431289673,False
Rel,ENSMUSG00000020275,11,23770970,23736847,-,-0.0186,1.8542862,0.7560975849628448,True
Papolg,ENSMUSG00000020273,11,23895253,23862646,-,-0.0431,1.3629131,-1.8365538120269775,False
Vrk2,ENSMUSG00000064090,11,26593999,26471322,-,-0.0087,3.491976,-1.4801771640777588,False
Cfap36,ENSMUSG00000020462,11,29247409,29221532,-,0.0724,0.39298448,-0.18698453903198242,False
Prorsd1,ENSMUSG00000032673,11,29515033,29511757,-,0.018,0.09228289,-1.9315180778503418,False
Rps27a,ENSMUSG00000020460,11,29548109,29545846,-,0.0265,0.0027327156,-1.1500537395477295,False
Sptbn1,ENSMUSG00000020315,11,30268175,30099395,-,0.1118,0.46191117,-0.8123061656951904,False
Acyp2,ENSMUSG00000060923,11,30649587,30505991,-,0.0264,2.3234236,-0.8602684736251831,False
Erlec1,ENSMUSG00000020311,11,30954335,30930774,-,-0.0054,0.43504432,-0.6743001937866211,False
Chac2,ENSMUSG00000020309,11,30986350,30976707,-,0.037,1.2958368,-0.8057917356491089,False
Bod1,ENSMUSG00000044502,11,31671885,31665181,-,-0.0115,0.24014764,-1.0073516368865967,False
Nprl3,ENSMUSG00000020289,11,32267707,32225628,-,0.0174,6.6928563,-1.8122544288635254,False
Npm1,ENSMUSG00000057113,11,33163206,33152287,-,0.3632,0.016752867,0.02799135446548462,True
Dock2,ENSMUSG00000020143,11,34783892,34226815,-,-0.1308,6.0506067,0.2164517641067505,True
Spdl1,ENSMUSG00000069910,11,34833641,34809190,-,0.1699,0.48537123,0.6565738022327423,True
Rars,ENSMUSG00000018848,11,35834506,35808381,-,0.1755,0.35742658,0.041969895362854004,True
Mat2b,ENSMUSG00000042032,11,40695203,40679314,-,-0.0633,0.11862153,-0.8992868661880493,False
Hmmr,ENSMUSG00000020330,11,40733422,40701395,-,0.3565,0.078603454,0.28008490800857544,True
Ccng1,ENSMUSG00000020326,11,40755311,40748552,-,0.0189,0.3420376,-0.9674395322799683,False
Pttg1,ENSMUSG00000020415,11,43426251,43420250,-,0.0927,0.1482382,-0.17264163494110107,False
Ttc1,ENSMUSG00000041278,11,43748008,43729512,-,0.117,0.35291442,-0.2847249507904053,False
Ublcp1,ENSMUSG00000041231,11,44470498,44454571,-,-0.011,1.9635029,-2.050107479095459,False
Lsm11,ENSMUSG00000044847,11,45944935,45928269,-,0.0478,0.09349723,-0.8418749570846558,False
Thg1l,ENSMUSG00000011254,11,45955494,45946843,-,0.1659,0.10429201,-0.3917948007583618,False
Cyfip2,ENSMUSG00000020340,11,46312859,46193850,-,0.0574,0.86998576,-1.7856292724609375,False
Itk,ENSMUSG00000020395,11,46389515,46325150,-,-0.1573,6.354839,-3.453578472137451,False
Trim41,ENSMUSG00000040365,11,48817353,48806404,-,-0.0321,0.6039952,-0.35050642490386963,False
