Chr,Start,End,Score,RPKM,Reads,cRPKM,cReads
chr12,73842376,73842849,12.865781061352665,14.150975319358238,48,1.5845216685322785,4
chr12,73887966,73888412,12.865781061352665,14.067873954227778,45,0.42005775776526844,1
chr12,74803824,74804584,22.807520972397906,31.400381995599616,171,22.946413992194447,93
chr12,75242571,75242722,4.093657610430394,12.870870644087345,14,0,0
chr12,75292948,75293255,9.649335796014498,15.879645599848024,35,1.219258556630357,2
chr12,75726744,75726950,2.6316370352766816,8.100920653835514,12,2.7212437350880436,3
chr12,76367215,76367370,3.801253495399651,12.540848319879977,14,1.2036270366735577,1
chr12,76765509,76765778,3.2164452653381663,6.210705834607227,12,0.6954289545224999,1
chr12,76848334,76848579,2.339232920245939,4.544418903371142,8,0,0
chr12,77056953,77057219,11.696164601229695,20.93496348744009,40,0,0
chr12,77065589,77065757,2.6316370352766816,9.095560319912948,11,2.222080683089645,2
chr12,78350851,78351206,0.2924041150307424,13.346039223243057,34,80.69710705428223,153
chr12,79393680,79393921,5.263274070553363,11.548833163525837,20,1.5517836175295456,2
chr12,79440041,79440214,3.2164452653381663,8.834193644053384,11,0,0
chr12,79960194,79960403,4.678465840491878,11.312357055891734,17,0.8941229415289286,1
chr12,80065071,80065433,11.403760486198953,15.783405323485308,41,1.0345224116863636,2
chr12,80115227,80115493,8.772123450922273,15.701222615580066,30,0,0
chr12,80937687,80937908,4.093657610430394,8.812488008564308,14,0,0
chr12,82189832,82190103,8.479719335891529,16.440103679842657,32,2.0709465189824448,3
chr12,82295362,82295509,2.339232920245939,7.553561150197979,8,0,0
chr12,82350094,82350439,13.158185176383409,18.578267453232602,46,0.5426757737603324,1
chr12,83631755,83632004,5.8480823006148475,13.415124602751611,24,3.0042530835371997,4
chr12,84175505,84175718,3.801253495399651,8.488932040292589,13,0,0
chr12,84202624,84202771,2.9240411503074237,9.441951437747473,10,0,0
chr12,84525444,84525591,1.7544246901844542,6.609366006423231,7,1.268687957574831,1
chr12,84762440,84762684,8.772123450922273,17.68149926383078,31,0.7663910927390816,1
chr12,85182897,85183117,7.017698760737817,15.80779199984871,25,0.8496190847107465,1
chr12,85311658,85311863,3.2164452653381663,7.461891718763538,11,0,0
chr12,85382860,85383270,17.836651016875287,21.76013723074065,64,1.3705534140224453,3
chr12,85427713,85427924,7.310102875768559,16.478877509276252,25,0,0
chr12,85447296,85447466,3.2164452653381663,9.806377633590357,12,1.098045717667105,1
chr12,85663067,85663387,10.818952256137468,16.542534232365043,38,0.5849402421217289,1
chr12,86051363,86051555,3.801253495399651,9.41259822084256,13,0,0
chr12,86686820,86687214,10.234144026075983,13.443426553390326,38,1.4260695016790506,3
chr12,88360449,88360707,6.432890530676333,11.869881807453968,22,0,0
chr12,91183456,91183737,8.479719335891529,15.361586239852985,31,1.3316724661069148,2
chr12,91298841,91299034,2.046828805215197,6.482824389216306,9,1.9357300795987111,2
chr12,91803652,91803885,3.2164452653381663,7.166199039931415,12,0.8024180244490384,1
chr12,92394167,92394325,3.2164452653381663,10.546481605936801,12,1.1809170925853771,1
chr12,92505170,92505427,6.725294645707075,13.540783069637849,25,1.4555489745819765,2
chr12,92672427,92672715,10.526548141106726,17.407168602186346,36,0,0
chr12,92883266,92883772,40.93657610430393,39.68971775962015,144,1.4813871220597632,4
chr12,92891834,92892389,43.568213139580614,39.459205684802214,157,2.7016664420298557,8
chr12,93576939,93577235,0.2924041150307424,14.115240533198243,30,18.334036073775,29
chr12,97061414,97061787,6.725294645707075,15.319187519853386,41,9.03685753737794,18
chr12,98269775,98269922,2.9240411503074237,9.441951437747473,10,0,0
chr12,98270144,98270576,10.234144026075983,12.586361131334508,39,1.7345572075849882,4
chr12,98600980,98601165,2.9240411503074237,8.264245667017681,11,1.0094936436616935,1
chr12,99205686,99205915,3.801253495399651,7.898397637489626,13,0,0
chr12,99326154,99326554,14.327801636506376,17.42405003474596,50,0.46824393446652113,1
chr12,99329261,99329408,2.6316370352766816,10.38614658152222,11,2.537375915149662,2
chr12,99462467,99462614,2.339232920245939,7.553561150197979,8,0,0
chr12,99510165,99510446,7.894911105830045,14.370516159862468,29,1.3316724661069148,2
chr12,99645145,99645309,0.2924041150307424,5.081486591951367,6,86.48607361698,76
chr12,100446739,100447059,6.14048641564559,10.883246205503319,25,2.3397609684869156,4
chr12,100857651,100858015,6.432890530676333,9.18844150873398,24,1.0288537957319177,2
chr12,102351200,102351426,3.801253495399651,8.002781747236185,13,0,0
chr12,102730487,102730634,2.339232920245939,8.497756293972726,9,1.268687957574831,1
chr12,102892871,102893114,4.386061725461136,10.30875353695052,18,2.3085961195214137,3
chr12,103331328,103331807,12.28097283129118,13.100707619874619,45,1.1735363607567186,3
chr12,103341348,103341496,2.339232920245939,9.378582636151853,10,2.5203465465916106,2
chr12,104236020,104236283,3.5088493803689085,7.939822799924011,15,2.1337024741031247,3
chr12,105013075,105013231,2.339232920245939,8.010623767566647,9,1.1959606224272292,1
chr12,105019167,105019525,9.941739911045241,13.623762798755408,35,0.5230245618971449,1
chr12,105524651,105524919,11.403760486198953,24.41569301151354,47,5.584113538173234,8
chr12,106030530,106030753,5.555678185584106,13.100707619874619,21,1.676480515366741,2
chr12,106921836,106922117,3.5088493803689085,6.441955519938348,13,0.6658362330534574,1
chr12,107139062,107139342,5.263274070553363,9.94597019776958,20,1.3364115140290034,2
chr12,107146976,107147457,14.620205751537117,15.945536245490548,55,1.947778192127334,5
chr12,107160464,107160868,14.620205751537117,17.942039077754213,52,0.9272386060299999,2
chr12,107201003,107201195,3.5088493803689085,8.68855220385467,12,0,0
chr12,107993232,107993379,2.046828805215197,8.497756293972726,9,2.537375915149662,2
chr12,108893302,108893452,2.9240411503074237,10.179799298445621,11,1.2434822365634106,1
chr12,110332710,110332980,7.894911105830045,14.438172235433774,28,0.6928627960187269,1
chr12,112853129,112853296,2.6316370352766816,8.317909599920393,10,1.1176536769111605,1
chr12,113232355,113232551,4.970869955522621,12.058857775316062,17,0,0
chr12,113248757,113249071,6.725294645707075,10.203302442569015,23,0,0
chr12,113253835,113254023,4.678465840491878,11.829915875442337,16,0,0
chr12,114659811,114660122,9.649335796014498,15.228172959854259,34,0.6018135183367789,1
chr12,114766877,114767202,8.772123450922273,14.574202341946405,34,2.30387506406227,4
chr12,117967254,117967421,2.9240411503074237,8.317909599920393,10,0,0
chr12,118376648,118376903,9.356931680983756,17.467610159832827,32,0,0
chr12,118390781,118390948,2.6316370352766816,7.486118639928353,9,0,0
chr12,118423362,118423527,2.339232920245939,8.418125378232686,10,2.2622387677237947,2
chr12,120028584,120029099,65.4985217668863,96.4103754558215,356,48.03311616120523,132
chr13,4256947,4257239,7.602506990799302,13.831008727239645,29,1.9225169049939421,3
chr13,5361989,5362241,4.970869955522621,9.389703485127527,17,0,0
chr13,5533538,5533723,2.339232920245939,7.51295060637971,10,2.018987287323387,2
chr13,5660753,5661002,2.6316370352766816,5.589635251146504,10,0.7510632708842999,1
chr13,5666247,5667083,33.918877343566116,21.704079529541385,130,3.1406468913919356,14
chr13,5714159,5714354,5.8480823006148475,16.39816463984306,23,2.873966597771556,3
chr13,5714920,5715368,23.099925087428648,25.52060638051299,82,1.2545600293167594,3
chr13,5767946,5768184,7.017698760737817,15.201936875503046,26,1.5712620729797069,2
chr13,5804748,5804895,1.7544246901844542,6.609366006423231,7,1.268687957574831,1
chr13,5890081,5890430,13.742993406444892,18.76520405742041,47,0,0
chr13,6101368,6101611,3.5088493803689085,6.872502357967013,12,0,0
chr13,6159761,6159995,6.725294645707075,14.271409151863416,24,0.7990034796641489,1
chr13,6193093,6193240,2.6316370352766816,10.38614658152222,11,2.537375915149662,2
chr13,6624189,6624356,3.5088493803689085,9.981491519904472,12,0,0
chr13,8458013,8458215,2.339232920245939,6.883787255106532,10,1.849909534197783,2
chr13,8744738,8744968,4.386061725461136,9.679022079907366,16,0.8128390377535714,1
chr13,8869568,8869895,4.970869955522621,8.946824716011934,21,2.2898270453789635,4
chr13,9011680,9011838,0.2924041150307424,9.667608138775401,11,33.06567859239056,28
chr13,9022657,9022970,4.970869955522621,8.010623767566647,18,0.5979803112136146,1
chr13,9427977,9428323,9.941739911045241,14.497613043319465,36,1.0822237332626803,2
chr13,9749433,9749686,7.310102875768559,15.954667547563842,29,2.956942011355512,4
chr13,9767204,9767417,1.7544246901844542,5.876952950971791,9,2.6322310895477803,3
chr13,9834298,9834560,0.2924041150307424,13.283353733713176,25,98.5235089182827,138
chr13,9922664,9922811,2.046828805215197,7.553561150197979,8,1.268687957574831,1
chr13,13572268,13572542,9.064527565953014,15.752608435049238,31,0,0
chr13,13849858,13850085,2.9240411503074237,6.128986020993973,10,0,0
chr13,13860821,13861078,0.2924041150307424,8.124469841782709,15,14.555489745819767,20
chr13,13981922,13982163,5.555678185584106,13.858599796231003,24,3.879459043823864,5
chr13,14202116,14202313,2.339232920245939,6.351858239939209,9,0.9483122107124999,1
chr13,17975891,17976111,9.064527565953014,20.23397375980635,32,0.8496190847107465,1
chr13,19182305,19182454,3.5088493803689085,11.179270502293008,12,0,0
chr13,19182564,19182725,2.6316370352766816,8.62598032584337,10,1.1590482575374998,1
chr13,19219600,19219880,4.093657610430394,7.956776158215663,16,1.3364115140290034,2
chr13,19300513,19300744,2.9240411503074237,7.8303080026836795,13,2.42800626363459,3
chr13,19356265,19356506,7.310102875768559,15.590924770759878,27,1.5517836175295456,2
chr13,19755016,19755173,3.5088493803689085,10.613231489518679,12,0,0
chr13,19861741,19861916,3.2164452653381663,8.733805079916413,11,0,0
chr13,20163673,20163820,2.9240411503074237,9.441951437747473,10,0,0
chr13,21366615,21366950,9.356931680983756,15.388132759852725,37,2.7941341922779013,5
chr13,21919270,21919618,3.5088493803689085,6.0060550692834935,15,1.6140328170866045,3
chr13,22014165,22014360,3.2164452653381663,9.268527839911295,13,1.915977731847704,2
chr13,22051158,22051401,5.555678185584106,12.026879126442275,21,1.5390640796809425,2
chr13,23369383,23369530,2.339232920245939,7.553561150197979,8,0,0
chr13,23584627,23584774,2.9240411503074237,10.38614658152222,11,1.268687957574831,1
chr13,23593036,23593547,26.9011785828283,26.201415239749238,96,1.4669204509458984,4
chr13,23691908,23692246,11.988568716260437,18.54967450601716,45,2.215525872815044,4
chr13,23742028,23742206,5.263274070553363,14.052155659306854,18,0,0
chr13,24375980,24376151,3.5088493803689085,10.561810794317523,13,1.0916617309364827,1
chr13,24604698,24605040,16.959438671783058,24.44446902833748,60,1.0948444181986878,2
chr13,24962261,24962517,8.187315220860787,15.224687454484641,28,0,0
chr13,27206065,27206212,2.339232920245939,8.497756293972726,9,1.268687957574831,1
chr13,30259226,30259567,8.187315220860787,12.257972041987946,30,1.098045717667105,2
chr13,30260647,30260876,6.14048641564559,12.758950029790933,21,0,0
chr13,30600830,30601141,5.555678185584106,9.405636239909983,21,1.2036270366735577,2
chr13,30619383,30619734,12.28097283129118,16.673627879840424,42,0,0
chr13,30630069,30630297,3.5088493803689085,7.9328884568673095,13,0.8199380686509824,1
chr13,30638760,30638918,2.9240411503074237,9.667608138775401,11,1.1809170925853771,1
chr13,30645746,30645958,2.6316370352766816,6.560604754866789,10,0.881529660662324,1
chr13,30702495,30702642,1.7544246901844542,5.665170862648484,6,0,0
chr13,30747813,30748215,9.649335796014498,12.1363048256903,35,0.9318402864569478,2
chr13,30833509,30833658,3.2164452653381663,10.247664627101926,11,0,0
chr13,30865530,30865876,14.035397521475634,19.330150724425952,48,0,0
chr13,32403113,32403295,2.6316370352766816,7.63611373107446,10,1.026042719787295,1
chr13,33001292,33001557,6.432890530676333,11.557516496731493,22,0,0
chr13,34002563,34002879,9.064527565953014,14.547157987999578,33,1.1846423830982649,2
chr13,35038399,35038546,1.7544246901844542,7.553561150197979,8,2.537375915149662,2
chr13,35189412,35189559,1.1696164601229695,4.720975718873737,5,1.268687957574831,1
chr13,36145725,36145903,2.9240411503074237,7.806753144059363,10,0,0
chr13,36288302,36288519,5.555678185584106,12.179251120617383,19,0,0
chr13,36802348,36802626,18.12905513190603,31.55439254679478,63,0.6729957624411289,1
chr13,36808149,36808296,2.046828805215197,7.553561150197979,8,1.268687957574831,1
chr13,37140604,37140813,6.725294645707075,16.635819199840785,25,1.7882458830578571,2
chr13,37622772,37623062,12.573376946321922,21.609414630721023,45,1.2904867197324743,2
chr13,37793033,37793204,2.046828805215197,7.31202285760444,9,2.1833234618729653,2
chr13,38049910,38050263,16.667034556752316,22.895398627577492,58,0.5304119144663135,1
chr13,40922594,40922792,4.386061725461136,10.533232257185624,15,0,0
chr13,40997821,40998105,13.742993406444892,23.044987438937344,47,0,0
chr13,41128336,41128528,3.2164452653381663,7.96450618686678,11,0,0
chr13,41367406,41367560,2.046828805215197,7.2124325821245225,8,1.2113923723940323,1
chr13,41381475,41381857,15.497418096629348,20.06722838205338,55,0.9805003536348564,2
chr13,41400394,41400609,3.5088493803689085,8.410330817697286,13,0.8692861931531249,1
chr13,41532688,41532928,4.970869955522621,11.016915951429832,19,1.5582225537018672,2
chr13,41788189,41788482,3.5088493803689085,6.179018559940864,13,0.6386592439492347,1
chr13,42436655,42436898,0.5848082300614847,8.017919417628184,14,9.234384478085655,12
chr13,43260677,43260959,5.263274070553363,9.38189662294908,19,0.663483454844788,1
chr13,43461278,43461495,4.386061725461136,9.615198253118987,15,0,0
chr13,43775331,43775516,4.093657610430394,10.518130848931593,14,0,0
chr13,43899072,43899334,3.5088493803689085,7.438678090879378,14,1.4278769408446765,2
chr13,44065692,44065992,5.8480823006148475,11.142130068730573,24,2.495226813569103,4
chr13,44088976,44089137,2.9240411503074237,9.488578358427707,11,1.1590482575374998,1
chr13,44249162,44249481,11.696164601229695,17.467610159832827,40,0,0
chr13,44393512,44393704,4.386061725461136,10.860690254818337,15,0,0
chr13,44417197,44417365,2.6316370352766816,9.922429439905038,12,3.333121024634467,3
chr13,44469845,44470119,3.5088493803689085,6.097783910341641,12,0,0
chr13,44507122,44507451,7.602506990799302,13.127173695874365,31,2.8449366321375,5
chr13,44869526,44869746,0.2924041150307424,15.80779199984871,25,54.37562142148778,64
chr13,44869839,44870091,0.2924041150307424,12.15138098075327,22,77.18436775886086,104
chr13,45871990,45872467,8.772123450922273,9.939727957059684,34,1.5712620729797069,4
chr13,46696921,46697187,7.017698760737817,13.607726266836059,26,1.4064855260005618,2
chr13,46728038,46728280,5.555678185584106,12.651437811236946,22,2.3180965150749997,3
chr13,46975090,46975273,2.9240411503074237,7.594613112970794,10,0,0
chr13,49241215,49241469,5.555678185584106,11.50807257588986,21,1.472673080165294,2
chr13,49556940,49557296,23.68473331749013,33.66306943967783,86,2.629773357438025,5
chr13,51471233,51471419,8.772123450922273,23.165600639778294,31,1.0040952819308824,1
chr13,51472722,51472938,7.602506990799302,17.387114260478757,27,0.8652802659957374,1
chr13,51768050,51768284,4.386061725461136,10.108914815903253,17,1.5980069593282977,2
chr13,51776256,51776693,30.70243207822795,34.77569876569458,109,1.714756326219863,4
chr13,51849383,51849619,7.894911105830045,17.688719149197798,30,2.3767825027984175,3
chr13,51908409,51908727,7.602506990799302,12.265657290917092,28,1.177215158125862,2
chr13,51933432,51933604,4.970869955522621,13.731762900215402,17,0,0
chr13,51936175,51936341,3.801253495399651,10.878032674386908,13,0,0
chr13,51936423,51936664,6.725294645707075,13.281158138054712,23,0,0
chr13,51951599,51951925,13.45058929141415,19.657738650821038,46,0,0
chr13,51970124,51970436,5.555678185584106,8.482673304455558,19,0,0
chr13,52168036,52168345,10.818952256137468,17.12952738254574,38,0.6056961861970162,1
chr13,52793573,52793892,7.310102875768559,10.917256349895515,25,0,0
chr13,52807820,52808164,8.772123450922273,12.556427013445047,31,0.5442487470176087,1
chr13,52860386,52860577,2.6316370352766816,9.461622169909447,13,3.911787869189062,4
chr13,52892205,52892397,2.339232920245939,5.792368135903113,8,0,0
chr13,52914592,52915033,16.667034556752316,18.337038719824502,58,0.42480954235537327,1
chr13,52976184,52976465,8.479719335891529,14.866051199857726,30,0.6658362330534574,1
chr13,52986319,52986560,7.017698760737817,15.013483112583588,26,1.5517836175295456,2
chr13,53269816,53270084,8.772123450922273,25.97414150161015,50,13.960283845433084,20
chr13,54188254,54188470,5.555678185584106,14.167278286316025,22,2.595840797987212,3
chr13,54565483,54565630,2.046828805215197,7.553561150197979,8,1.268687957574831,1
chr13,55875111,55875325,3.801253495399651,9.099406222796635,14,0.8733293847491861,1
chr13,56151352,56151757,23.099925087428648,27.190959657670803,79,0,0
chr13,56507263,56507466,4.386061725461136,10.275064799901662,15,0,0
chr13,58453644,58453864,5.263274070553363,12.64623359987897,20,1.699238169421493,2
chr13,58768330,58768488,2.6316370352766816,8.788734671614,10,1.1809170925853771,1
chr13,60676499,60676767,0.5848082300614847,9.870173770611856,19,11.86624126861812,17
chr13,60936653,60936860,4.678465840491878,12.764792039877836,19,2.708160832515505,3
chr13,63223503,63223800,19.298671592028995,31.887180962916304,68,1.2601732732958053,2
chr13,63274971,63275118,2.046828805215197,7.553561150197979,8,1.268687957574831,1
chr13,67173052,67173247,2.6316370352766816,7.8426004799249425,11,1.915977731847704,2
chr13,67194314,67194570,3.5088493803689085,9.787299077882983,18,4.383637767807198,6
chr13,67269133,67269373,4.386061725461136,8.697565224813026,15,0,0
chr13,67332563,67332805,4.386061725461136,10.351176391012045,18,2.3180965150749997,3
chr13,67375743,67375936,2.339232920245939,7.203138210240341,10,1.9357300795987111,2
chr13,67399712,67399957,2.9240411503074237,6.24857599213532,11,0.7632756817929879,1
chr13,67500477,67500741,3.801253495399651,8.43718528474944,16,2.125650766653679,3
chr13,67729143,67729349,2.6316370352766816,8.100920653835514,12,2.7212437350880436,3
chr13,69512228,69512543,6.14048641564559,9.728795532058788,22,0.5941956256996044,1
chr13,73603714,73603861,0.8772123450922271,2.832585431324242,3,0,0
chr13,74528600,74529114,15.497418096629348,26.86281018754873,99,16.77131575761058,46
chr13,74529223,74529397,7.017698760737817,28.74669557732488,36,12.875370358016571,12
chr13,74529555,74529781,5.263274070553363,20.930352262002327,34,13.234595081661672,16
chr13,74529946,74530201,8.479719335891529,30.568317779707446,56,19.803426087769626,27
chr13,74530416,74530672,11.696164601229695,34.79928561025061,64,17.53455107122879,24
chr13,75763306,75763457,3.5088493803689085,11.032174837789153,12,0,0
chr13,75843903,75844050,2.046828805215197,7.553561150197979,8,1.268687957574831,1
chr13,77135360,77135570,2.339232920245939,5.960511523734424,9,0.8898853920430094,1
chr13,77304868,77305109,0.2924041150307424,6.929299898115501,12,10.086593513942045,13
chr13,80700830,80700977,1.7544246901844542,7.553561150197979,8,2.537375915149662,2
chr13,85127133,85127383,3.2164452653381663,7.237575524392883,13,1.4961419738731074,2
chr13,85428190,85428593,11.403760486198953,14.87341063114478,43,1.8590675021888612,4
chr13,85430218,85430422,5.8480823006148475,16.35990805213611,24,3.663723272606341,4
chr13,89428512,89428931,8.479719335891529,10.646924287898104,32,1.341184412293393,3
chr13,89453719,89454123,6.725294645707075,8.62598032584337,25,0.9272386060299999,2
chr13,91224303,91224791,9.649335796014498,10.287672241373935,36,1.151937532031135,3
chr13,91453397,91453600,4.678465840491878,10.960069119895108,16,0,0
chr13,91750275,91750462,1.4620205751537119,3.716512799964431,5,0,0
chr13,92029251,92029462,2.9240411503074237,7.250706104081551,11,0.8856878194390331,1
chr13,92417020,92417212,2.046828805215197,5.792368135903113,8,0.9728798845651554,1
chr13,93941114,93941358,0.8772123450922271,6.844451327934495,12,6.897519834651735,9
chr13,94116760,94116958,4.678465840491878,11.235447740997998,16,0,0
chr13,94794692,94795007,10.526548141106726,15.919847234278018,36,0,0
chr13,95614175,95614353,2.339232920245939,7.026077829653427,9,1.0489710487210893,1
chr13,95685828,95686004,4.678465840491878,14.210937079186028,18,2.121647657865254,2
chr13,95688851,95689005,3.801253495399651,12.621757018717913,14,1.2113923723940323,1
chr13,95712994,95713211,6.725294645707075,16.02533042186498,25,1.7226221809272935,2
chr13,95960585,95960757,4.678465840491878,14.539513659051602,18,2.1707030950413295,2
chr13,95987329,95987513,3.5088493803689085,9.819629495257374,13,1.0149503660598649,1
chr13,96697700,96697997,7.894911105830045,14.06787395422778,30,1.890259909943708,3
chr13,96924060,96924207,2.046828805215197,6.609366006423231,7,0,0
chr13,96956376,96956745,10.234144026075983,14.35176618537616,38,1.5224255490897973,3
chr13,96968753,96968922,2.6316370352766816,9.042057023913463,11,2.209009620247941,2
chr13,97249558,97249705,2.6316370352766816,8.497756293972726,9,0,0
chr13,97408597,97408744,2.046828805215197,6.609366006423231,7,0,0
chr13,97680501,97680841,22.515116857367165,31.964189852597308,78,0.5506328965427418,1
chr13,98692101,98692248,1.7544246901844542,7.553561150197979,8,2.537375915149662,2
chr13,98832408,98832716,13.45058929141415,22.15955722541899,49,1.8229691040881066,3
chr13,99306142,99306433,5.8480823006148475,10.528422562091018,22,1.2860672446648973,2
chr13,99317101,99317248,2.046828805215197,6.609366006423231,7,0,0
chr13,99503551,99503742,2.9240411503074237,8.733805079916413,12,1.955893934594531,2
chr13,100511136,100511283,2.046828805215197,6.609366006423231,7,0,0
chr13,101718883,101719080,3.2164452653381663,8.469144319918945,12,0.9483122107124999,1
chr13,101866851,101867152,7.017698760737817,14.344262647809739,31,4.352187827971937,7
chr13,102094068,102094341,7.310102875768559,13.770086841328066,27,1.3705534140224451,2
chr13,103919386,103919767,9.941739911045241,13.169297712125271,36,0.9830671084873036,2
chr13,103955759,103956012,2.9240411503074237,8.252414248739917,15,3.69617751419439,5
chr13,104286696,104286932,7.602506990799302,18.867967092477652,32,4.753565005596835,6
chr13,104418999,104419290,13.158185176383409,23.44966843374818,49,2.5721344893297946,4
chr13,104625032,104625467,20.760692167182707,23.717489024360166,74,1.2919666356954702,3
chr13,104763537,104763684,2.6316370352766816,9.441951437747473,10,1.268687957574831,1
chr13,104825639,104825786,2.6316370352766816,10.38614658152222,11,2.537375915149662,2
chr13,105090514,105090705,3.2164452653381663,8.005987989923378,11,0,0
chr13,107168841,107169003,2.6316370352766816,7.715754181030451,9,0,0
chr13,107573610,107573884,6.725294645707075,13.211865139073554,26,2.0483543751389997,3
chr13,108450848,108451288,11.988568716260437,13.625528106536263,43,0.8515456585989796,2
chr13,110602955,110603207,4.386061725461136,12.703716479878418,23,5.937259058373913,8
chr13,110744097,110744247,0.2924041150307424,9.25436299858693,10,19.89571578501457,16
chr13,110940449,110940596,1.7544246901844542,5.665170862648484,6,0,0
chr13,110960255,110960569,21.345500397244194,32.82801655435249,74,0.5960819610192857,1
chr13,111249366,111249570,3.2164452653381663,8.861616861573728,13,1.8318616363031706,2
chr13,111525713,111526164,12.865781061352665,14.22141712127982,46,0.8308222023056415,2
chr13,111655826,111656124,7.017698760737817,11.684020173801223,25,0.6279793234818561,1
chr13,111778802,111779052,7.310102875768559,13.918414469986317,25,0,0
chr13,112376292,112376439,2.6316370352766816,8.497756293972726,9,0,0
chr13,112418139,112418286,2.046828805215197,9.441951437747473,10,3.806063872724493,3
chr13,112578156,112578370,0.2924041150307424,12.349194159509718,19,69.86635077993488,80
chr13,112999197,112999344,2.339232920245939,7.553561150197979,8,0,0
chr13,113050169,113050555,12.28097283129118,16.248939683565418,45,1.4555489745819765,3
chr13,113071132,113071364,4.970869955522621,10.19568661689813,17,0,0
chr13,113134883,113135224,12.865781061352665,17.978358994915656,44,0,0
chr13,113265172,113265319,2.339232920245939,7.553561150197979,8,0,0
chr13,113630317,113630605,9.064527565953014,15.473038757498975,32,0.6497087118376298,1
chr13,114188838,114189121,7.017698760737817,12.30113391537523,25,0.661147245496743,1
chr13,114895945,114896147,4.093657610430394,9.637302157149144,14,0,0
chr13,115742182,115742427,2.339232920245939,9.088837806742283,16,6.106205454343903,8
chr13,116192805,116193080,9.941739911045241,28.859529829289013,57,15.647151476756248,23
chr13,117215802,117216004,3.5088493803689085,8.260544706127838,12,0,0
chr13,117260898,117261097,3.801253495399651,10.480566095899695,15,1.87765817721075,2
chr13,119598369,119598642,15.205013981598604,34.680218711492905,68,10.964427312179561,16
chr13,119598927,119599225,28.070795042951268,49.54024553691718,106,6.279793234818562,10
chr13,119600293,119600470,4.970869955522621,18.841467138696082,24,7.38404901150295,7
chr13,120321362,120321723,40.64417198927319,75.2747841141967,195,29.04664583530442,56
chr14,7871079,7871509,6.432890530676333,7.132945216080226,22,0,0
chr14,8006030,8006290,2.9240411503074237,15.526764586518066,29,13.66877600268362,19
chr14,8286560,8286932,10.526548141106726,30.720515455362825,82,23.156106206888605,46
chr14,10398147,10398384,5.263274070553363,11.155784639893234,19,0.7889320072314076,1
chr14,10453056,10453203,2.9240411503074237,10.38614658152222,11,1.268687957574831,1
chr14,10453532,10453736,3.5088493803689085,9.543279697079399,14,1.8318616363031706,2
chr14,12537591,12537844,5.263274070553363,18.705472297143814,34,11.827768045422047,16
chr14,14088159,14088436,4.386061725461136,8.04264064913166,16,0.6754166105074639,1
chr14,14634721,14634868,3.2164452653381663,10.38614658152222,11,0,0
chr14,14684940,14685284,9.649335796014498,13.366519078828597,33,0,0
chr14,15763461,15763659,3.801253495399651,9.128801289560872,13,0,0
chr14,16256274,16256457,3.801253495399651,11.39191966945619,15,2.0409328013160324,2
chr14,18059021,18059222,5.263274070553363,13.143944278686085,19,0.9295337510944306,1
chr14,18186962,18187326,26.316370352766818,35.222359116813585,92,1.0288537957319177,2
chr14,18820756,18820904,2.339232920245939,8.440724372536668,9,1.2601732732958053,1
chr14,19180243,19180505,7.602506990799302,14.346022032410229,27,0.7139384704223383,1
chr14,19252135,19252282,2.339232920245939,7.553561150197979,8,0,0
chr14,19278065,19278304,0.2924041150307424,7.569297735927559,13,15.647151476756251,20
chr14,19970352,19970536,3.2164452653381663,9.819629495257374,13,2.0299007321197298,2
chr14,19975477,19975696,4.970869955522621,11.433344831890576,18,0.8534809896412501,1
chr14,20172860,20173219,18.713863361967512,24.842823338428907,64,0,0
chr14,20392414,20392603,3.2164452653381663,8.090261547712045,11,0,0
chr14,20815611,20815760,2.9240411503074237,9.316058751910841,10,0,0
chr14,20938671,20938860,4.093657610430394,11.032174837789153,15,0.9882411459003948,1
chr14,21853495,21853933,7.894911105830045,9.231174389706641,29,0.855425137681435,2
chr14,25161962,25162385,27.485986812889784,30.98028971743935,94,0,0
chr14,25189391,25189684,8.187315220860787,14.734582719858983,31,1.915977731847704,3
chr14,26515817,26516037,8.187315220860787,18.337038719824502,29,0.8496190847107465,1
chr14,26919371,26919567,4.678465840491878,11.349513200297471,16,0,0
chr14,27022914,27023145,6.432890530676333,13.251290466080073,22,0,0
chr14,27234402,27234585,4.970869955522621,13.670303603347428,18,1.0204664006580162,1
chr14,27308785,27308956,2.046828805215197,7.31202285760444,9,2.1833234618729653,2
chr14,31025880,31026027,2.046828805215197,8.497756293972726,9,2.537375915149662,2
chr14,31433313,31433705,22.515116857367165,27.379256637295217,77,0,0
chr14,31662873,31663104,4.093657610430394,9.034970772327323,15,0.80933542121153,1
chr14,31684608,31684803,7.017698760737817,17.111128319836236,24,0,0
chr14,32086091,32086526,13.45058929141415,14.74330398811578,46,0,0
chr14,43953534,43953681,2.339232920245939,7.553561150197979,8,0,0
chr14,44989866,44990082,3.5088493803689085,9.015540727655653,14,1.7305605319914747,2
chr14,45049648,45050056,13.742993406444892,16.741572573727307,49,0.9181702578047678,2
chr14,45082719,45082868,3.801253495399651,12.110876377484093,13,0,0
chr14,45203551,45203698,2.339232920245939,8.497756293972726,9,1.268687957574831,1
chr14,45329460,45329682,4.970869955522621,10.652892294785937,17,0,0
chr14,47357941,47358099,2.6316370352766816,7.9098612044526,9,0,0
chr14,47629367,47629605,4.093657610430394,8.185658317578563,14,0,0
chr14,50803177,50803442,12.865781061352665,23.640374652405328,45,0.7058865327859962,1
