,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Erh,ENSMUSG00000021131,12,80644341,80634022,-,0.246,0.2920158,-0.2592644691467285,False
Cox16,ENSMUSG00000091803,12,81485127,81359026,-,-0.0081,2.45362,-1.3878142833709717,False
Med6,ENSMUSG00000002679,12,81595008,81573557,-,0.0115,0.8807616,-1.1870784759521484,False
Numb,ENSMUSG00000021224,12,83921934,83794034,-,0.0125,5.120876,-1.7889678478240967,False
Elmsan1,ENSMUSG00000042507,12,84218881,84149176,-,-0.049,3.6321063,-1.079798936843872,False
Npc2,ENSMUSG00000021242,12,84773152,84754562,-,-0.2554,0.06572386,-0.9086484909057617,False
Arel1,ENSMUSG00000042350,12,84970900,84918148,-,-0.0478,0.60259223,-0.9834012985229492,False
Nek9,ENSMUSG00000034290,12,85339362,85299514,-,-0.0396,1.7981911,-0.6565011739730835,False
Tmed10,ENSMUSG00000021248,12,85374847,85340614,-,-0.0444,0.4757059,-1.0433473587036133,False
Erg28,ENSMUSG00000021252,12,85824550,85815448,-,0.0722,0.19643743,-0.6298567056655884,False
Sptlc2,ENSMUSG00000021036,12,87388355,87305058,-,0.016,0.90556467,-0.6815956830978394,False
Alkbh1,ENSMUSG00000079036,12,87444017,87425840,-,-0.0328,2.1974902,-0.9460309743881226,False
Snw1,ENSMUSG00000021039,12,87472274,87449075,-,0.0088,0.26589945,-0.9215478897094727,False
Cep128,ENSMUSG00000061533,12,91384409,90998492,-,-0.0273,8.529427,-0.18596184253692627,False
Sel1l,ENSMUSG00000020964,12,91849157,91806043,-,-0.0013,1.5465297,-1.1646723747253418,False
Eml5,ENSMUSG00000051166,12,98901484,98786805,-,-0.0419,3.2166252,-0.8020305633544922,False
Foxn3,ENSMUSG00000033713,12,99563582,99190078,-,-0.0723,4.449319,-0.5376436710357666,False
Ttc7b,ENSMUSG00000033530,12,100520826,100300770,-,0.0377,2.0947568,-1.1438088417053223,False
Rps6ka5,ENSMUSG00000021180,12,100726983,100548439,-,0.0658,6.4212303,-0.6467976570129395,False
Gpr68,ENSMUSG00000047415,12,100908198,100876682,-,-0.0351,0.3629545,-0.1799989938735962,False
Ccdc88c,ENSMUSG00000021182,12,101029056,100911523,-,-0.0354,1.1935282,-2.6940507888793945,False
Ppp4r3a,ENSMUSG00000041846,12,101083702,101039409,-,-0.0114,0.7778348,-0.7635383605957031,False
Trip11,ENSMUSG00000021188,12,101913267,101834043,-,-0.0675,1.5507951,-0.9548683166503906,False
Itpk1,ENSMUSG00000057963,12,102704930,102568582,-,0.0424,1.818069,-0.8583453893661499,False
Btbd7,ENSMUSG00000041702,12,102878471,102780797,-,-0.0471,2.3204043,-1.5871737003326416,False
Ddx24,ENSMUSG00000041645,12,103425830,103407982,-,-0.0668,0.33868617,-1.1290032863616943,False
Ifi27l2a,ENSMUSG00000079017,12,103443680,103442167,-,0.115,0.008112085,-0.16583073139190674,False
Bcl11b,ENSMUSG00000048251,12,108003602,107910403,-,-0.2014,0.5231661,-0.14093351364135742,False
Setd3,ENSMUSG00000056770,12,108179314,108106431,-,0.0238,0.5531204,-0.7344009876251221,False
Wars,ENSMUSG00000021266,12,108894174,108860030,-,0.0161,1.092361,-0.5300991535186768,False
Hsp90aa1,ENSMUSG00000021270,12,110702728,110690605,-,0.3153,0.05643793,-1.196044921875,False
Cinp,ENSMUSG00000021276,12,110889145,110872610,-,0.076,0.42121795,-0.2069767713546753,False
Ppp1r13b,ENSMUSG00000021285,12,111908110,111828457,-,-0.0514,1.3726997,-0.05470633506774902,False
2010107E04Rik,ENSMUSG00000021290,12,111966977,111961375,-,0.2628,0.031785227,-2.088911533355713,False
Akt1,ENSMUSG00000001729,12,112674884,112653821,-,0.1384,0.03314221,-0.25960445404052734,False
Gpr132,ENSMUSG00000021298,12,112868228,112850873,-,-0.0958,1.3539016,-1.560655117034912,False
Brf1,ENSMUSG00000011158,12,113000704,112960085,-,-0.0162,0.7368537,-0.7830597162246704,False
Ighm,ENSMUSG00000076617,12,113422730,113418558,-,-0.1154,3.2000337,-0.5919520854949951,False
Sp4,ENSMUSG00000025323,12,118301440,118234933,-,-0.0391,1.224176,-1.0203392505645752,False
Asxl2,ENSMUSG00000037486,12,3506852,3426857,+,-0.0835,1.2877685,-0.8604754209518433,False
Dtnb,ENSMUSG00000071454,12,3781796,3572381,+,0.0408,3.0458374,-1.722550392150879,False
Dnmt3a,ENSMUSG00000020661,12,3914443,3806007,+,-0.0047,2.6382086,-0.47957539558410645,False
Ptrhd1,ENSMUSG00000096199,12,4239950,4234027,+,0.149,0.28444952,-0.40068912506103516,False
Itsn2,ENSMUSG00000020640,12,4713962,4592638,+,-0.0594,1.6390786,-1.146920919418335,False
Sf3b6,ENSMUSG00000037361,12,4827659,4817544,+,0.2341,0.24625014,-0.6709625720977783,False
Atad2b,ENSMUSG00000052812,12,5047394,4917353,+,-0.0401,1.5118396,-1.5325596332550049,False
Ldah,ENSMUSG00000037669,12,8285759,8208107,+,0.0389,0.47456053,-0.5139275789260864,False
Pum2,ENSMUSG00000020594,12,8752581,8674134,+,-0.0558,0.5495459,-0.9575556516647339,False
Laptm4a,ENSMUSG00000020585,12,8938742,8921664,+,-0.143,0.38891405,-0.4947855472564697,False
Smc6,ENSMUSG00000020608,12,11319785,11265886,+,0.1588,0.17773749,-0.2584277391433716,False
Fam49a,ENSMUSG00000020589,12,12380965,12262139,+,-0.0,1.0503137,-0.4449493885040283,False
Nbas,ENSMUSG00000020576,12,13583811,13269133,+,-0.0166,2.2059424,-1.5943775177001953,False
Rock2,ENSMUSG00000020580,12,16987823,16894895,+,-0.0487,1.5638198,-0.6550015211105347,False
Pdia6,ENSMUSG00000020571,12,17284770,17266545,+,-0.067,0.04076238,-0.23283898830413818,False
Nol10,ENSMUSG00000061458,12,17430095,17348458,+,-0.0047,1.589652,-1.0026206970214844,False
Hpcal1,ENSMUSG00000071379,12,17791933,17690856,+,-0.049,0.38508868,-0.023537397384643555,False
Cpsf3,ENSMUSG00000054309,12,21315056,21285391,+,-0.0348,0.61061776,-0.5716547966003418,False
Iah1,ENSMUSG00000062054,12,21323819,21316389,+,0.0132,0.18394904,-0.4220719337463379,False
Taf1b,ENSMUSG00000059669,12,24558539,24498359,+,-0.0274,0.6912721,-0.8153344392776489,False
Rrm2,ENSMUSG00000020649,12,24714146,24708241,+,0.3929,0.067036785,0.7422085106372833,True
Kidins220,ENSMUSG00000036333,12,25063152,24974925,+,-0.0121,3.7738519,-2.9418768882751465,False
Eipr1,ENSMUSG00000036613,12,28869865,28751803,+,0.0404,0.90961695,-0.8044935464859009,False
Cog5,ENSMUSG00000035933,12,31937630,31654869,+,-0.0146,9.491677,-6.847067356109619,False
Nampt,ENSMUSG00000020572,12,32853349,32819545,+,0.0325,0.2614384,-0.26857805252075195,False
Twistnb,ENSMUSG00000020561,12,33441392,33429635,+,-0.007,0.16046378,-1.236743688583374,False
Ankmy2,ENSMUSG00000036188,12,36197291,36157114,+,0.0059,0.63019073,-0.5591485500335693,False
Immp2l,ENSMUSG00000056899,12,41955588,41024090,+,0.0326,7.02852,-1.5187246799468994,False
Pnpla8,ENSMUSG00000036257,12,44322532,44221370,+,-0.0605,0.9291955,-0.2868192195892334,False
G2e3,ENSMUSG00000035293,12,51376986,51348061,+,-0.0169,0.16018814,-0.16151773929595947,False
Scfd1,ENSMUSG00000020952,12,51450101,51377510,+,0.0247,0.847124,-0.7322285175323486,False
Ap4s1,ENSMUSG00000020955,12,51744786,51691033,+,0.0146,1.4100386,-0.9342520236968994,False
Psma6,ENSMUSG00000021024,12,55418454,55384222,+,0.1519,0.065838896,-0.8717412948608398,False
Brms1l,ENSMUSG00000012076,12,55869736,55836324,+,-0.0385,1.3083208,-1.5600495338439941,False
Pnn,ENSMUSG00000020994,12,59073998,59066884,+,-0.0545,0.059186965,-1.569265604019165,False
Mia2,ENSMUSG00000021000,12,59191583,59095799,+,-0.0561,0.72421455,-0.29923295974731445,False
Togaram1,ENSMUSG00000035614,12,65022573,64965804,+,-0.0329,2.2475235,-0.8116341829299927,False
Klhdc1,ENSMUSG00000051890,12,69284632,69241176,+,-0.0593,1.0851871,0.32562607526779175,True
Klhdc2,ENSMUSG00000020978,12,69310687,69296681,+,-0.0256,0.36226362,-0.47006678581237793,False
Tmx1,ENSMUSG00000021072,12,70468040,70453095,+,-0.0575,0.18442115,-1.4794557094573975,False
Actr10,ENSMUSG00000021076,12,70964718,70937857,+,0.1305,0.1783504,-0.5645993947982788,False
Psma3,ENSMUSG00000060073,12,70996347,70974621,+,0.1448,0.19695006,-0.6439505815505981,False
Arid4a,ENSMUSG00000048118,12,71098592,71015990,+,-0.0403,0.7461896,-0.7355918884277344,False
2700049A03Rik,ENSMUSG00000034601,12,71243303,71136848,+,-0.0173,0.97310394,-0.6240835189819336,False
Daam1,ENSMUSG00000034574,12,71992333,71831078,+,-0.0403,1.0044204,-0.5164968967437744,False
Jkamp,ENSMUSG00000005078,12,72101461,72085589,+,-0.0646,0.3014829,-0.46175503730773926,False
Ppm1a,ENSMUSG00000021096,12,72799819,72757455,+,-0.004,0.35172397,-0.1928774118423462,False
Mnat1,ENSMUSG00000021103,12,73273988,73123717,+,0.0242,0.88735455,-0.40740513801574707,False
Prkch,ENSMUSG00000021108,12,73778185,73584796,+,0.0005,5.5051017,-1.2552134990692139,False
Hif1a,ENSMUSG00000021109,12,73947530,73901375,+,0.0832,6.2916427,-0.627787709236145,False
Mthfd1,ENSMUSG00000021048,12,76319803,76255298,+,0.0253,0.47264946,-0.2550147771835327,False
Zbtb1,ENSMUSG00000033454,12,76396950,76370266,+,-0.0634,0.39243075,-0.2904447317123413,False
Fntb,ENSMUSG00000033373,12,76921412,76765589,+,-0.0026,1.5692137,-0.2506452798843384,False
Fut8,ENSMUSG00000021065,12,77476338,77238125,+,0.0557,2.859757,-0.1915128231048584,False
Gphn,ENSMUSG00000047454,12,78684772,78226379,+,-0.0086,7.9417686,-2.9015090465545654,False
Eif2s1,ENSMUSG00000021116,12,78887010,78861819,+,0.1872,0.15936178,-0.7064090967178345,False
Rad51b,ENSMUSG00000059060,12,79814690,79297282,+,-0.0047,23.819109,-0.3083610534667969,False
Susd6,ENSMUSG00000021133,12,80880835,80790510,+,-0.0911,3.00021,-0.1796785593032837,False
Srsf5,ENSMUSG00000021134,12,80950507,80945504,+,-0.1124,0.24249142,-0.0002722740173339844,False
Sipa1l1,ENSMUSG00000042700,12,82451786,82169320,+,-0.0425,2.4894483,-2.9322004318237305,False
Rbm25,ENSMUSG00000010608,12,83683123,83631236,+,-0.0122,0.5075572,-0.684924840927124,False
Psen1,ENSMUSG00000019969,12,83735199,83688152,+,-0.0217,1.2709233,-0.8291822671890259,False
Fcf1,ENSMUSG00000021243,12,84983303,84970897,+,0.022,0.61189914,-0.37157678604125977,False
Ylpm1,ENSMUSG00000021244,12,85070515,84996321,+,-0.0087,0.85662323,-0.8563247919082642,False
Eif2b2,ENSMUSG00000004788,12,85226628,85219481,+,0.0364,0.29704368,-0.6709691286087036,False
Fos,ENSMUSG00000021250,12,85477273,85473890,+,-0.1438,0.023999395,-0.24310719966888428,False
Batf,ENSMUSG00000034266,12,85709087,85686669,+,0.2256,0.40562096,-0.14263522624969482,False
Gpatch2l,ENSMUSG00000021254,12,86291784,86241858,+,-0.0199,2.1311615,-1.7114722728729248,False
Slirp,ENSMUSG00000021040,12,87452206,87443896,+,0.2212,0.17193037,-1.0741488933563232,False
Gpr65,ENSMUSG00000021886,12,98276644,98268635,+,-0.0742,0.13558257,-0.4048314094543457,False
Zc3h14,ENSMUSG00000021012,12,98787753,98746964,+,0.0449,0.34855148,-0.9803459644317627,False
Psmc1,ENSMUSG00000021178,12,100123405,100110154,+,0.1273,0.16734153,-0.22385597229003906,False
Calm1,ENSMUSG00000001175,12,100209814,100199435,+,0.5231,0.01705562,-0.3608587980270386,False
Cpsf2,ENSMUSG00000041781,12,102006424,101975988,+,0.1421,0.19338015,-0.6052213907241821,False
Rin3,ENSMUSG00000044456,12,102390855,102283048,+,-0.0253,1.5248369,-0.6047507524490356,False
Golga5,ENSMUSG00000021192,12,102497907,102469135,+,0.0133,1.0707842,-0.6962608098983765,False
Ubr7,ENSMUSG00000041712,12,102777707,102757967,+,0.0411,0.58405447,-0.6129378080368042,False
Ifi27,ENSMUSG00000064215,12,103440239,103434211,+,0.0197,0.09155315,-2.7422142028808594,False
Gskip,ENSMUSG00000044715,12,105703023,105684829,+,-0.0106,0.83353424,-1.312511682510376,False
Papola,ENSMUSG00000021111,12,105838944,105784694,+,0.0458,0.9290102,-1.035597801208496,False
Vrk1,ENSMUSG00000021115,12,106077426,106010228,+,0.0263,0.36450756,-0.3826436996459961,False
Ccnk,ENSMUSG00000021258,12,108203359,108179579,+,0.0392,0.54769176,-0.5755780935287476,False
Evl,ENSMUSG00000021262,12,108688516,108554720,+,-0.1839,0.7529432,0.6629320383071899,True
Yy1,ENSMUSG00000021264,12,108820148,108792973,+,0.0266,0.24682602,-1.9602222442626953,False
Ppp2r5c,ENSMUSG00000017843,12,110583062,110447120,+,-0.0152,3.7241373,-2.641634702682495,False
Dync1h1,ENSMUSG00000018707,12,110666945,110601452,+,-0.0708,0.82751954,-1.20137357711792,False
Tecpr2,ENSMUSG00000021275,12,110972394,110889264,+,-0.0294,16.248323,-4.090216636657715,False
Rcor1,ENSMUSG00000037896,12,111115901,111039351,+,-0.0491,1.720746,-0.7462859153747559,False
Traf3,ENSMUSG00000021277,12,111267153,111166370,+,-0.0065,4.767875,-2.8619210720062256,False
Eif5,ENSMUSG00000021282,12,111546752,111538016,+,-0.0449,0.11699368,-0.9961398839950562,False
Mark3,ENSMUSG00000007411,12,111656221,111574523,+,-0.0217,2.2179925,-1.5751214027404785,False
Inf2,ENSMUSG00000037679,12,112615557,112588784,+,-0.0303,0.8428187,-0.27530789375305176,False
Siva1,ENSMUSG00000064326,12,112649149,112644679,+,0.3983,0.041943975,-0.2797255516052246,False
Crip1,ENSMUSG00000006360,12,113153879,113146316,+,0.5539,0.023915598,0.7642684280872345,True
Zfp386,ENSMUSG00000042063,12,116063360,116047724,+,-0.0475,0.23829408,-0.41898274421691895,False
Esyt2,ENSMUSG00000021171,12,116391050,116281196,+,-0.043,18.587397,-8.416398048400879,False
Ncapg2,ENSMUSG00000042029,12,116463731,116405402,+,0.0727,1.0914991,0.8654195368289948,True
Cdca7l,ENSMUSG00000021175,12,117878706,117804289,+,0.1335,0.36949718,-0.5058494806289673,False
Fam208b,ENSMUSG00000033799,13,3611108,3566035,-,-0.0712,2.2286074,-0.3303765058517456,False
Pfkp,ENSMUSG00000021196,13,6648777,6579768,-,0.0852,0.7999969,0.5944779813289642,True
Wdr37,ENSMUSG00000021147,13,8871909,8802968,-,-0.039,2.3540518,-1.5617046356201172,False
Gtpbp4,ENSMUSG00000021149,13,8996083,8966331,-,-0.0245,0.26616362,-0.515695333480835,False
Zmynd11,ENSMUSG00000021156,13,9765330,9684833,-,-0.0779,0.97518057,-0.4373495578765869,False
Lgals8,ENSMUSG00000057554,13,12464944,12439415,-,-0.0283,0.41129768,-0.41518735885620117,False
Tbce,ENSMUSG00000039233,13,14039638,13997949,-,0.0174,2.073108,-1.0368280410766602,False
Ggps1,ENSMUSG00000021302,13,14063488,14050659,-,-0.0709,3.202235,-3.752157688140869,False
Cdk13,ENSMUSG00000041297,13,17805097,17710315,-,-0.0415,1.7433014,-1.2611377239227295,False
Rala,ENSMUSG00000008859,13,17944239,17880571,-,0.1306,0.2732375,-0.8003722429275513,False
Tcrg-C2,ENSMUSG00000076752,13,19307551,19304649,-,-0.0586,0.03991456,0.5222577750682831,True
Gpr141,ENSMUSG00000053101,13,19824257,19749682,-,0.0298,2.6401963,0.9200362414121628,True
Zscan26,ENSMUSG00000022228,13,21453730,21442180,-,-0.0264,0.8677703,-0.426554799079895,False
Gm11342,ENSMUSG00000084788,13,24414803,24335937,-,-0.0663,1.164701,-0.303836464881897,False
Gmnn,ENSMUSG00000006715,13,24761923,24751845,-,0.2496,0.1015039,0.6071998775005341,True
Acot13,ENSMUSG00000006717,13,24831540,24817948,-,0.0437,0.19824429,-0.36010658740997314,False
Cdkal1,ENSMUSG00000006191,13,29855674,29191746,-,-0.0281,7.945278,-5.2215776443481445,False
E2f3,ENSMUSG00000016477,13,29986063,29906575,-,0.0489,1.2884992,0.4276731014251709,True
Uqcrfs1,ENSMUSG00000038462,13,30545362,30540308,-,0.3166,0.020743262,-1.3404996395111084,False
Exoc2,ENSMUSG00000021357,13,30974093,30813919,-,0.0084,2.592911,-2.3689041137695312,False
Gmds,ENSMUSG00000038372,13,32338740,31819579,-,0.1236,3.0472171,-1.1683039665222168,False
Serpinb6a,ENSMUSG00000060147,13,34002794,33917918,-,0.0836,0.5590448,-0.7335278987884521,False
Eci2,ENSMUSG00000021417,13,35027096,34977748,-,0.0784,0.2889914,-1.1288726329803467,False
Ssr1,ENSMUSG00000021427,13,37994217,37966605,-,-0.0008,2.0724497,-1.2426669597625732,False
Txndc5,ENSMUSG00000038991,13,38528824,38500079,-,0.0597,0.14077683,-0.08788526058197021,False
Eef1e1,ENSMUSG00000001707,13,38659058,38644207,-,0.008,0.29118878,-0.959658145904541,False
Slc35b3,ENSMUSG00000021432,13,38960875,38932136,-,-0.0373,1.1359037,-0.4611964225769043,False
Nedd9,ENSMUSG00000021365,13,41487362,41309581,-,0.0128,5.531838,-0.999947190284729,False
Gfod1,ENSMUSG00000051335,13,43304172,43195245,-,0.0278,2.2884767,-0.03467822074890137,False
Ranbp9,ENSMUSG00000038546,13,43481282,43402675,-,0.0877,1.686819,-0.7606050968170166,False
Dtnbp1,ENSMUSG00000057531,13,45002147,44922075,-,0.1035,0.64821565,-0.175317645072937,False
Atxn1,ENSMUSG00000046876,13,45965008,45549755,-,-0.025,6.3278756,0.5046643316745758,True
Nup153,ENSMUSG00000021374,13,46727940,46679905,-,-0.0519,1.2518618,-1.4532032012939453,False
Dek,ENSMUSG00000021377,13,47106201,47084775,-,0.4299,0.050331514,0.29822349548339844,True
Phf2,ENSMUSG00000038025,13,48871119,48801750,-,-0.0276,0.32097748,-0.29667162895202637,False
Fam120a,ENSMUSG00000038014,13,48968017,48879219,-,0.0012,0.52394587,-0.9632425308227539,False
Fgd3,ENSMUSG00000037946,13,49320311,49261554,-,-0.0518,1.4361603,-0.7009358406066895,False
Cenpp,ENSMUSG00000021391,13,49652785,49464023,-,0.2064,3.9991202,0.5347204804420471,True
Sema4d,ENSMUSG00000021451,13,51793747,51685529,-,-0.0362,8.781507,-4.570409774780273,False
Auh,ENSMUSG00000021460,13,52929681,52835119,-,0.0184,1.2654957,-0.7396605014801025,False
Sptlc1,ENSMUSG00000021468,13,53377397,53332748,-,-0.0339,0.3096168,-0.6637229919433594,False
Thoc3,ENSMUSG00000025872,13,54468849,54458837,-,0.0429,0.24660493,-0.9744062423706055,False
4833439L19Rik,ENSMUSG00000025871,13,54565435,54551218,-,0.0633,0.7323146,-0.5276932716369629,False
Cltb,ENSMUSG00000047547,13,54611344,54592401,-,0.0337,0.40949067,-0.2176264524459839,False
Uimc1,ENSMUSG00000025878,13,55100300,55027880,-,0.0176,1.2118969,-0.6875795125961304,False
Lman2,ENSMUSG00000021484,13,55362783,55343833,-,-0.0142,0.09116317,-0.5499801635742188,False
H2afy,ENSMUSG00000015937,13,56136361,56073619,-,0.0964,0.07203989,-1.536118984222412,False
Ubqln1,ENSMUSG00000005312,13,58215653,58176156,-,-0.0004,0.45171955,-1.0261118412017822,False
2210016F16Rik,ENSMUSG00000021550,13,58385225,58379817,-,0.0979,0.2644316,-1.7074415683746338,False
Hnrnpk,ENSMUSG00000021546,13,58403343,58391142,-,0.1818,0.0271687,-1.6302886009216309,False
Golm1,ENSMUSG00000021556,13,59675811,59634626,-,-0.0515,0.34000683,-0.20282697677612305,False
Zcchc6,ENSMUSG00000035248,13,59823147,59771561,-,-0.0454,1.1340464,-1.245755910873413,False
Ctla2a,ENSMUSG00000044258,13,60936625,60934155,-,0.077,0.029056411,0.6240735948085785,True
Slc35d2,ENSMUSG00000033114,13,64129368,64096308,-,-0.0388,0.99745244,-0.5077544450759888,False
Zfp367,ENSMUSG00000044934,13,64153202,64133018,-,0.0622,3.8959048,0.32823896408081055,True
Mfsd14b,ENSMUSG00000038212,13,65112975,65064663,-,-0.0254,0.9969996,-0.35366618633270264,False
Uqcrb,ENSMUSG00000021520,13,66905378,66900617,-,0.2825,0.019240726,-1.3112757205963135,False
Ice1,ENSMUSG00000034525,13,70637634,70551707,-,-0.0272,0.80428624,-0.3703204393386841,False
Ndufs6,ENSMUSG00000021606,13,73328542,73319838,-,0.251,0.014976529,-1.9670135974884033,False
Exoc3,ENSMUSG00000034152,13,74208732,74169488,-,-0.0117,0.4503955,-0.5481102466583252,False
Pdcd6,ENSMUSG00000021576,13,74317580,74303509,-,0.086,0.18963744,-1.2644691467285156,False
Sdha,ENSMUSG00000021577,13,74350280,74322254,-,-0.0069,0.25780407,-0.852676510810852,False
Cast,ENSMUSG00000021585,13,74808810,74692368,-,-0.0545,0.694777,-0.4883151054382324,False
Slf1,ENSMUSG00000021597,13,77135473,77043088,-,-0.0475,1.0376458,-0.9361006021499634,False
Rasa1,ENSMUSG00000021549,13,85289130,85214780,-,-0.035,1.2168497,-1.048797607421875,False
Cox7c,ENSMUSG00000017778,13,86046904,86044816,-,0.4135,0.04893054,-0.589569091796875,False
Xrcc4,ENSMUSG00000021615,13,90089608,89774027,-,-0.0356,1.8710268,-2.818929433822632,False
Atg10,ENSMUSG00000021619,13,91223968,90935356,-,0.0252,4.127127,-1.1455848217010498,False
Zcchc9,ENSMUSG00000021621,13,91807705,91796533,-,-0.0526,0.6908511,-1.3151352405548096,False
Msh3,ENSMUSG00000014850,13,92355003,92211872,-,-0.0287,1.1746469,-1.0563774108886719,False
Papd4,ENSMUSG00000042167,13,93192385,93146282,-,0.0449,0.71972376,-0.8257502317428589,False
Jmy,ENSMUSG00000021690,13,93499808,93430101,-,-0.0325,1.7630382,-0.640540599822998,False
Aggf1,ENSMUSG00000021681,13,95375352,95350683,-,0.027,0.627203,-0.4704775810241699,False
F2r,ENSMUSG00000048376,13,95618487,95601803,-,0.0017,0.15715824,-0.16324758529663086,False
Iqgap2,ENSMUSG00000021676,13,95891922,95627177,-,-0.0013,2.7760708,-1.378406047821045,False
Polk,ENSMUSG00000021668,13,96542579,96480690,-,-0.0163,0.8165147,-0.5113736391067505,False
Nsa2,ENSMUSG00000060739,13,97137937,97129424,-,0.014,0.13304174,-1.4591355323791504,False
Hexb,ENSMUSG00000021665,13,97198357,97176331,-,-0.07,0.24381267,-0.2952812910079956,False
Btf3,ENSMUSG00000021660,13,98317006,98309896,-,0.2538,0.01519742,-2.4825334548950195,False
Fcho2,ENSMUSG00000041685,13,98815449,98723403,-,-0.0404,3.0353096,-1.7305850982666016,False
Tnpo1,ENSMUSG00000009470,13,98926384,98839019,-,-0.0345,1.9883746,-1.3748085498809814,False
Bdp1,ENSMUSG00000049658,13,100104070,100017994,-,-0.0421,0.47815382,-0.8195805549621582,False
Rad17,ENSMUSG00000021635,13,100651051,100617164,-,0.0123,0.61473507,-0.47331535816192627,False
Cdk7,ENSMUSG00000069089,13,100730939,100702631,-,0.0135,1.1073308,-0.5823681354522705,False
Cenph,ENSMUSG00000045273,13,100775899,100759674,-,0.2433,0.19689976,0.42144376039505005,True
Slc30a5,ENSMUSG00000021629,13,100833427,100802648,-,-0.0309,0.9391772,-0.4868577718734741,False
Pik3r1,ENSMUSG00000041417,13,101768217,101680563,-,0.0221,0.83252287,-0.5231281518936157,False
Srek1,ENSMUSG00000032621,13,103774608,103739348,-,-0.0053,0.6275762,-3.0447630882263184,False
Erbin,ENSMUSG00000021709,13,103920514,103818787,-,-0.0404,1.3188981,-3.613656997680664,False
Ppwd1,ENSMUSG00000021713,13,104228843,104205124,-,0.0851,2.5362277,-0.9370745420455933,False
Cwc27,ENSMUSG00000021715,13,104817142,104631140,-,-0.0106,1.1325694,-1.4399304389953613,False
Ipo11,ENSMUSG00000042590,13,106936958,106794439,-,0.0331,1.1037409,-0.7077857255935669,False
Kif2a,ENSMUSG00000021693,13,107022126,106958996,-,0.1127,0.90589404,-0.9149731397628784,False
Ndufaf2,ENSMUSG00000068184,13,108158623,108002715,-,0.1032,0.987498,-1.0446314811706543,False
Gpbp1,ENSMUSG00000032745,13,111490111,111425680,-,-0.0152,0.13779885,-0.6407257318496704,False
Map3k1,ENSMUSG00000021754,13,111808993,111746428,-,-0.0478,0.67343116,-0.6949244737625122,False
Skiv2l2,ENSMUSG00000016018,13,112927398,112867418,-,0.024,0.6584394,-0.38730645179748535,False
Gzma,ENSMUSG00000023132,13,113100981,113093825,-,0.0247,0.007625594,0.8361008912324905,False
Gzmk,ENSMUSG00000042385,13,113225908,113171608,-,-0.0194,0.020811392,0.11180096864700317,True
Snx18,ENSMUSG00000042364,13,113618564,113592179,-,0.0188,1.2929281,-0.07773613929748535,False
Ndufs4,ENSMUSG00000021764,13,114388258,114287795,-,0.1511,0.6592796,-1.2808473110198975,False
Itga1,ENSMUSG00000042284,13,115101964,114953096,-,0.0186,0.6316922,0.42021095752716064,True
Parp8,ENSMUSG00000021725,13,117025537,116854820,-,-0.0487,4.2830534,-0.24406790733337402,False
Zfp131,ENSMUSG00000094870,13,119790889,119765187,-,-0.0346,0.5165205,-0.6611844301223755,False
Gdi2,ENSMUSG00000021218,13,3567871,3538063,+,0.2074,0.10158113,-0.53394615650177,False
Klf6,ENSMUSG00000000078,13,5870394,5861482,+,-0.1806,0.050013497,-0.47211718559265137,False
Larp4b,ENSMUSG00000033499,13,9174451,9093881,+,-0.0633,0.60123026,-0.5766658782958984,False
Lyst,ENSMUSG00000019726,13,13778803,13590397,+,-0.0513,3.0599995,-1.756718397140503,False
Arid4b,ENSMUSG00000039219,13,14199603,14063232,+,-0.1033,1.2302386,-1.947336196899414,False
Psma2,ENSMUSG00000015671,13,14674236,14613240,+,0.0133,9.502747,-0.15421760082244873,False
Vps41,ENSMUSG00000041236,13,18866811,18717286,+,0.036,1.2089784,-0.7208876609802246,False
Tcrg-C4,ENSMUSG00000076757,13,19352756,19344558,+,-0.064,0.14887707,0.754159465432167,True
Elmo1,ENSMUSG00000041112,13,20608353,20090596,+,0.0017,7.894311,-6.204468727111816,False
Trim27,ENSMUSG00000021326,13,21194724,21179445,+,0.0868,0.14357358,-1.0768413543701172,False
Hist1h2bc,ENSMUSG00000018102,13,23692908,23684199,+,0.0396,0.13868257,-0.010064244270324707,False
Cmah,ENSMUSG00000016756,13,24477377,24327404,+,-0.1547,2.220008,0.35755884647369385,True
Ripor2,ENSMUSG00000036006,13,24733816,24582189,+,-0.0519,10.601238,-6.268846035003662,False
BC005537,ENSMUSG00000019132,13,24816197,24801657,+,-0.0375,0.1024902,-0.47988247871398926,False
Tdp2,ENSMUSG00000035958,13,24842153,24831679,+,-0.0217,0.39974874,-0.47644031047821045,False
Mboat1,ENSMUSG00000038732,13,30246717,30136489,+,-0.0428,1.5171162,-0.23903155326843262,False
Irf4,ENSMUSG00000021356,13,30766976,30749226,+,0.0994,3.0703073,-0.01147305965423584,False
Serpinb6b,ENSMUSG00000042842,13,32979067,32965209,+,0.296,0.03740275,-0.04253840446472168,False
Serpinb9,ENSMUSG00000045827,13,33017957,33003250,+,0.2028,0.50371736,0.7504039704799652,True
Ripk1,ENSMUSG00000021408,13,34037147,34002363,+,0.0362,0.7293455,-0.38229966163635254,False
Psmg4,ENSMUSG00000071451,13,34178173,34162964,+,0.0411,0.08417885,-2.34700608253479,False
